hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
אִ֨ישׁ,H376,’îš,man,N‑ms,H376,1 Samuel,1,1
אֶחָ֜ד,H259,’e·ḥāḏ,a,Number‑ms,H259,1 Samuel,1,2
מִן־,H4480,min-,of,Prep,H4480,1 Samuel,1,3
צוֹפִ֖ים,H7436,ṣō·w·p̄îm,Zophim,N‑proper‑fs,H7436,1 Samuel,1,4
מֵהַ֣ר,H2022,mê·har,of the mountains,Prep‑m | N‑msc,H2022,1 Samuel,1,5
אֶפְרָ֑יִם,H669,’ep̄·rā·yim;,of Ephraim,N‑proper‑ms,H669,1 Samuel,1,6
וּשְׁמ֡וֹ,H8034,ū·šə·mōw,and his name [was],Conj‑w | N‑msc | 3ms,H8034,1 Samuel,1,7
אֶ֠לְקָנָה,H511,’el·qā·nāh,Elkanah,N‑proper‑ms,H511,1 Samuel,1,8
בֶּן־,H1121,ben-,the son,N‑msc,H1121,1 Samuel,1,9
יְרֹחָ֧ם,H3395,yə·rō·ḥām,of Jeroham,N‑proper‑ms,H3395,1 Samuel,1,10
בֶּן־,H1121,ben-,the son,N‑msc,H1121,1 Samuel,1,11
אֱלִיה֛וּא,H453,’ĕ·lî·hū,of Elihu,N‑proper‑ms,H453,1 Samuel,1,12
בֶּן־,H1121,ben-,the son,N‑msc,H1121,1 Samuel,1,13
תֹּ֥חוּ,H8459,tō·ḥū,of Tohu,N‑proper‑ms,H8459,1 Samuel,1,14
בֶן־,H1121,ḇen-,the son,N‑msc,H1121,1 Samuel,1,15
צ֖וּף,H6689,ṣūp̄,of Zuph,N‑proper‑ms,H6689,1 Samuel,1,16
אֶפְרָתִֽי׃,H673,’ep̄·rā·ṯî.,an Ephraimite,N‑proper‑ms,H673,1 Samuel,1,17
שְׁתֵּ֣י,H8147,šə·tê,two,Number‑fdc,H8147,1 Samuel,1,18
נָשִׁ֔ים,H802,"nā·šîm,",wives,N‑fp,H802,1 Samuel,1,19
שֵׁ֤ם,H8034,šêm,the name,N‑msc,H8034,1 Samuel,1,20
אַחַת֙,H259,’a·ḥaṯ,of the one,Number‑fs,H259,1 Samuel,1,21
חַנָּ֔ה,H2584,"ḥan·nāh,",[was] Hannah,N‑proper‑fs,H2584,1 Samuel,1,22
וְשֵׁ֥ם,H8034,wə·šêm,and the name,Conj‑w | N‑msc,H8034,1 Samuel,1,23
הַשֵּׁנִ֖ית,H8145,haš·šê·nîṯ,of the second,Art | Number‑ofs,H8145,1 Samuel,1,24
פְּנִנָּ֑ה,H6444,pə·nin·nāh;,Peninnah,N‑proper‑fs,H6444,1 Samuel,1,25
וַיְהִ֤י,H1961,way·hî,and had,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,1 Samuel,1,26
לִפְנִנָּה֙,H6444,lip̄·nin·nāh,Peninnah,Prep‑l | N‑proper‑fs,H6444,1 Samuel,1,27
יְלָדִ֔ים,H3206,"yə·lā·ḏîm,",children,N‑mp,H3206,1 Samuel,1,28
וּלְחַנָּ֖ה,H2584,ū·lə·ḥan·nāh,but Hannah,"Conj‑w, Prep‑l | N‑proper‑fs",H2584,1 Samuel,1,29
אֵ֥ין,H369,’ên,had no,Adv,H369,1 Samuel,1,30
יְלָדִֽים׃,H3206,yə·lā·ḏîm.,children,N‑mp,H3206,1 Samuel,1,31
הָאִ֨ישׁ,H376,hā·’îš,man,Art | N‑ms,H376,1 Samuel,1,32
הַה֤וּא,H1931,ha·hū,that,Art | Pro‑3ms,H1931,1 Samuel,1,33
מֵֽעִירוֹ֙,H5892,mê·‘î·rōw,from his city,Prep‑m | N‑fsc | 3ms,H5892,1 Samuel,1,34
מִיָּמִ֣ים ׀,H3117,mî·yā·mîm,yearly,Prep‑m | N‑mp,H3117,1 Samuel,1,35
יָמִ֔ימָה,H3117,"yā·mî·māh,",yearly,N‑mp | 3fs,H3117,1 Samuel,1,36
לְהִֽשְׁתַּחֲוֺ֧ת,H7812,lə·hiš·ta·ḥă·wōṯ,to worship,Prep‑l | V‑Hitpael‑Inf,H7812,1 Samuel,1,37
וְלִזְבֹּ֛חַ,H2076,wə·liz·bō·aḥ,and sacrifice,"Conj‑w, Prep‑l | V‑Qal‑Inf",H2076,1 Samuel,1,38
לַיהוָ֥ה,H3068,Yah·weh,to Yahweh,Prep‑l | N‑proper‑ms,H3068,1 Samuel,1,39
צְבָא֖וֹת,H6635,ṣə·ḇā·’ō·wṯ,of hosts,N‑cp,H6635,1 Samuel,1,40
בְּשִׁלֹ֑ה,H7887,bə·ši·lōh;,in Shiloh,Prep‑b | N‑proper‑fs,H7887,1 Samuel,1,41
וְשָׁ֞ם,H8033,wə·šām,And [were] there,Conj‑w | Adv,H8033,1 Samuel,1,42
שְׁנֵ֣י,H8147,šə·nê,The two,Number‑mdc,H8147,1 Samuel,1,43
בְנֵֽי־,H1121,ḇə·nê-,sons,N‑mpc,H1121,1 Samuel,1,44
עֵלִ֗י,H5941,"‘ê·lî,",of Eli,N‑proper‑ms,H5941,1 Samuel,1,45
חָפְנִי֙,H2652,ḥā·p̄ə·nî,Hophni,N‑proper‑ms,H2652,1 Samuel,1,46
וּפִ֣נְחָ֔ס,H6372,"ū·p̄in·ḥās,",and Phinehas,Conj‑w | N‑proper‑ms,H6372,1 Samuel,1,47
כֹּהֲנִ֖ים,H3548,kō·hă·nîm,the priests,N‑mp,H3548,1 Samuel,1,48
לַיהוָֽה׃,H3068,Yah·weh.,of Yahweh,Prep‑l | N‑proper‑ms,H3068,1 Samuel,1,49
הַיּ֔וֹם,H3117,"hay·yō·wm,",the time,Art | N‑ms,H3117,1 Samuel,1,50
וַיִּזְבַּ֖ח,H2076,way·yiz·baḥ,for to make an offering,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H2076,1 Samuel,1,51
אֶלְקָנָ֑ה,H511,’el·qā·nāh;,Elkanah,N‑proper‑ms,H511,1 Samuel,1,52
וְנָתַ֞ן,H5414,wə·nā·ṯan,and he would give,Conj‑w | V‑Qal‑ConjPerf‑3ms,H5414,1 Samuel,1,53
לִפְנִנָּ֣ה,H6444,lip̄·nin·nāh,to Peninnah,Prep‑l | N‑proper‑fs,H6444,1 Samuel,1,54
אִשְׁתּ֗וֹ,H802,"’iš·tōw,",his wife,N‑fsc | 3ms,H802,1 Samuel,1,55
וּֽלְכָל־,H3605,ū·lə·ḵāl-,and to all,"Conj‑w, Prep‑l | N‑msc",H3605,1 Samuel,1,56
בָּנֶ֛יהָ,H1121,bā·ne·hā,her sons,N‑mpc | 3fs,H1121,1 Samuel,1,57
וּבְנוֹתֶ֖יהָ,H1323,ū·ḇə·nō·w·ṯe·hā,and daughters,Conj‑w | N‑fpc | 3fs,H1323,1 Samuel,1,58
מָנֽוֹת׃,H4490,mā·nō·wṯ.,portions,N‑fp,H4490,1 Samuel,1,59
יִתֵּ֛ן,H5414,yit·tên,he would give,V‑Qal‑Imperf‑3ms,H5414,1 Samuel,1,60
מָנָ֥ה,H4490,mā·nāh,portion,N‑fs,H4490,1 Samuel,1,61
אַחַ֖ת,H259,’a·ḥaṯ,a,Number‑fsc,H259,1 Samuel,1,62
אַפָּ֑יִם,H639,’ap·pā·yim;,double,N‑md,H639,1 Samuel,1,63
כִּ֤י,H3588,kî,for,Conj,H3588,1 Samuel,1,64
אֶת־,H853,’eṯ-,-,DirObjM,H853,1 Samuel,1,65
חַנָּה֙,H2584,ḥan·nāh,Hannah,N‑proper‑fs,H2584,1 Samuel,1,66
אָהֵ֔ב,H157,"’ā·hêḇ,",he loved,V‑Qal‑Perf‑3ms,H157,1 Samuel,1,67
וַֽיהוָ֖ה,H3068,Yah·weh,although Yahweh,Conj‑w | N‑proper‑ms,H3068,1 Samuel,1,68
סָגַ֥ר,H5462,sā·ḡar,had closed,V‑Qal‑Perf‑3ms,H5462,1 Samuel,1,69
רַחְמָֽהּ׃,H7358,raḥ·māh.,her womb,N‑msc | 3fs,H7358,1 Samuel,1,70
צָֽרָתָהּ֙,H6869,ṣā·rā·ṯāh,her rival,N‑fsc | 3fs,H6869,1 Samuel,1,71
גַּם־,H1571,gam-,also,Conj,H1571,1 Samuel,1,72
כַּ֔עַס,H3708,"ka·‘as,",severely,N‑ms,H3708,1 Samuel,1,73
בַּעֲב֖וּר,H5668,ba·‘ă·ḇūr,to,Prep‑b | N‑ms,H5668,1 Samuel,1,74
הַרְּעִמָ֑הּ,H7481,har·rə·‘i·māh;,make her miserable,V‑Hifil‑Inf | 3fs,H7481,1 Samuel,1,75
כִּֽי־,H3588,kî-,because,Conj,H3588,1 Samuel,1,76
סָגַ֥ר,H5462,sā·ḡar,had closed,V‑Qal‑Perf‑3ms,H5462,1 Samuel,1,77
יְהוָ֖ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,1 Samuel,1,78
בְּעַ֥ד,H1157,bə·‘aḏ,had shut up her,Prep,H1157,1 Samuel,1,79
רַחְמָֽהּ׃,H7358,raḥ·māh.,her womb,N‑msc | 3fs,H7358,1 Samuel,1,80
יַעֲשֶׂ֜ה,H6213,ya·‘ă·śeh,it was,V‑Qal‑Imperf‑3ms,H6213,1 Samuel,1,81
שָׁנָ֣ה,H8141,šā·nāh,year,N‑fs,H8141,1 Samuel,1,82
בְשָׁנָ֗ה,H8141,"ḇə·šā·nāh,",by year,Prep‑b | N‑fs,H8141,1 Samuel,1,83
מִדֵּ֤י,H1767,mid·dê,when,Prep‑m | N‑msc,H1767,1 Samuel,1,84
עֲלֹתָהּ֙,H5927,‘ă·lō·ṯāh,she went up,V‑Qal‑Inf | 3fs,H5927,1 Samuel,1,85
בְּבֵ֣ית,H1004,bə·ḇêṯ,to the house,Prep‑b | N‑msc,H1004,1 Samuel,1,86
יְהוָ֔ה,H3068,"Yah·weh,",of Yahweh,N‑proper‑ms,H3068,1 Samuel,1,87
כֵּ֖ן,H3651,kên,that,Adv,H3651,1 Samuel,1,88
תַּכְעִסֶ֑נָּה,H3707,taḵ·‘i·sen·nāh;,she provoked her,V‑Hifil‑Imperf‑3fs | 3fse,H3707,1 Samuel,1,89
וַתִּבְכֶּ֖ה,H1058,wat·tiḇ·keh,therefore she wept,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H1058,1 Samuel,1,90
וְלֹ֥א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,1 Samuel,1,91
תֹאכַֽל׃,H398,ṯō·ḵal.,did eat,V‑Qal‑Imperf‑3fs,H398,1 Samuel,1,92
אֶלְקָנָ֣ה,H511,’el·qā·nāh,Elkanah,N‑proper‑ms,H511,1 Samuel,1,93
אִישָׁ֗הּ,H376,"’î·šāh,",her husband,N‑msc | 3fs,H376,1 Samuel,1,94
חַנָּה֙,H2584,ḥan·nāh,Hannah,N‑proper‑fs,H2584,1 Samuel,1,95
לָ֣מֶה,H4100,lā·meh,why,Interrog,H4100,1 Samuel,1,96
תִבְכִּ֗י,H1058,"ṯiḇ·kî,",do you weep,V‑Qal‑Imperf‑2fs,H1058,1 Samuel,1,97
וְלָ֙מֶה֙,H4100,wə·lā·meh,and why,Conj‑w | Interrog,H4100,1 Samuel,1,98
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,1 Samuel,1,99
תֹֽאכְלִ֔י,H398,"ṯō·ḵə·lî,",do you eat,V‑Qal‑Imperf‑2fs,H398,1 Samuel,1,100
וְלָ֖מֶה,H4100,wə·lā·meh,and why,Conj‑w | Interrog,H4100,1 Samuel,1,101
