hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
בִּשְׁלֹשִׁ֣ים,H7970,biš·lō·šîm,In the thirtieth,Prep‑b | Number‑cp,H7970,Ezekiel,1,1
שָׁנָ֗ה,H8141,"šā·nāh,",year,N‑fs,H8141,Ezekiel,1,2
בָּֽרְבִיעִי֙,H7243,bā·rə·ḇî·‘î,in the fourth [month],"Prep‑b, Art | Number‑oms",H7243,Ezekiel,1,3
בַּחֲמִשָּׁ֣ה,H2568,ba·ḥă·miš·šāh,on [day] five,"Prep‑b, Art | Number‑ms",H2568,Ezekiel,1,4
לַחֹ֔דֶשׁ,H2320,"la·ḥō·ḏeš,",of the month,"Prep‑l, Art | N‑ms",H2320,Ezekiel,1,5
וַאֲנִ֥י,H589,wa·’ă·nî,and as I [was],Conj‑w | Pro‑1cs,H589,Ezekiel,1,6
בְתֽוֹךְ־,H8432,ḇə·ṯō·wḵ-,among,Prep‑b | N‑msc,H8432,Ezekiel,1,7
הַגּוֹלָ֖ה,H1473,hag·gō·w·lāh,the captives,Art | N‑fs,H1473,Ezekiel,1,8
עַל־,H5921,‘al-,by,Prep,H5921,Ezekiel,1,9
נְהַר־,H5104,nə·har-,the River,N‑msc,H5104,Ezekiel,1,10
כְּבָ֑ר,H3529,kə·ḇār;,Chebar,N‑proper‑fs,H3529,Ezekiel,1,11
נִפְתְּחוּ֙,H6605,nip̄·tə·ḥū,[that] were opened,V‑Nifal‑Perf‑3cp,H6605,Ezekiel,1,12
הַשָּׁמַ֔יִם,H8064,"haš·šā·ma·yim,",the heavens,Art | N‑mp,H8064,Ezekiel,1,13
וָאֶרְאֶ֖ה,H7200,wā·’er·’eh,and I saw,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H7200,Ezekiel,1,14
מַרְא֥וֹת,H4759,mar·’ō·wṯ,visions,N‑fpc,H4759,Ezekiel,1,15
אֱלֹהִֽים׃,H430,’ĕ·lō·hîm.,of God,N‑mp,H430,Ezekiel,1,16
לַחֹ֑דֶשׁ,H2320,la·ḥō·ḏeš;,of the month,"Prep‑l, Art | N‑ms",H2320,Ezekiel,1,17
הִ֚יא,H1931,hî,that [was],Pro‑3fs,H1931,Ezekiel,1,18
