hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
הַשְּׁמִינִ֔י,H8066,"haš·šə·mî·nî,",the eighth,Art | Number‑oms,H8066,Zechariah,1,1
בִּשְׁנַ֥ת,H8141,biš·naṯ,in the year,Prep‑b | N‑fsc,H8141,Zechariah,1,2
שְׁתַּ֖יִם,H8147,šə·ta·yim,second,Number‑fd,H8147,Zechariah,1,3
לְדָרְיָ֑וֶשׁ,H1867,lə·ḏā·rə·yā·weš;,of Darius,Prep‑l | N‑proper‑ms,H1867,Zechariah,1,4
הָיָ֣ה,H1961,hā·yāh,came,V‑Qal‑Perf‑3ms,H1961,Zechariah,1,5
דְבַר־,H1697,ḏə·ḇar-,the word,N‑msc,H1697,Zechariah,1,6
יְהוָ֗ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Zechariah,1,7
אֶל־,H413,’el-,to,Prep,H413,Zechariah,1,8
זְכַרְיָה֙,H2148,zə·ḵar·yāh,Zechariah,N‑proper‑ms,H2148,Zechariah,1,9
בֶּן־,H1121,ben-,son,N‑msc,H1121,Zechariah,1,10
בֶּ֣רֶכְיָ֔ה,H1296,"be·reḵ·yāh,",of Berechiah,N‑proper‑ms,H1296,Zechariah,1,11
בֶּן־,H1121,ben-,son,N‑msc,H1121,Zechariah,1,12
עִדּ֥וֹ,H5714,‘id·dōw,of Iddo,N‑proper‑ms,H5714,Zechariah,1,13
הַנָּבִ֖יא,H5030,han·nā·ḇî,the prophet,Art | N‑ms,H5030,Zechariah,1,14
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Zechariah,1,15
יְהוָ֛ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Zechariah,1,16
עַל־,H5921,‘al-,with,Prep,H5921,Zechariah,1,17
אֲבֽוֹתֵיכֶ֖ם,H1,’ă·ḇō·w·ṯê·ḵem,your fathers,N‑mpc | 2mp,H1,Zechariah,1,18
קָֽצֶף׃,H7110,qā·ṣep̄.,very,N‑ms,H7110,Zechariah,1,19
אֲלֵהֶ֗ם,H413,"’ă·lê·hem,",to them,Prep | 3mp,H413,Zechariah,1,20
כֹּ֤ה,H3541,kōh,thus,Adv,H3541,Zechariah,1,21
אָמַר֙,H559,’ā·mar,says,V‑Qal‑Perf‑3ms,H559,Zechariah,1,22
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Zechariah,1,23
צְבָא֔וֹת,H6635,"ṣə·ḇā·’ō·wṯ,",of hosts,N‑cp,H6635,Zechariah,1,24
שׁ֣וּבוּ,H7725,šū·ḇū,Return,V‑Qal‑Imp‑mp,H7725,Zechariah,1,25
אֵלַ֔י,H413,"’ê·lay,",to Me,Prep | 1cs,H413,Zechariah,1,26
נְאֻ֖ם,H5002,nə·’um,says,N‑msc,H5002,Zechariah,1,27
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Zechariah,1,28
צְבָא֑וֹת,H6635,ṣə·ḇā·’ō·wṯ;,of hosts,N‑cp,H6635,Zechariah,1,29
וְאָשׁ֣וּב,H7725,wə·’ā·šūḇ,and I will return,Conj‑w | V‑Qal‑ConjImperf‑1cs,H7725,Zechariah,1,30
אֲלֵיכֶ֔ם,H413,"’ă·lê·ḵem,",to you,Prep | 2mp,H413,Zechariah,1,31
אָמַ֖ר,H559,’ā·mar,says,V‑Qal‑Perf‑3ms,H559,Zechariah,1,32
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Zechariah,1,33
צְבָאֽוֹת׃,H6635,ṣə·ḇā·’ō·wṯ.,of hosts,N‑cp,H6635,Zechariah,1,34
תִּהְי֣וּ,H1961,tih·yū,do be,V‑Qal‑Imperf‑2mp,H1961,Zechariah,1,35
כַאֲבֹֽתֵיכֶ֡ם,H1,ḵa·’ă·ḇō·ṯê·ḵem,like your fathers,Prep‑k | N‑mpc | 2mp,H1,Zechariah,1,36
אֲשֶׁ֣ר,H834,’ă·šer,whom,Pro‑r,H834,Zechariah,1,37
קָרְאֽוּ־,H7121,qā·rə·’ū-,preached,V‑Qal‑Perf‑3cp,H7121,Zechariah,1,38
אֲלֵיהֶם֩,H413,’ă·lê·hem,to whom,Prep | 3mp,H413,Zechariah,1,39
הַנְּבִיאִ֨ים,H5030,han·nə·ḇî·’îm,the prophets,Art | N‑mp,H5030,Zechariah,1,40
הָרִֽאשֹׁנִ֜ים,H7223,hā·ri·šō·nîm,former,Art | Adj‑mp,H7223,Zechariah,1,41
לֵאמֹ֗ר,H559,"lê·mōr,",saying,Prep‑l | V‑Qal‑Inf,H559,Zechariah,1,42
כֹּ֤ה,H3541,kōh,thus,Adv,H3541,Zechariah,1,43
אָמַר֙,H559,’ā·mar,says,V‑Qal‑Perf‑3ms,H559,Zechariah,1,44
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Zechariah,1,45
צְבָא֔וֹת,H6635,"ṣə·ḇā·’ō·wṯ,",of hosts,N‑cp,H6635,Zechariah,1,46
שׁ֤וּבוּ,H7725,šū·ḇū,Turn,V‑Qal‑Imp‑mp,H7725,Zechariah,1,47
נָא֙,H4994,nā,now,Interjection,H4994,Zechariah,1,48
מִדַּרְכֵיכֶ֣ם,H1870,mid·dar·ḵê·ḵem,from your ways,Prep‑m | N‑cpc | 2mp,H1870,Zechariah,1,49
הָרָעִ֔ים,H7451,"hā·rā·‘îm,",evil,Art | Adj‑mp,H7451,Zechariah,1,50
(וּמַֽעֲלְלֵיכֶ֖ם‪‬),H4611,ū·ma·‘al·lê·ḵem,and your deeds,Conj‑w | N‑mpc | 2mp,H4611,Zechariah,1,51
הָֽרָעִ֑ים,H7451,hā·rā·‘îm;,evil,Art | Adj‑mp,H7451,Zechariah,1,52
וְלֹ֥א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Zechariah,1,53
שָׁמְע֛וּ,H8085,šā·mə·‘ū,they did hear,V‑Qal‑Perf‑3cp,H8085,Zechariah,1,54
וְלֹֽא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Zechariah,1,55
הִקְשִׁ֥יבוּ,H7181,hiq·šî·ḇū,heed,V‑Hifil‑Perf‑3cp,H7181,Zechariah,1,56
אֵלַ֖י,H413,’ê·lay,Me,Prep | 1cs,H413,Zechariah,1,57
נְאֻם־,H5002,nə·’um-,says,N‑msc,H5002,Zechariah,1,58
יְהוָֽה׃,H3068,Yah·weh.,Yahweh,N‑proper‑ms,H3068,Zechariah,1,59
אַיֵּה־,H346,’ay·yêh-,where [are],Interrog,H346,Zechariah,1,60
הֵ֑ם,H1992,hêm;,they,Pro‑3mp,H1992,Zechariah,1,61
וְהַ֨נְּבִאִ֔ים,H5030,"wə·han·nə·ḇi·’îm,",and the prophets,"Conj‑w, Art | N‑mp",H5030,Zechariah,1,62
הַלְעוֹלָ֖ם,H5769,hal·‘ō·w·lām,forever,"Art, Prep‑l | N‑ms",H5769,Zechariah,1,63
יִֽחְיֽוּ׃,H2421,yiḥ·yū.,do they live,V‑Qal‑Imperf‑3mp,H2421,Zechariah,1,64
דְּבָרַ֣י,H1697,də·ḇā·ray,My words,N‑mpc | 1cs,H1697,Zechariah,1,65
וְחֻקַּ֗י,H2706,"wə·ḥuq·qay,",and My statutes,Conj‑w | N‑mpc | 1cs,H2706,Zechariah,1,66
אֲשֶׁ֤ר,H834,’ă·šer,which,Pro‑r,H834,Zechariah,1,67
צִוִּ֙יתִי֙,H6680,ṣiw·wî·ṯî,I commanded,V‑Piel‑Perf‑1cs,H6680,Zechariah,1,68
אֶת־,H853,’eṯ-,-,DirObjM,H853,Zechariah,1,69
עֲבָדַ֣י,H5650,‘ă·ḇā·ḏay,My servants,N‑mpc | 1cs,H5650,Zechariah,1,70
הַנְּבִיאִ֔ים,H5030,"han·nə·ḇî·’îm,",the prophets,Art | N‑mp,H5030,Zechariah,1,71
הֲל֥וֹא,H3808,hă·lō·w,did not,Adv‑NegPrt,H3808,Zechariah,1,72
