hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
אֶל־,H413,’el-,to,Prep,H413,Leviticus,1,1
מֹשֶׁ֑ה,H4872,mō·šeh;,Moses,N‑proper‑ms,H4872,Leviticus,1,2
וַיְדַבֵּ֤ר,H1696,way·ḏab·bêr,and spoke,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H1696,Leviticus,1,3
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Leviticus,1,4
אֵלָ֔יו,H413,"’ê·lāw,",to him,Prep | 3ms,H413,Leviticus,1,5
מֵאֹ֥הֶל,H168,mê·’ō·hel,from the tabernacle,Prep‑m | N‑msc,H168,Leviticus,1,6
מוֹעֵ֖ד,H4150,mō·w·‘êḏ,of meeting,N‑ms,H4150,Leviticus,1,7
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Leviticus,1,8
אֶל־,H413,’el-,to,Prep,H413,Leviticus,1,9
בְּנֵ֤י,H1121,bə·nê,the sons,N‑mpc,H1121,Leviticus,1,10
יִשְׂרָאֵל֙,H3478,yiś·rā·’êl,of Israel,N‑proper‑ms,H3478,Leviticus,1,11
וְאָמַרְתָּ֣,H559,wə·’ā·mar·tā,and say,Conj‑w | V‑Qal‑ConjPerf‑2ms,H559,Leviticus,1,12
אֲלֵהֶ֔ם,H413,"’ă·lê·hem,",to them,Prep | 3mp,H413,Leviticus,1,13
אָדָ֗ם,H120,"’ā·ḏām,",any one,N‑ms,H120,Leviticus,1,14
כִּֽי־,H3588,kî-,when,Conj,H3588,Leviticus,1,15
יַקְרִ֥יב,H7126,yaq·rîḇ,brings,V‑Hifil‑Imperf‑3ms,H7126,Leviticus,1,16
מִכֶּ֛ם,H4480,mik·kem,of you,Prep | 2mp,H4480,Leviticus,1,17
קָרְבָּ֖ן,H7133,qār·bān,an offering,N‑ms,H7133,Leviticus,1,18
לַֽיהוָ֑ה,H3068,Yah·weh;,to Yahweh,Prep‑l | N‑proper‑ms,H3068,Leviticus,1,19
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,20
הַבְּהֵמָ֗ה,H929,"hab·bə·hê·māh,",the livestock,Art | N‑fs,H929,Leviticus,1,21
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,22
הַבָּקָר֙,H1241,hab·bā·qār,the herd,Art | N‑ms,H1241,Leviticus,1,23
וּמִן־,H4480,ū·min-,and,Conj‑w | Prep,H4480,Leviticus,1,24
הַצֹּ֔אן,H6629,"haṣ·ṣōn,",of the flock,Art | N‑cs,H6629,Leviticus,1,25
תַּקְרִ֖יבוּ,H7126,taq·rî·ḇū,You shall bring,V‑Hifil‑Imperf‑2mp,H7126,Leviticus,1,26
אֶת־,H853,’eṯ-,-,DirObjM,H853,Leviticus,1,27
קָרְבַּנְכֶֽם׃,H7133,qā·rə·ban·ḵem.,your offering,N‑msc | 2mp,H7133,Leviticus,1,28
עֹלָ֤ה,H5930,‘ō·lāh,[is] a burnt sacrifice,N‑fs,H5930,Leviticus,1,29
קָרְבָּנוֹ֙,H7133,qā·rə·bā·nōw,his offering,N‑msc | 3ms,H7133,Leviticus,1,30
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,31
הַבָּקָ֔ר,H1241,"hab·bā·qār,",the herd,Art | N‑ms,H1241,Leviticus,1,32
זָכָ֥ר,H2145,zā·ḵār,a male,N‑ms,H2145,Leviticus,1,33
תָּמִ֖ים,H8549,tā·mîm,without blemish,Adj‑ms,H8549,Leviticus,1,34
יַקְרִיבֶ֑נּוּ,H7126,yaq·rî·ḇen·nū;,let him offer,V‑Hifil‑Imperf‑3ms | 3mse,H7126,Leviticus,1,35
אֶל־,H413,’el-,At,Prep,H413,Leviticus,1,36
פֶּ֝תַח‪‬,H6607,pe·ṯaḥ,the door,N‑msc,H6607,Leviticus,1,37
אֹ֤הֶל,H168,’ō·hel,of the tabernacle,N‑ms,H168,Leviticus,1,38
מוֹעֵד֙,H4150,mō·w·‘êḏ,of meeting,N‑ms,H4150,Leviticus,1,39
יַקְרִ֣יב,H7126,yaq·rîḇ,he shall offer,V‑Hifil‑Imperf‑3ms,H7126,Leviticus,1,40
אֹת֔וֹ,H853,"’ō·ṯōw,",it,DirObjM | 3ms,H853,Leviticus,1,41
לִרְצֹנ֖וֹ,H7522,lir·ṣō·nōw,of his own free will,Prep‑l | N‑msc | 3ms,H7522,Leviticus,1,42
לִפְנֵ֥י,H6440,lip̄·nê,before,Prep‑l | N‑cpc,H6440,Leviticus,1,43
יְהוָֽה׃,H3068,Yah·weh.,Yahweh,N‑proper‑ms,H3068,Leviticus,1,44
יָד֔וֹ,H3027,"yā·ḏōw,",his hand,N‑fsc | 3ms,H3027,Leviticus,1,45
עַ֖ל,H5921,‘al,on,Prep,H5921,Leviticus,1,46
רֹ֣אשׁ,H7218,rōš,the head,N‑msc,H7218,Leviticus,1,47
הָעֹלָ֑ה,H5930,hā·‘ō·lāh;,of the burnt offering,Art | N‑fs,H5930,Leviticus,1,48
וְנִרְצָ֥ה,H7521,wə·nir·ṣāh,and it will be accepted,Conj‑w | V‑Nifal‑ConjPerf‑3ms,H7521,Leviticus,1,49
לְכַפֵּ֥ר,H3722,lə·ḵap·pêr,to make atonement,Prep‑l | V‑Piel‑Inf,H3722,Leviticus,1,50
עָלָֽיו׃,H5921,‘ā·lāw.,for him,Prep | 3ms,H5921,Leviticus,1,51
אֶת־,H853,’eṯ-,-,DirObjM,H853,Leviticus,1,52
בֶּ֥ן,H1121,ben,the young,N‑msc,H1121,Leviticus,1,53
הַבָּקָ֖ר,H1241,hab·bā·qār,the bull,Art | N‑ms,H1241,Leviticus,1,54
לִפְנֵ֣י,H6440,lip̄·nê,before,Prep‑l | N‑cpc,H6440,Leviticus,1,55
יְהוָ֑ה,H3068,Yah·weh;,Yahweh,N‑proper‑ms,H3068,Leviticus,1,56
וְ֠הִקְרִיבוּ,H7126,wə·hiq·rî·ḇū,and shall bring,Conj‑w | V‑Hifil‑ConjPerf‑3cp,H7126,Leviticus,1,57
בְּנֵ֨י,H1121,bə·nê,the sons,N‑mpc,H1121,Leviticus,1,58
אַהֲרֹ֤ן,H175,’a·hă·rōn,of Aaron,N‑proper‑ms,H175,Leviticus,1,59
הַֽכֹּֽהֲנִים֙,H3548,hak·kō·hă·nîm,the priests,Art | N‑mp,H3548,Leviticus,1,60
אֶת־,H853,’eṯ-,-,DirObjM,H853,Leviticus,1,61
הַדָּ֔ם,H1818,"had·dām,",the blood,Art | N‑ms,H1818,Leviticus,1,62
וְזָרְק֨וּ,H2236,wə·zā·rə·qū,and sprinkle,Conj‑w | V‑Qal‑ConjPerf‑3cp,H2236,Leviticus,1,63
אֶת־,H853,’eṯ-,-,DirObjM,H853,Leviticus,1,64
הַדָּ֤ם,H1818,had·dām,the blood,Art | N‑ms,H1818,Leviticus,1,65
עַל־,H5921,‘al-,on,Prep,H5921,Leviticus,1,66
הַמִּזְבֵּ֙חַ֙,H4196,ham·miz·bê·aḥ,the altar,Art | N‑ms,H4196,Leviticus,1,67
סָבִ֔יב,H5439,"sā·ḇîḇ,",all around,Adv,H5439,Leviticus,1,68
אֲשֶׁר־,H834,’ă·šer-,that,Pro‑r,H834,Leviticus,1,69
פֶּ֖תַח,H6607,pe·ṯaḥ,[is by] the door,N‑msc,H6607,Leviticus,1,70
אֹ֥הֶל,H168,’ō·hel,of the tabernacle,N‑msc,H168,Leviticus,1,71
מוֹעֵֽד׃,H4150,mō·w·‘êḏ.,of meeting,N‑ms,H4150,Leviticus,1,72
אֶת־,H853,’eṯ-,skin,DirObjM,H853,Leviticus,1,73
הָעֹלָ֑ה,H5930,hā·‘ō·lāh;,the burnt offering,Art | N‑fs,H5930,Leviticus,1,74
וְנִתַּ֥ח,H5408,wə·nit·taḥ,and cut,Conj‑w | V‑Piel‑ConjPerf‑3ms,H5408,Leviticus,1,75
אֹתָ֖הּ,H853,’ō·ṯāh,it,DirObjM | 3fs,H853,Leviticus,1,76
לִנְתָחֶֽיהָ׃,H5409,lin·ṯā·ḥe·hā.,into its pieces,Prep‑l | N‑mpc | 3fs,H5409,Leviticus,1,77
בְּנֵ֨י,H1121,bə·nê,the sons,N‑mpc,H1121,Leviticus,1,78
אַהֲרֹ֧ן,H175,’a·hă·rōn,of Aaron,N‑proper‑ms,H175,Leviticus,1,79
הַכֹּהֵ֛ן,H3548,hak·kō·hên,the priest,Art | N‑ms,H3548,Leviticus,1,80
אֵ֖שׁ,H784,’êš,fire,N‑cs,H784,Leviticus,1,81
עַל־,H5921,‘al-,on,Prep,H5921,Leviticus,1,82
הַמִּזְבֵּ֑חַ,H4196,ham·miz·bê·aḥ;,the altar,Art | N‑ms,H4196,Leviticus,1,83
