hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
יְשַֽׁעְיָ֣הוּ,H3470,yə·ša‘·yā·hū,of Isaiah,N‑proper‑ms,H3470,Isaiah,1,1,1
בֶן־,H1121,ḇen-,son,N‑msc,H1121,Isaiah,1,2,1
אָמ֔וֹץ,H531,"’ā·mō·wṣ,",of Amoz,N‑proper‑ms,H531,Isaiah,1,3,1
אֲשֶׁ֣ר,H834,’ă·šer,that,Pro‑r,H834,Isaiah,1,4,1
חָזָ֔ה,H2372,"ḥā·zāh,",he saw,V‑Qal‑Perf‑3ms,H2372,Isaiah,1,5,1
עַל־,H5921,‘al-,concerning,Prep,H5921,Isaiah,1,6,1
יְהוּדָ֖ה,H3063,yə·hū·ḏāh,Judah,N‑proper‑ms,H3063,Isaiah,1,7,1
וִירוּשָׁלִָ֑ם,H3389,wî·rū·šā·lim;,and Jerusalem,Conj‑w | N‑proper‑fs,H3389,Isaiah,1,8,1
בִּימֵ֨י,H3117,bî·mê,in the days,Prep‑b | N‑mpc,H3117,Isaiah,1,9,1
עֻזִּיָּ֧הוּ,H5818,‘uz·zî·yā·hū,of Uzziah,N‑proper‑ms,H5818,Isaiah,1,10,1
יוֹתָ֛ם,H3147,yō·w·ṯām,Jotham,N‑proper‑ms,H3147,Isaiah,1,11,1
אָחָ֥ז,H271,’ā·ḥāz,Ahaz,N‑proper‑ms,H271,Isaiah,1,12,1
יְחִזְקִיָּ֖הוּ,H2396,yə·ḥiz·qî·yā·hū,[and] Hezekiah,N‑proper‑ms,H2396,Isaiah,1,13,1
מַלְכֵ֥י,H4428,mal·ḵê,kings,N‑mpc,H4428,Isaiah,1,14,1
יְהוּדָֽה׃,H3063,yə·hū·ḏāh.,of Judah,N‑proper‑ms,H3063,Isaiah,1,15,1
שָׁמַ֙יִם֙,H8064,šā·ma·yim,heavens,N‑mp,H8064,Isaiah,1,16,1
וְהַאֲזִ֣ינִי,H238,wə·ha·’ă·zî·nî,and give ear,Conj‑w | V‑Hifil‑Imp‑fs,H238,Isaiah,1,17,1
אֶ֔רֶץ,H776,"’e·reṣ,",earth,N‑fs,H776,Isaiah,1,18,1
כִּ֥י,H3588,kî,for,Conj,H3588,Isaiah,1,19,1
יְהוָ֖ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Isaiah,1,20,1
דִּבֵּ֑ר,H1696,dib·bêr;,has spoken,V‑Piel‑Perf‑3ms,H1696,Isaiah,1,21,1
בָּנִים֙,H1121,bā·nîm,children,N‑mp,H1121,Isaiah,1,22,1
