hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
אֲחַזְיָ֜ה,H274,’ă·ḥaz·yāh,Ahaziah,N‑proper‑ms,H274,2 Kings,1,6,22
הַשְּׂבָכָ֗ה,H7639,"haś·śə·ḇā·ḵāh,",the lattice,Art | N‑fs,H7639,2 Kings,1,8,22
בַּעֲלִיָּת֛וֹ,H5944,ba·‘ă·lî·yā·ṯōw,of his upper room,Prep‑b | N‑fsc | 3ms,H5944,2 Kings,1,9,22
זְבוּב֙,H1176,zə·ḇūḇ,Baal-Zebub,Prep | N‑proper‑ms,H1176,2 Kings,1,19,22
הַתִּשְׁבִּ֔י,H8664,"hat·tiš·bî,",the Tishbite,Art | N‑proper‑ms,H8664,2 Kings,1,30,22
יְהוֹרָם֙,H3088,yə·hō·w·rām,Jehoram,N‑proper‑ms,H3088,2 Kings,1,311,22
וֶאֱלִישָׁ֖ע,H477,we·’ĕ·lî·šā‘,and with Elisha,Conj‑w | N‑proper‑ms,H477,2 Kings,2,345,22
וַיִּגְלֹם֙,H1563,way·yiḡ·lōm,and rolled [it] up,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1563,2 Kings,2,462,22
צְלֹחִ֣ית,H6746,ṣə·lō·ḥîṯ,a bowl,N‑fs,H6746,2 Kings,2,654,22
נְבָ֛ט,H5028,nə·ḇāṭ,of Nebat,N‑proper‑ms,H5028,2 Kings,3,759,22
אֲהָ֕הּ,H162,’ă·hāh,Alas,Interjection,H162,2 Kings,3,847,22
שָׁפָ֔ט,H8202,"šā·p̄āṭ,",of Shaphat,N‑proper‑ms,H8202,2 Kings,3,876,22
לוּלֵ֛י,H3884,lū·lê,were it not,Conj,H3884,2 Kings,3,929,22
גֵּבִ֥ים ׀,H1356,gê·ḇîm,full,N‑mp,H1356,2 Kings,3,956,22
מִבְח֔וֹר,H4004,"miḇ·ḥō·wr,",choice,N‑ms,H4004,2 Kings,3,987,22
הַקַּלָּעִ֖ים,H7051,haq·qal·lā·‘îm,the slingers,Art | N‑mp,H7051,2 Kings,3,1087,22
אָס֥וּךְ,H610,’ā·sūḵ,a jar,N‑msc,H610,2 Kings,4,1168,22
(נִשְׁיֵ֑ךְ),H5386,niš·yêḵ;,your debt,N‑msc | 2fs,H5386,2 Kings,4,1231,22
שׁוּנֵ֗ם,H7766,"šū·nêm,",Shunem,N‑proper‑fs,H7766,2 Kings,4,1240,22
גֵּחֲזִ֣י,H1522,gê·ḥă·zî,Gehazi,N‑proper‑ms,H1522,2 Kings,4,1291,22
לַשּׁוּנַמִּ֣ית,H7767,laš·šū·nam·mîṯ,woman Shunammitess,"Prep‑l, Art | N‑proper‑fs",H7767,2 Kings,4,1294,22
אֲבָ֛ל,H61,’ă·ḇāl,Truly,Adv,H61,2 Kings,4,1328,22
תַשְׁלֶ֖ה,H7952,ṯaš·leh,do deceive,V‑Hifil‑Imperf‑2ms,H7952,2 Kings,4,1496,22
וַיִּגְהַ֖ר,H1457,way·yiḡ·har,and he stretched out,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1457,2 Kings,4,1578,22
וַיְזוֹרֵ֤ר,H2237,way·zō·w·rêr,then sneezed,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H2237,2 Kings,4,1592,22
פַּקֻּעֹ֥ת,H6498,paq·qu·‘ōṯ,gourds,N‑fpc,H6498,2 Kings,4,1650,22
שָׁלִ֗שָׁה,H1190,"šā·li·šāh,",Baal Shalisha,Prep | N‑proper‑fs,H1190,2 Kings,4,1692,22
בְּצִקְלֹנ֑וֹ,H6861,bə·ṣiq·lō·nōw;,in his knapsack,Prep‑b | N‑msc | 3ms,H6861,2 Kings,4,1702,22
נַעֲמָֽן׃,H5283,na·‘ă·mān.,of Naaman,N‑proper‑ms,H5283,2 Kings,5,1760,22
אַחֲלֵ֣י,H305,’a·ḥă·lê,if only,Interjection,H305,2 Kings,5,1763,22
חֲלִיפ֥וֹת,H2487,ḥă·lî·p̄ō·wṯ,changes,N‑fpc,H2487,2 Kings,5,1802,22
(אֲמָנָ֨ה),H71,’ă·mā·nāh,the Abanah,N‑proper‑fs,H71,2 Kings,5,1913,22
וּפַרְפַּ֜ר,H6554,ū·p̄ar·par,and the Pharpar,Conj‑w | N‑proper‑fs,H6554,2 Kings,5,1914,22
וַיִּפְצַר־,H6484,way·yip̄·ṣar-,and he urged,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H6484,2 Kings,5,1991,22
כִּבְרַת־,H3530,kiḇ·raṯ-,some,N‑fsc,H3530,2 Kings,5,2045,22
קוֹרָ֣ה,H6982,qō·w·rāh,beam,N‑fs,H6982,2 Kings,6,2202,22
תַּחֲנֹתִֽי׃,H8466,ta·ḥă·nō·ṯî.,My camp [will be],N‑fpc | 1cs,H8466,2 Kings,6,2268,22
אֵיכֹ֣ה,H351,’ê·ḵōh,where,Interrog,H351,2 Kings,6,2337,22
בְדֹתָֽן׃,H1886,ḇə·ḏō·ṯān.,[he is] in Dothan,Prep‑b | N‑proper‑fs,H1886,2 Kings,6,2344,22
בַּסַּנְוֵרִ֑ים,H5575,bas·san·wê·rîm;,with blindness,"Prep‑b, Art | N‑mp",H5575,2 Kings,6,2415,22
כֵּרָ֣ה,H3740,kê·rāh,a feast,N‑fs,H3740,2 Kings,6,2484,22
וְרֹ֛בַע,H7255,wə·rō·ḇa‘,and one-fourth,Conj‑w | N‑msc,H7255,2 Kings,6,2525,22
הַקַּ֥ב,H6894,haq·qaḇ,of a kab,Art | N‑ms,H6894,2 Kings,6,2526,22
(דִּבְיוֹנִ֖ים‪‬),H2755,diḇ·yō·w·nîm,of dove droppings,N‑mp,H2755,2 Kings,6,2527,22
סְאָֽה־,H5429,sə·’āh-,a seah,N‑fs,H5429,2 Kings,7,2677,22
בְּשֹׂרָ֣ה,H1309,bə·śō·rāh,of good news,N‑fs,H1309,2 Kings,7,2842,22
שֹׁעֵ֣ר,H7778,šō·‘êr,the gatekeepers,N‑msc,H7778,2 Kings,7,2860,22
הַמַּכְבֵּר֙,H4346,ham·maḵ·bêr,a thick cloth,Art | N‑ms,H4346,2 Kings,8,3303,22
לְיוֹרָ֤ם,H3141,lə·yō·w·rām,of Joram,Prep‑l | N‑proper‑ms,H3141,2 Kings,8,3314,22
צָעִ֔ירָה,H6811,"ṣā·‘î·rāh,",to Zair,N‑proper‑fs | 3fs,H6811,2 Kings,8,3377,22
עֲתַלְיָ֔הוּ,H6271,"‘ă·ṯal·yā·hū,",Athaliah,N‑proper‑fs,H6271,2 Kings,8,3459,22
בְּרָמֹ֣ת,H7433,bə·rā·mōṯ,at Ramoth Gilead,Prep‑b | N‑proper‑fs,H7433,2 Kings,8,3487,22
פַּ֣ךְ,H6378,paḵ,flask,N‑msc,H6378,2 Kings,9,3532,22
נִמְשִׁ֗י,H5250,"nim·šî,",of Nimshi,N‑proper‑ms,H5250,2 Kings,9,3546,22
אִיזָֽבֶל׃,H348,’î·zā·ḇel.,of Jezebel,N‑proper‑fs,H348,2 Kings,9,3626,22
מַשְׁתִּ֣ין,H8366,maš·tîn,all the males,V‑Qal‑Prtcpl‑ms,H8366,2 Kings,9,3632,22
בַּעְשָׁ֥א,H1201,ba‘·šā,of Baasha,N‑proper‑ms,H1201,2 Kings,9,3645,22
אֲחִיָּֽה׃,H281,’ă·ḥî·yāh.,of Ahijah,N‑proper‑ms,H281,2 Kings,9,3647,22
שִׁפְעַ֤ת,H8229,šip̄·‘aṯ,the company,N‑fsc,H8229,2 Kings,9,3772,22
רַכָּ֛ב,H7395,rak·kāḇ,a horseman,N‑ms,H7395,2 Kings,9,3782,22
וְהַמִּנְהָ֗ג,H4491,"wə·ham·min·hāḡ,",and the driving [is],"Conj‑w, Art | N‑ms",H4491,2 Kings,9,3835,22
נָב֥וֹת,H5022,nā·ḇō·wṯ,of Naboth,N‑proper‑ms,H5022,2 Kings,9,3861,22
הַיִּזְרְעֵאלִֽי׃,H3158,hay·yiz·rə·‘ê·lî.,the Jezreelite,Art | N‑proper‑ms,H3158,2 Kings,9,3862,22
הַחֵ֖צִי,H2678,ha·ḥê·ṣî,the arrow,Art | N‑ms,H2678,2 Kings,9,3896,22
בִּדְקַר֙,H920,biḏ·qar,Bidkar,N‑proper‑ms,H920,2 Kings,9,3901,22
אֶ֙מֶשׁ֙,H570,’e·meš,yesterday,Adv,H570,2 Kings,9,3933,22
גוּר֙,H1483,ḡūr,Gur,N‑proper‑fs,H1483,2 Kings,9,3964,22
יִבְלְעָ֔ם,H2991,"yiḇ·lə·‘ām,",by Ibleam,N‑proper‑fs,H2991,2 Kings,9,3967,22
זִמְרִ֖י,H2174,zim·rî,Zimri,N‑proper‑ms,H2174,2 Kings,9,4009,22
הַגֻּלְגֹּ֛לֶת,H1538,hag·gul·gō·leṯ,the skull,Art | N‑fs,H1538,2 Kings,9,4051,22
כְּדֹ֛מֶן,H1828,kə·ḏō·men,as refuse,Prep‑k | N‑ms,H1828,2 Kings,9,4077,22
בַּדּוּדִ֔ים,H1731,"bad·dū·ḏîm,",in baskets,"Prep‑b, Art | N‑mp",H1731,2 Kings,10,4207,22
צִבֻּרִ֛ים,H6652,ṣib·bu·rîm,in heaps,N‑mp,H6652,2 Kings,10,4222,22
הַגְּבִירָֽה׃,H1377,hag·gə·ḇî·rāh.,of the queen mother,Art | N‑fs,H1377,2 Kings,10,4309,22
עֵ֗קֶד,H1044,"‘ê·qeḏ,",Beth Eked,N‑proper‑fs,H1044,2 Kings,10,4317,22
יְהוֹנָדָב֩,H3082,yə·hō·w·nā·ḏāḇ,Jonadab,N‑proper‑ms,H3082,2 Kings,10,4328,22
