hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
דָּוִד֙,H1732,dā·wiḏ,David,N‑proper‑ms,H1732,1 Kings,1,1,24
זָקֵ֔ן,H2204,"zā·qên,",was old,V‑Qal‑Perf‑3ms,H2204,1 Kings,1,2,24
בָּ֖א,H935,bā,advanced,V‑Qal‑Perf‑3ms,H935,1 Kings,1,3,24
בַּיָּמִ֑ים,H3117,bay·yā·mîm;,in years,"Prep‑b, Art | N‑mp",H3117,1 Kings,1,4,24
וַיְכַסֻּ֙הוּ֙,H3680,way·ḵas·su·hū,and they put him,Conj‑w | V‑Piel‑ConsecImperf‑3mp | 3ms,H3680,1 Kings,1,5,24
בַּבְּגָדִ֔ים,H899,"bab·bə·ḡā·ḏîm,",on covers,"Prep‑b, Art | N‑mp",H899,1 Kings,1,6,24
וְלֹ֥א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,1 Kings,1,7,24
יִחַ֖ם,H3179,yi·ḥam,could get warm,V‑Qal‑Imperf‑3ms,H3179,1 Kings,1,8,24
עֲבָדָ֗יו,H5650,"‘ă·ḇā·ḏāw,",his servants,N‑mpc | 3ms,H5650,1 Kings,1,9,24
יְבַקְשׁ֞וּ,H1245,yə·ḇaq·šū,let be sought,V‑Piel‑Imperf‑3mp,H1245,1 Kings,1,10,24
לַאדֹנִ֤י,H113,la·ḏō·nî,for our lord,Prep‑l | N‑msc | 1cs,H113,1 Kings,1,11,24
הַמֶּ֙לֶךְ֙,H4428,ham·me·leḵ,the king,Art | N‑ms,H4428,1 Kings,1,12,24
נַעֲרָ֣ה,H5291,na·‘ă·rāh,a young woman,N‑fs,H5291,1 Kings,1,13,24
בְתוּלָ֔ה,H1330,"ḇə·ṯū·lāh,",a virgin,N‑fs,H1330,1 Kings,1,14,24
וְעָֽמְדָה֙,H5975,wə·‘ā·mə·ḏāh,and let her stand,Conj‑w | V‑Qal‑ConjPerf‑3fs,H5975,1 Kings,1,15,24
לִפְנֵ֣י,H6440,lip̄·nê,before,Prep‑l | N‑cpc,H6440,1 Kings,1,16,24
וּתְהִי־,H1961,ū·ṯə·hî-,and let her,Conj‑w | V‑Qal‑ConjImperf.Jus‑3fs,H1961,1 Kings,1,18,24
סֹכֶ֑נֶת,H5532,sō·ḵe·neṯ;,care,V‑Qal‑Prtcpl‑fs,H5532,1 Kings,1,19,24
וְשָׁכְבָ֣ה,H7901,wə·šā·ḵə·ḇāh,and let her lie,Conj‑w | V‑Qal‑ConjPerf‑3fs,H7901,1 Kings,1,20,24
בְחֵיקֶ֔ךָ,H2436,"ḇə·ḥê·qe·ḵā,",in your bosom,Prep‑b | N‑msc | 2ms,H2436,1 Kings,1,21,24
