hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
עָמ֔וֹס,H5986,"‘ā·mō·ws,",of Amos,N‑proper‑ms,H5986,Amos,1,1,12
אֲשֶׁר־,H834,’ă·šer-,who,Pro‑r,H834,Amos,1,2,12
הָיָ֥ה,H1961,hā·yāh,was,V‑Qal‑Perf‑3ms,H1961,Amos,1,3,12
בַנֹּקְדִ֖ים,H5349,ḇan·nō·qə·ḏîm,among the sheepherders,"Prep‑b, Art | N‑mp",H5349,Amos,1,4,12
מִתְּק֑וֹעַ,H8620,mit·tə·qō·w·a‘;,of Tekoa,Prep‑m | N‑proper‑fs,H8620,Amos,1,5,12
אֲשֶׁר֩,H834,’ă·šer,which,Pro‑r,H834,Amos,1,6,12
חָזָ֨ה,H2372,ḥā·zāh,he saw,V‑Qal‑Perf‑3ms,H2372,Amos,1,7,12
עַל־,H5921,‘al-,concerning,Prep,H5921,Amos,1,8,12
יִשְׂרָאֵ֜ל,H3478,yiś·rā·’êl,Israel,N‑proper‑ms,H3478,Amos,1,9,12
בִּימֵ֣י ׀,H3117,bî·mê,in the days,Prep‑b | N‑mpc,H3117,Amos,1,10,12
עֻזִיָּ֣ה‪‬‪‬,H5818,‘uz·zî·yāh,of Uzziah,N‑proper‑ms,H5818,Amos,1,11,12
מֶֽלֶךְ־,H4428,me·leḵ-,king,N‑msc,H4428,Amos,1,12,12
יְהוּדָ֗ה,H3063,"yə·hū·ḏāh,",of Judah,N‑proper‑ms,H3063,Amos,1,13,12
וּבִימֵ֞י,H3117,ū·ḇî·mê,and in the days,"Conj‑w, Prep‑b | N‑mpc",H3117,Amos,1,14,12
יָרָבְעָ֤ם,H3379,yā·rā·ḇə·‘ām,of Jeroboam,N‑proper‑ms,H3379,Amos,1,15,12
בֶּן־,H1121,ben-,son,N‑msc,H1121,Amos,1,16,12
יוֹאָשׁ֙,H3101,yō·w·’āš,of Joash,N‑proper‑ms,H3101,Amos,1,17,12
מֶ֣לֶךְ,H4428,me·leḵ,king,N‑msc,H4428,Amos,1,18,12
יִשְׂרָאֵ֔ל,H3478,"yiś·rā·’êl,",of Israel,N‑proper‑ms,H3478,Amos,1,19,12
שְׁנָתַ֖יִם,H8141,šə·nā·ṯa·yim,two years,N‑fd,H8141,Amos,1,20,12
לִפְנֵ֥י,H6440,lip̄·nê,before,Prep‑l | N‑cpc,H6440,Amos,1,21,12
הָרָֽעַשׁ׃,H7494,hā·rā·‘aš.,the earthquake,Art | N‑ms,H7494,Amos,1,22,12
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Amos,1,23,12
מִצִיּ֣וֹן‪‬‪‬,H6726,miṣ·ṣî·yō·wn,from Zion,Prep‑m | N‑proper‑fs,H6726,Amos,1,24,12
