hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
מַתְאִימ֔וֹת,H8382,"maṯ·’î·mō·wṯ,",bears twins,V‑Hifil‑Prtcpl‑fp,H8382,Song of Songs,4,414,17
כְּפֶ֤לַח,H6400,kə·p̄e·laḥ,[Are] like a piece,Prep‑k | N‑msc,H6400,Song of Songs,4,421,17
רַקָּתֵ֔ךְ,H7541,"raq·qā·ṯêḵ,",Your temples,N‑fsc | 2fs,H7541,Song of Songs,4,423,17
לְתַלְפִּיּ֑וֹת,H8530,lə·ṯal·pî·yō·wṯ;,for an armory,Prep‑l | N‑fp,H8530,Song of Songs,4,429,17
שִׁלְטֵ֥י,H7982,šil·ṭê,shields,N‑mpc,H7982,Song of Songs,4,435,17
תְּאוֹמֵ֣י,H8380,tə·’ō·w·mê,Twins,N‑mpc,H8380,Song of Songs,4,440,17
צְבִיָּ֑ה,H6646,ṣə·ḇî·yāh;,of a gazelle,N‑fs,H6646,Song of Songs,4,441,17
וּמ֖וּם,H3971,ū·mūm,and spot,Conj‑w | N‑ms,H3971,Song of Songs,4,457,17
אֲמָנָ֗ה,H549,"’ă·mā·nāh,",of Abanah,N‑proper‑fs,H549,Song of Songs,4,466,17
שְׂנִיר֙,H8149,śə·nîr,of Senir,N‑proper‑fs,H8149,Song of Songs,4,468,17
וְחֶרְמ֔וֹן,H2768,"wə·ḥer·mō·wn,",and Hermon,Conj‑w | N‑proper‑fs,H2768,Song of Songs,4,469,17
לִבַּבְתִּ֙ינִי֙,H3823,lib·baḇ·tî·nî,You have ravished My heart,V‑Piel‑Perf‑2fs | 1cs,H3823,Song of Songs,4,476,17
עֲנָ֖ק,H6060,‘ă·nāq,link,N‑ms,H6060,Song of Songs,4,480,17
יָּפ֥וּ,H3302,yā·p̄ū,fair is,V‑Qal‑Perf‑3cp,H3302,Song of Songs,4,482,17
טֹּ֤בוּ,H2895,ṭō·ḇū,much better is,V‑Qal‑Perf‑3cp,H2895,Song of Songs,4,487,17
נָע֖וּל,H5274,nā·‘ūl,enclosed,V‑Qal‑QalPassPrtcpl‑ms,H5274,Song of Songs,4,505,17
מְגָדִ֑ים,H4022,mə·ḡā·ḏîm;,pleasant,N‑mp,H4022,Song of Songs,4,516,17
וְכַרְכֹּ֗ם,H3750,"wə·ḵar·kōm,",and saffron,Conj‑w | N‑ms,H3750,Song of Songs,4,520,17
וְקִנָּמ֔וֹן,H7076,"wə·qin·nā·mō·wn,",and cinnamon,Conj‑w | N‑ms,H7076,Song of Songs,4,522,17
וַאֲהָל֔וֹת,H174,"wa·’ă·hā·lō·wṯ,",and aloes,Conj‑w | N‑mp,H174,Song of Songs,4,528,17
בְּאֵ֖ר,H875,bə·’êr,a well,N‑fsc,H875,Song of Songs,4,534,17
אָרִ֤יתִי,H717,’ā·rî·ṯî,I have gathered,V‑Qal‑Perf‑1cs,H717,Song of Songs,5,556,17
דוֹפֵ֗ק,H1849,"ḏō·w·p̄êq,",He knocks,V‑Qal‑Prtcpl‑ms,H1849,Song of Songs,5,578,17
תַמָּתִ֔י,H8535,"ṯam·mā·ṯî,",my perfect one,Adj‑fsc | 1cs,H8535,Song of Songs,5,583,17
קְוֻּצּוֹתַ֖י‪‬,H6977,qəw·wuṣ·ṣō·w·ṯay,My locks,N‑fpc | 1cs,H6977,Song of Songs,5,587,17
אֲטַנְּפֵֽם׃,H2936,’ă·ṭan·nə·p̄êm.,can I defile them,V‑Piel‑Imperf‑1cs | 3mp,H2936,Song of Songs,5,598,17
הַמַּנְעֽוּל׃,H4514,ham·man·‘ūl.,of the lock,Art | N‑ms,H4514,Song of Songs,5,617,17
חָמַ֣ק,H2559,ḥā·maq,had turned away,V‑Qal‑Perf‑3ms,H2559,Song of Songs,5,621,17
פְצָע֑וּנִי,H6481,p̄ə·ṣā·‘ū·nî;,they wounded me,V‑Qal‑Perf‑3cp | 1cs,H6481,Song of Songs,5,636,17
דָּג֖וּל,H1713,dā·ḡūl,Chief,V‑Qal‑QalPassPrtcpl‑ms,H1713,Song of Songs,5,666,17
תַּלְתַּלִּ֔ים,H8534,"tal·tal·lîm,",wavy,N‑mp,H8534,Song of Songs,5,671,17
מִלֵּֽאת׃,H4402,mil·lêṯ.,fitly,N‑fs,H4402,Song of Songs,5,682,17
כַּעֲרוּגַ֣ת,H6170,ka·‘ă·rū·ḡaṯ,like a bed,Prep‑k | N‑fsc,H6170,Song of Songs,5,683,17
מֶרְקָחִ֑ים,H4840,mer·qā·ḥîm;,of scented herbs,N‑mp,H4840,Song of Songs,5,686,17
גְּלִילֵ֣י,H1550,gə·lî·lê,rods,N‑mpc,H1550,Song of Songs,5,692,17
בַּתַּרְשִׁ֑ישׁ,H8658,bat·tar·šîš;,with beryl,"Prep‑b, Art | N‑ms",H8658,Song of Songs,5,695,17
עֶ֣שֶׁת,H6247,‘e·šeṯ,carved,N‑msc,H6247,Song of Songs,5,697,17
עַמּ֣וּדֵי,H5982,‘am·mū·ḏê,pillars,N‑mpc,H5982,Song of Songs,5,701,17
שֵׁ֔שׁ,H8336,"šêš,",of marble,N‑ms,H8336,Song of Songs,5,702,17
אַדְנֵי־,H134,’aḏ·nê-,bases,N‑mpc,H134,Song of Songs,5,705,17
מַֽמְתַקִּ֔ים,H4477,"mam·ṯaq·qîm,",most sweet,N‑mp,H4477,Song of Songs,5,711,17
כְּתִרְצָ֔ה,H8656,"kə·ṯir·ṣāh,",as Tirzah,Prep‑k | N‑proper‑fs,H8656,Song of Songs,6,743,17
אֲיֻמָּ֖ה,H366,’ă·yum·māh,Awesome,Adj‑fs,H366,Song of Songs,6,746,17
מְּלָכ֔וֹת,H4436,"mə·lā·ḵō·wṯ,",the queens,N‑fp,H4436,Song of Songs,6,772,17
פִּֽילַגְשִׁ֑ים,H6370,pî·laḡ·šîm;,concubines,N‑fp,H6370,Song of Songs,6,774,17
בָּרָ֥ה,H1249,bā·rāh,the pure [one],Adj‑fs,H1249,Song of Songs,6,784,17
גִּנַּ֤ת,H1594,gin·naṯ,the garden,N‑fsc,H1594,Song of Songs,6,803,17
אֱגוֹז֙,H93,’ĕ·ḡō·wz,of nuts,N‑ms,H93,Song of Songs,6,804,17
בְּאִבֵּ֣י,H3,bə·’ib·bê,the green,Prep‑b | N‑mpc,H3,Song of Songs,6,807,17
הַשּׁ֣וּלַמִּ֔ית,H7759,"haš·šū·lam·mîṯ,",Shulammitess,Art | N‑proper‑fs,H7759,Song of Songs,6,821,17
כִּמְחֹלַ֖ת,H4246,kim·ḥō·laṯ,as it were the dance,Prep‑k | N‑fsc,H4246,Song of Songs,6,828,17
חַמּוּקֵ֣י,H2542,ḥam·mū·qê,the curves,N‑mpc,H2542,Song of Songs,7,835,17
חֲלָאִ֔ים,H2481,"ḥă·lā·’îm,",jewels,N‑mp,H2481,Song of Songs,7,838,17
אָמָּֽן׃,H542,’ām·mān.,of a skillful workman,N‑ms,H542,Song of Songs,7,841,17
הַסַּ֔הַר,H5469,"has·sa·har,",rounded,Art | N‑ms,H5469,Song of Songs,7,843,17
הַמָּ֑זֶג,H4197,ham·mā·zeḡ;,blended beverage,Art | N‑ms,H4197,Song of Songs,7,846,17
סוּגָ֖ה,H5473,sū·ḡāh,Set about,V‑Qal‑QalPassPrtcpl‑fs,H5473,Song of Songs,7,850,17
רַבִּ֔ים,H1337,"rab·bîm,",Bath Rabbim,N‑proper‑fs,H1337,Song of Songs,7,864,17
בָּרְהָטִֽים׃,H7298,bā·rə·hā·ṭîm.,by [your] tresses,"Prep‑b, Art | N‑mp",H7298,Song of Songs,7,878,17
נָּעַ֔מְתְּ,H5276,"nā·‘amt,",pleasant you are,V‑Qal‑Perf‑2fs,H5276,Song of Songs,7,881,17
בְּסַנְסִנָּ֑יו,H5577,bə·san·sin·nāw;,of its branches,Prep‑b | N‑mpc | 3ms,H5577,Song of Songs,7,892,17
דּוֹבֵ֖ב,H1680,dō·w·ḇêḇ,Moving gently,V‑Qal‑Prtcpl‑ms,H1680,Song of Songs,7,906,17
תְּשׁוּקָתֽוֹ׃,H8669,tə·šū·qā·ṯōw.,his desire [is],N‑fsc | 3ms,H8669,Song of Songs,7,911,17
בַּכְּפָרִֽים׃,H3723,bak·kə·p̄ā·rîm.,in the villages,"Prep‑b, Art | N‑mp",H3723,Song of Songs,7,916,17
יָב֥וּזוּ,H936,yā·ḇū·zū,would be despised,V‑Qal‑Imperf‑3mp,H936,Song of Songs,8,951,17
הָרֶ֔קַח,H7544,"hā·re·qaḥ,",spiced,Art | N‑ms,H7544,Song of Songs,8,959,17
מִתְרַפֶּ֖קֶת,H7514,miṯ·rap·pe·qeṯ,Leaning,V‑Hitpael‑Prtcpl‑fs,H7514,Song of Songs,8,981,17
שַׁלְהֶ֥בֶתְיָֽה׃,H7957,šal·he·ḇeṯ·yāh.,a most vehement flame,N‑fs,H7957,Song of Songs,8,1009,17
ה֤וֹן,H1952,hō·wn,the wealth,N‑msc,H1952,Song of Songs,8,1024,17
טִ֣ירַת,H2918,ṭî·raṯ,a battlement,N‑fsc,H2918,Song of Songs,8,1041,17
הָמ֔וֹן,H1174,"hā·mō·wn,",Baal Hamon,Prep | N‑proper‑fs,H1174,Song of Songs,8,1060,17
