hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
שֵׁ֖ת,H8352,šêṯ,Seth,N‑proper‑ms,H8352,1 Chronicles,1,1,38
אֱנֽוֹשׁ׃,H583,’ĕ·nō·wōš.,Enosh,N‑proper‑ms,H583,1 Chronicles,1,2,38
מַהֲלַלְאֵ֖ל,H4111,ma·hă·lal·’êl,Mahalalel,N‑proper‑ms,H4111,1 Chronicles,1,3,38
יָֽרֶד׃,H3382,yā·reḏ.,Jared,N‑proper‑ms,H3382,1 Chronicles,1,4,38
מְתוּשֶׁ֖לַח,H4968,mə·ṯū·še·laḥ,Methuselah,N‑proper‑ms,H4968,1 Chronicles,1,5,38
לָֽמֶךְ׃,H3929,lā·meḵ.,Lamech,N‑proper‑ms,H3929,1 Chronicles,1,6,38
שֵׁ֖ם,H8035,šêm,Shem,N‑proper‑ms,H8035,1 Chronicles,1,7,38
חָ֥ם,H2526,ḥām,Ham,N‑proper‑ms,H2526,1 Chronicles,1,8,38
וָיָֽפֶת׃,H3315,wā·yā·p̄eṯ.,and Japheth,Conj‑w | N‑proper‑ms,H3315,1 Chronicles,1,9,38
גֹּ֣מֶר,H1586,gō·mer,[were] Gomer,N‑proper‑ms,H1586,1 Chronicles,1,11,38
וּמָג֔וֹג,H4031,"ū·mā·ḡō·wḡ,",and Magog,Conj‑w | N‑proper‑ms,H4031,1 Chronicles,1,12,38
וּמָדַ֖י,H4074,ū·mā·ḏay,and Madai,Conj‑w | N‑proper‑ms,H4074,1 Chronicles,1,13,38
וְיָוָ֣ן,H3120,wə·yā·wān,and Javan,Conj‑w | N‑proper‑ms,H3120,1 Chronicles,1,14,38
וְתֻבָ֑ל,H8422,wə·ṯu·ḇāl;,and Tubal,Conj‑w | N‑proper‑ms,H8422,1 Chronicles,1,15,38
וּמֶ֖שֶׁךְ,H4902,ū·me·šeḵ,and Meshech,Conj‑w | N‑proper‑ms,H4902,1 Chronicles,1,16,38
וְתִירָֽס׃,H8494,wə·ṯî·rās.,and Tiras,Conj‑w | N‑proper‑ms,H8494,1 Chronicles,1,17,38
אַשְׁכֲּנַ֥ז,H813,’aš·kă·naz,Ashkenaz,N‑proper‑ms,H813,1 Chronicles,1,19,38
וְדִיפַ֖ת,H7384,wə·ḏî·p̄aṯ,and Diphath,Conj‑w | N‑proper‑ms,H7384,1 Chronicles,1,20,38
וְתוֹגַרְמָֽה׃,H8425,wə·ṯō·w·ḡar·māh.,and Togarmah,Conj‑w | N‑proper‑ms,H8425,1 Chronicles,1,21,38
אֱלִישָׁ֣ה,H473,’ĕ·lî·šāh,[were] Elishah,N‑proper‑ms,H473,1 Chronicles,1,23,38
וְתַרְשִׁ֑ישָׁה,H8659,wə·ṯar·šî·šāh;,and Tarshish,Conj‑w | N‑proper‑fs | 3fs,H8659,1 Chronicles,1,24,38
כִּתִּ֖ים,H3794,kit·tîm,Kittim,N‑proper‑ms,H3794,1 Chronicles,1,25,38
וְרוֹדָנִֽים׃,H1721,wə·rō·w·ḏā·nîm.,and Rodanim,Conj‑w | N‑proper‑ms,H1721,1 Chronicles,1,26,38
כּ֥וּשׁ,H3568,kūš,[were] Cush,N‑proper‑ms,H3568,1 Chronicles,1,28,38
וּמִצְרַ֖יִם,H4714,ū·miṣ·ra·yim,and Mizraim,Conj‑w | N‑proper‑ms,H4714,1 Chronicles,1,29,38
פּ֥וּט,H6316,pūṭ,Put,N‑proper‑ms,H6316,1 Chronicles,1,30,38
וּכְנָֽעַן׃,H3667,ū·ḵə·nā·‘an.,and Canaan,Conj‑w | N‑proper‑ms,H3667,1 Chronicles,1,31,38
סְבָא֙,H5434,sə·ḇā,[were] Seba,N‑proper‑ms,H5434,1 Chronicles,1,33,38
וַחֲוִילָ֔ה,H2341,"wa·ḥă·wî·lāh,",and Havilah,Conj‑w | N‑proper‑fs,H2341,1 Chronicles,1,34,38
וְסַבְתָּ֥א,H5454,wə·saḇ·tā,and Sabta,Conj‑w | N‑proper‑fs,H5454,1 Chronicles,1,35,38
וְרַעְמָ֖א,H7484,wə·ra‘·mā,and Raamah,Conj‑w | N‑proper‑ms,H7484,1 Chronicles,1,36,38
וְסַבְתְּכָ֑א,H5455,wə·saḇ·tə·ḵā;,and Sabtecha,Conj‑w | N‑proper‑ms,H5455,1 Chronicles,1,37,38
וּבְנֵ֥י,H1121,ū·ḇə·nê,And the sons,Conj‑w | N‑mpc,H1121,1 Chronicles,1,38,38
שְׁבָ֥א,H7614,šə·ḇā,[were] Sheba,N‑proper‑ms,H7614,1 Chronicles,1,40,38
וּדְדָֽן׃,H1719,ū·ḏə·ḏān.,and Dedan,Conj‑w | N‑proper‑ms,H1719,1 Chronicles,1,41,38
