Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Ἀποκάλυψις,The revelation,N-NFS,G602,Revelation 1,1,23
Ἰησοῦ,of Jesus,N-GMS,G2424,Revelation 1,2,23
Χριστοῦ,Christ,N-GMS,G5547,Revelation 1,3,23
ἣν,which,RelPro-AFS,G3739,Revelation 1,4,23
ἔδωκεν,gave,V-AIA-3S,G1325,Revelation 1,5,23
αὐτῷ,Him,PPro-DM3S,G846,Revelation 1,6,23
ὁ,-,Art-NMS,G3588,Revelation 1,7,23
Θεός,God,N-NMS,G2316,Revelation 1,8,23
δεῖξαι,to show,V-ANA,G1166,Revelation 1,9,23
τοῖς,to the,Art-DMP,G3588,Revelation 1,10,23
δούλοις,bond-servants,N-DMP,G1401,Revelation 1,11,23
αὐτοῦ,of Him,PPro-GM3S,G846,Revelation 1,12,23
ἃ,what things,RelPro-ANP,G3739,Revelation 1,13,23
δεῖ,it behooves,V-PIA-3S,G1163,Revelation 1,14,23
γενέσθαι,to take place,V-ANM,G1096,Revelation 1,15,23
ἐν,in,Prep,G1722,Revelation 1,16,23
τάχει,quickness,N-DNS,G5034,Revelation 1,17,23
καὶ,And,Conj,G2532,Revelation 1,18,23
ἐσήμανεν,He signified it,V-AIA-3S,G4591,Revelation 1,19,23
ἀποστείλας,having sent,V-APA-NMS,G649,Revelation 1,20,23
διὰ,through,Prep,G1223,Revelation 1,21,23
τοῦ,the,Art-GMS,G3588,Revelation 1,22,23
ἀγγέλου,angel,N-GMS,G32,Revelation 1,23,23
τῷ,to the,Art-DMS,G3588,Revelation 1,24,23
δούλῳ,servant,N-DMS,G1401,Revelation 1,25,23
Ἰωάννῃ,John,N-DMS,G2491,Revelation 1,26,23
ὃς,who,RelPro-NMS,G3739,Revelation 1,27,23
ἐμαρτύρησεν,testified,V-AIA-3S,G3140,Revelation 1,28,23
τὸν,to the,Art-AMS,G3588,Revelation 1,29,23
λόγον,word,N-AMS,G3056,Revelation 1,30,23
Θεοῦ,of God,N-GMS,G2316,Revelation 1,31,23
τὴν,to the,Art-AFS,G3588,Revelation 1,32,23
μαρτυρίαν,testimony,N-AFS,G3141,Revelation 1,33,23
ὅσα,as much as,RelPro-ANP,G3745,Revelation 1,34,23
εἶδεν,he saw,V-AIA-3S,G3708,Revelation 1,35,23
Μακάριος,Blessed is,Adj-NMS,G3107,Revelation 1,36,23
ἀναγινώσκων,reading,V-PPA-NMS,G314,Revelation 1,37,23
οἱ,those,Art-NMP,G3588,Revelation 1,38,23
ἀκούοντες,hearing,V-PPA-NMP,G191,Revelation 1,39,23
τοὺς,the,Art-AMP,G3588,Revelation 1,40,23
λόγους,words,N-AMP,G3056,Revelation 1,41,23
τῆς,of the,Art-GFS,G3588,Revelation 1,42,23
προφητείας,prophecy,N-GFS,G4394,Revelation 1,43,23
τηροῦντες,keeping,V-PPA-NMP,G5083,Revelation 1,44,23
τὰ,the things,Art-ANP,G3588,Revelation 1,45,23
αὐτῇ,it,PPro-DF3S,G846,Revelation 1,46,23
γεγραμμένα,having been written,V-RPM/P-ANP,G1125,Revelation 1,47,23
γὰρ,for,Conj,G1063,Revelation 1,48,23
καιρὸς,the time is,N-NMS,G2540,Revelation 1,49,23
ἐγγύς,near,Adv,G1451,Revelation 1,50,23
Ἰωάννης,John,N-NMS,G2491,Revelation 1,51,23
Ταῖς,To the,Art-DFP,G3588,Revelation 1,52,23
ἑπτὰ,seven,Adj-DFP,G2033,Revelation 1,53,23
ἐκκλησίαις,churches,N-DFP,G1577,Revelation 1,54,23
ταῖς,-,Art-DFP,G3588,Revelation 1,55,23
τῇ,-,Art-DFS,G3588,Revelation 1,56,23
