Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Ἀρχὴ,The beginning,N-NFS,G746,Mark 1,1,24
τοῦ,of the,Art-GNS,G3588,Mark 1,2,24
εὐαγγελίου,gospel,N-GNS,G2098,Mark 1,3,24
Ἰησοῦ,of Jesus,N-GMS,G2424,Mark 1,4,24
Χριστοῦ,Christ,N-GMS,G5547,Mark 1,5,24
Υἱοῦ,Son,N-GMS,G5207,Mark 1,6,24
Θεοῦ,of God,N-GMS,G2316,Mark 1,7,24
Καθὼς,As,Adv,G2531,Mark 1,8,24
γέγραπται,it has been written,V-RIM/P-3S,G1125,Mark 1,9,24
ἐν,in,Prep,G1722,Mark 1,10,24
Ἠσαΐᾳ,Isaiah,N-DMS,G2268,Mark 1,11,24
προφήτῃ,prophet,N-DMS,G4396,Mark 1,12,24
Ἰδοὺ,Behold,V-AMA-2S,G2400,Mark 1,13,24
ἀποστέλλω,I send,V-PIA-1S,G649,Mark 1,14,24
ἄγγελόν,messenger,N-AMS,G32,Mark 1,15,24
μου,of Me,PPro-G1S,G1473,Mark 1,16,24
πρὸ,before,Prep,G4253,Mark 1,17,24
προσώπου,face,N-GNS,G4383,Mark 1,18,24
σου,of You,PPro-G2S,G4771,Mark 1,19,24
ὃς,who,RelPro-NMS,G3739,Mark 1,20,24
κατασκευάσει,will prepare,V-FIA-3S,G2680,Mark 1,21,24
ὁδόν,way,N-AFS,G3598,Mark 1,22,24
Φωνὴ,The voice,N-NFS,G5456,Mark 1,23,24
βοῶντος,of one crying,V-PPA-GMS,G994,Mark 1,24,24
ἐρήμῳ,wilderness,Adj-DFS,G2048,Mark 1,25,24
Ἑτοιμάσατε,Prepare,V-AMA-2P,G2090,Mark 1,26,24
Κυρίου,of the Lord,N-GMS,G2962,Mark 1,27,24
εὐθείας,straight,Adj-AFP,G2117,Mark 1,28,24
ποιεῖτε,make,V-PMA-2P,G4160,Mark 1,29,24
τρίβους,paths,N-AFP,G5147,Mark 1,30,24
αὐτοῦ,of Him,PPro-GM3S,G846,Mark 1,31,24
Ἐγένετο,Came,V-AIM-3S,G1096,Mark 1,32,24
Ἰωάννης,John,N-NMS,G2491,Mark 1,33,24
βαπτίζων,baptizing,V-PPA-NMS,G907,Mark 1,34,24
καὶ,and,Conj,G2532,Mark 1,35,24
κηρύσσων,proclaiming,V-PPA-NMS,G2784,Mark 1,36,24
βάπτισμα,a baptism,N-ANS,G908,Mark 1,37,24
μετανοίας,of repentance,N-GFS,G3341,Mark 1,38,24
εἰς,for,Prep,G1519,Mark 1,39,24
ἄφεσιν,forgiveness,N-AFS,G859,Mark 1,40,24
ἁμαρτιῶν,of sins,N-GFP,G266,Mark 1,41,24
ἐξεπορεύετο,were going out,V-IIM/P-3S,G1607,Mark 1,42,24
πρὸς,to,Prep,G4314,Mark 1,43,24
πᾶσα,all,Adj-NFS,G3956,Mark 1,44,24
Ἰουδαία,of Judea,N-NFS,G2449,Mark 1,45,24
χώρα,region,N-NFS,G5561,Mark 1,46,24
Ἱεροσολυμῖται,of Jerusalem,N-NMP,G2415,Mark 1,47,24
ὑπ,by,Prep,G5259,Mark 1,48,24
Ἰορδάνῃ,Jordan,N-DMS,G2446,Mark 1,49,24
ποταμῷ,river,N-DMS,G4215,Mark 1,50,24
ἐξομολογούμενοι,confessing,V-PPM-NMP,G1843,Mark 1,51,24
ἦν,was,V-IIA-3S,G1510,Mark 1,52,24
ἐνδεδυμένος,clothed in,V-RPM-NMS,G1746,Mark 1,53,24
τρίχας,hair,N-AFP,G2359,Mark 1,54,24
καμήλου,of a camel,N-GFS,G2574,Mark 1,55,24
ζώνην,a belt,N-AFS,G2223,Mark 1,56,24
δερματίνην,of leather,Adj-AFS,G1193,Mark 1,57,24
περὶ,around,Prep,G4012,Mark 1,58,24
ὀσφὺν,waist,N-AFS,G3751,Mark 1,59,24
ἔσθων,he is eating,V-PPA-NMS,G2068,Mark 1,60,24
ἀκρίδας,locusts,N-AFP,G200,Mark 1,61,24
μέλι,honey,N-ANS,G3192,Mark 1,62,24
ἄγριον,wild,Adj-ANS,G66,Mark 1,63,24
λέγων,saying,V-PPA-NMS,G3004,Mark 1,64,24
Ἔρχεται,He comes,V-PIM/P-3S,G2064,Mark 1,65,24
ἰσχυρότερός,is mightier,Adj-NMS-C,G2478,Mark 1,66,24
ὀπίσω,after,Prep,G3694,Mark 1,67,24
οὐκ,not,Adv,G3756,Mark 1,68,24
ἱκανὸς,sufficient,Adj-NMS,G2425,Mark 1,69,24
κύψας,having stooped down,V-APA-NMS,G2955,Mark 1,70,24
λῦσαι,to untie,V-ANA,G3089,Mark 1,71,24
ἱμάντα,strap,N-AMS,G2438,Mark 1,72,24
ὑποδημάτων,sandals,N-GNP,G5266,Mark 1,73,24
ὕδατι,with water,N-DNS,G5204,Mark 1,74,24
δὲ,however,Conj,G1161,Mark 1,75,24
Πνεύματι,the Spirit,N-DNS,G4151,Mark 1,76,24
Ἁγίῳ,Holy,Adj-DNS,G40,Mark 1,77,24
ἐκείναις,those,DPro-DFP,G1565,Mark 1,78,24
ἡμέραις,days,N-DFP,G2250,Mark 1,79,24
ἀπὸ,from,Prep,G575,Mark 1,80,24
Ναζαρὲτ,Nazareth,N-GFS,G3478,Mark 1,81,24
Γαλιλαίας,of Galilee,N-GFS,G1056,Mark 1,82,24
εὐθὺς,immediately,Adv,G2112,Mark 1,83,24
ἀναβαίνων,going up,V-PPA-NMS,G305,Mark 1,84,24
ἐκ,from,Prep,G1537,Mark 1,85,24
εἶδεν,he saw,V-AIA-3S,G3708,Mark 1,86,24
σχιζομένους,tearing open,V-PPM/P-AMP,G4977,Mark 1,87,24
οὐρανοὺς,heavens,N-AMP,G3772,Mark 1,88,24
ὡς,as,Adv,G5613,Mark 1,89,24
περιστερὰν,a dove,N-AFS,G4058,Mark 1,90,24
καταβαῖνον,descending,V-PPA-ANS,G2597,Mark 1,91,24
ἀγαπητός,beloved,Adj-NMS,G27,Mark 1,92,24
εὐδόκησα,I am well pleased,V-AIA-1S,G2106,Mark 1,93,24
ἐκβάλλει,drives out,V-PIA-3S,G1544,Mark 1,94,24
τεσσεράκοντα,forty,Adj-AFP,G5062,Mark 1,95,24
πειραζόμενος,being tempted,V-PPM/P-NMS,G3985,Mark 1,96,24
Σατανᾶ,Satan,N-GMS,G4567,Mark 1,97,24
μετὰ,with,Prep,G3326,Mark 1,98,24
θηρίων,wild animals,N-GNP,G2342,Mark 1,99,24
διηκόνουν,were ministering,V-IIA-3P,G1247,Mark 1,100,24
παραδοθῆναι,delivering up,V-ANP,G3860,Mark 1,101,24
ὅτι,-,Conj,G3754,Mark 1,102,24
Πεπλήρωται,Has been fulfilled,V-RIM/P-3S,G4137,Mark 1,103,24
καιρὸς,time,N-NMS,G2540,Mark 1,104,24
ἤγγικεν,has drawn near,V-RIA-3S,G1448,Mark 1,105,24
βασιλεία,kingdom,N-NFS,G932,Mark 1,106,24
μετανοεῖτε,repent,V-PMA-2P,G3340,Mark 1,107,24
πιστεύετε,believe,V-PMA-2P,G4100,Mark 1,108,24
παράγων,passing,V-PPA-NMS,G3855,Mark 1,109,24
παρὰ,by,Prep,G3844,Mark 1,110,24
θάλασσαν,Sea,N-AFS,G2281,Mark 1,111,24
Σίμωνα,Simon,N-AMS,G4613,Mark 1,112,24
Ἀνδρέαν,Andrew,N-AMS,G406,Mark 1,113,24
ἀδελφὸν,brother,N-AMS,G80,Mark 1,114,24
ἀμφιβάλλοντας,casting a net,V-PPA-AMP,G906,Mark 1,115,24
γὰρ,for,Conj,G1063,Mark 1,116,24
ἁλιεῖς,fishermen,N-NMP,G231,Mark 1,117,24
εἶπεν,said,V-AIA-3S,G2036,Mark 1,118,24
Δεῦτε,Come,V-M-2P,G1205,Mark 1,119,24
ἀνθρώπων,of men,N-GMP,G444,Mark 1,120,24
ἀφέντες,having left,V-APA-NMP,G863,Mark 1,121,24
δίκτυα,nets,N-ANP,G1350,Mark 1,122,24
ἠκολούθησαν,they followed,V-AIA-3P,G190,Mark 1,123,24
προβὰς,having gone on,V-APA-NMS,G4260,Mark 1,124,24
ὀλίγον,a little,Adj-ANS,G3641,Mark 1,125,24
Ἰάκωβον,James,N-AMS,G2385,Mark 1,126,24
Ζεβεδαίου,of Zebedee,N-GMS,G2199,Mark 1,127,24
πλοίῳ,boat,N-DNS,G4143,Mark 1,128,24
καταρτίζοντας,adjusting,V-PPA-AMP,G2675,Mark 1,129,24
ἐκάλεσεν,He called,V-AIA-3S,G2564,Mark 1,130,24
πατέρα,father,N-AMS,G3962,Mark 1,131,24
μισθωτῶν,hired servants,N-GMP,G3411,Mark 1,132,24
ἀπῆλθον,they went away,V-AIA-3P,G565,Mark 1,133,24
εἰσπορεύονται,they go,V-PIM/P-3P,G1531,Mark 1,134,24
Καφαρναούμ,Capernaum,N-AFS,G2584,Mark 1,135,24
σάββασιν,Sabbaths,N-DNP,G4521,Mark 1,136,24
εἰσελθὼν,having entered,V-APA-NMS,G1525,Mark 1,137,24
συναγωγὴν,synagogue,N-AFS,G4864,Mark 1,138,24
ἐδίδασκεν,He was teaching,V-IIA-3S,G1321,Mark 1,139,24
ἐξεπλήσσοντο,they were astonished,V-IIM/P-3P,G1605,Mark 1,140,24
ἐπὶ,at,Prep,G1909,Mark 1,141,24
διδαχῇ,teaching,N-DFS,G1322,Mark 1,142,24
ἐξουσίαν,authority,N-AFS,G1849,Mark 1,143,24
ἔχων,having,V-PPA-NMS,G2192,Mark 1,144,24
γραμματεῖς,scribes,N-NMP,G1122,Mark 1,145,24
ἀκαθάρτῳ,unclean,Adj-DNS,G169,Mark 1,146,24
ἀνέκραξεν,he cried out,V-AIA-3S,G349,Mark 1,147,24
Τί,What,IPro-NNS,G5101,Mark 1,148,24
Ναζαρηνέ,of Nazareth,N-VMS,G3479,Mark 1,149,24
ἀπολέσαι,to destroy,V-ANA,G622,Mark 1,150,24
οἶδά,I know,V-RIA-1S,G1492,Mark 1,151,24
ἐπετίμησεν,rebuked,V-AIA-3S,G2008,Mark 1,152,24
Φιμώθητι,Be silent,V-AMP-2S,G5392,Mark 1,153,24
ἔξελθε,come forth,V-AMA-2S,G1831,Mark 1,154,24
σπαράξαν,having thrown into convulsions,V-APA-NNS,G4682,Mark 1,155,24
φωνῆσαν,having cried,V-APA-NNS,G5455,Mark 1,156,24
μεγάλῃ,loud,Adj-DFS,G3173,Mark 1,157,24
ἐθαμβήθησαν,were astonished,V-AIP-3P,G2284,Mark 1,158,24
ἅπαντες,all,Adj-NMP,G537,Mark 1,159,24
ὥστε,so as,Conj,G5620,Mark 1,160,24
συζητεῖν,to question,V-PNA,G4802,Mark 1,161,24
ἑαυτοὺς,themselves,RefPro-AM3P,G1438,Mark 1,162,24
τοῦτο,this,DPro-NNS,G3778,Mark 1,163,24
καινή,new,Adj-NFS,G2537,Mark 1,164,24
