Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Βίβλος,The book,N-NFS,G976,Matthew 1,1,25
γενέσεως,of the genealogy,N-GFS,G1078,Matthew 1,2,25
Ἰησοῦ,of Jesus,N-GMS,G2424,Matthew 1,3,25
Χριστοῦ,Christ,N-GMS,G5547,Matthew 1,4,25
υἱοῦ,son,N-GMS,G5207,Matthew 1,5,25
Δαυὶδ,of David,N-GMS,G1138,Matthew 1,6,25
Ἀβραάμ,of Abraham,N-GMS,G11,Matthew 1,7,25
Ἀβραὰμ,Abraham,N-NMS,G11,Matthew 1,8,25
ἐγέννησεν,begat,V-AIA-3S,G1080,Matthew 1,9,25
τὸν,-,Art-AMS,G3588,Matthew 1,10,25
Ἰσαάκ,Isaac,N-AMS,G2464,Matthew 1,11,25
Ἰσαὰκ,Isaac,N-NMS,G2464,Matthew 1,12,25
δὲ,then,Conj,G1161,Matthew 1,13,25
Ἰακώβ,Jacob,N-AMS,G2384,Matthew 1,14,25
Ἰακὼβ,Jacob,N-NMS,G2384,Matthew 1,15,25
Ἰούδαν,Judah,N-AMS,G2455,Matthew 1,16,25
καὶ,and,Conj,G2532,Matthew 1,17,25
τοὺς,the,Art-AMP,G3588,Matthew 1,18,25
ἀδελφοὺς,brothers,N-AMP,G80,Matthew 1,19,25
αὐτοῦ,of him,PPro-GM3S,G846,Matthew 1,20,25
Ἰούδας,Judah,N-NMS,G2455,Matthew 1,21,25
Φαρὲς,Perez,N-AMS,G5329,Matthew 1,22,25
Ζαρὰ,Zerah,N-AMS,G2196,Matthew 1,23,25
ἐκ,out of,Prep,G1537,Matthew 1,24,25
τῆς,-,Art-GFS,G3588,Matthew 1,25,25
Θάμαρ,Tamar,N-GFS,G2283,Matthew 1,26,25
Φαρὲς,Perez,N-NMS,G5329,Matthew 1,27,25
Ἑσρώμ,Hezron,N-AMS,G2074,Matthew 1,28,25
Ἑσρὼμ,Hezron,N-NMS,G2074,Matthew 1,29,25
Ἀράμ,Ram,N-AMS,G689,Matthew 1,30,25
Ἀρὰμ,Ram,N-NMS,G689,Matthew 1,31,25
Ἀμιναδάβ,Amminadab,N-AMS,G284,Matthew 1,32,25
Ἀμιναδὰβ,Amminadab,N-NMS,G284,Matthew 1,33,25
Ναασσών,Nahshon,N-AMS,G3476,Matthew 1,34,25
Ναασσὼν,Nahshon,N-NMS,G3476,Matthew 1,35,25
Σαλμών,Salmon,N-AMS,G4533,Matthew 1,36,25
Σαλμὼν,Salmon,N-NMS,G4533,Matthew 1,37,25
Βόες,Boaz,N-AMS,G1003,Matthew 1,38,25
Ῥαχάβ,Rahab,N-GFS,G4477,Matthew 1,39,25
Βόες,Boaz,N-NMS,G1003,Matthew 1,40,25
Ἰωβὴδ,Obed,N-AMS,G5601,Matthew 1,41,25
Ῥούθ,Ruth,N-GFS,G4503,Matthew 1,42,25
Ἰωβὴδ,Obed,N-NMS,G5601,Matthew 1,43,25
Ἰεσσαί,Jesse,N-AMS,G2421,Matthew 1,44,25
Ἰεσσαὶ,Jesse,N-NMS,G2421,Matthew 1,45,25
Δαυὶδ,David,N-AMS,G1138,Matthew 1,46,25
βασιλέα,king,N-AMS,G935,Matthew 1,47,25
Δαυὶδ,David,N-NMS,G1138,Matthew 1,48,25
Σολομῶνα,Solomon,N-AMS,G4672,Matthew 1,49,25
τοῦ,-,Art-GMS,G3588,Matthew 1,50,25
Οὐρίου,of Uriah,N-GMS,G3774,Matthew 1,51,25
Σολομὼν,Solomon,N-NMS,G4672,Matthew 1,52,25
Ῥοβοάμ,Rehoboam,N-AMS,G4497,Matthew 1,53,25
Ῥοβοὰμ,Rehoboam,N-NMS,G4497,Matthew 1,54,25
Ἀβιά,Abijah,N-AMS,G7,Matthew 1,55,25
Ἀβιὰ,Abijah,N-NMS,G7,Matthew 1,56,25
Ἀσάφ,Asa,N-AMS,G760,Matthew 1,57,25
Ἀσὰφ,Asa,N-NMS,G760,Matthew 1,58,25
Ἰωσαφάτ,Jehoshaphat,N-AMS,G2498,Matthew 1,59,25
Ἰωσαφὰτ,Jehoshaphat,N-NMS,G2498,Matthew 1,60,25
Ἰωράμ,Joram,N-AMS,G2496,Matthew 1,61,25
Ἰωρὰμ,Joram,N-NMS,G2496,Matthew 1,62,25
Ὀζίαν,Uzziah,N-AMS,G3604,Matthew 1,63,25
Ὀζίας,Uzziah,N-NMS,G3604,Matthew 1,64,25
Ἰωαθάμ,Jotham,N-AMS,G2488,Matthew 1,65,25
Ἰωαθὰμ,Jotham,N-NMS,G2488,Matthew 1,66,25
Ἄχαζ,Ahaz,N-AMS,G881,Matthew 1,67,25
Ἄχαζ,Ahaz,N-NMS,G881,Matthew 1,68,25
Ἑζεκίαν,Hezekiah,N-AMS,G1478,Matthew 1,69,25
Ἑζεκίας,Hezekiah,N-NMS,G1478,Matthew 1,70,25
Μανασσῆ,Manasseh,N-AMS,G3128,Matthew 1,71,25
Μανασσῆς,Manasseh,N-NMS,G3128,Matthew 1,72,25
Ἀμώς,Amos,N-AMS,G301,Matthew 1,73,25
Ἀμὼς,Amos,N-NMS,G301,Matthew 1,74,25
Ἰωσίαν,Josiah,N-AMS,G2502,Matthew 1,75,25
Ἰωσίας,Josiah,N-NMS,G2502,Matthew 1,76,25
Ἰεχονίαν,Jeconiah,N-AMS,G2423,Matthew 1,77,25
ἐπὶ,at the time,Prep,G1909,Matthew 1,78,25
μετοικεσίας,carrying away,N-GFS,G3350,Matthew 1,79,25
Βαβυλῶνος,to Babylon,N-GFS,G897,Matthew 1,80,25
Μετὰ,After,Prep,G3326,Matthew 1,81,25
τὴν,the,Art-AFS,G3588,Matthew 1,82,25
μετοικεσίαν,carrying away,N-AFS,G3350,Matthew 1,83,25
Ἰεχονίας,Jeconiah,N-NMS,G2423,Matthew 1,84,25
Σαλαθιήλ,Shealtiel,N-AMS,G4528,Matthew 1,85,25
Σαλαθιὴλ,Shealtiel,N-NMS,G4528,Matthew 1,86,25
Ζοροβαβέλ,Zerubbabel,N-AMS,G2216,Matthew 1,87,25
Ζοροβαβὲλ,Zerubbabel,N-NMS,G2216,Matthew 1,88,25
Ἀβιούδ,Abiud,N-AMS,G10,Matthew 1,89,25
Ἀβιοὺδ,Abiud,N-NMS,G10,Matthew 1,90,25
Ἐλιακίμ,Eliakim,N-AMS,G1662,Matthew 1,91,25
Ἐλιακὶμ,Eliakim,N-NMS,G1662,Matthew 1,92,25
Ἀζώρ,Azor,N-AMS,G107,Matthew 1,93,25
Ἀζὼρ,Azor,N-NMS,G107,Matthew 1,94,25
Σαδώκ,Zadok,N-AMS,G4524,Matthew 1,95,25
Σαδὼκ,Zadok,N-NMS,G4524,Matthew 1,96,25
Ἀχίμ,Achim,N-AMS,G885,Matthew 1,97,25
Ἀχὶμ,Achim,N-NMS,G885,Matthew 1,98,25
Ἐλιούδ,Eliud,N-AMS,G1664,Matthew 1,99,25
Ἐλιοὺδ,Eliud,N-NMS,G1664,Matthew 1,100,25
Ἐλεάζαρ,Eleazar,N-AMS,G1648,Matthew 1,101,25
Ἐλεάζαρ,Eleazar,N-NMS,G1648,Matthew 1,102,25
Ματθάν,Matthan,N-AMS,G3157,Matthew 1,103,25
Ματθὰν,Matthan,N-NMS,G3157,Matthew 1,104,25
Ἰωσὴφ,Joseph,N-AMS,G2501,Matthew 1,105,25
ἄνδρα,husband,N-AMS,G435,Matthew 1,106,25
Μαρίας,of Mary,N-GFS,G3137,Matthew 1,107,25
ἐξ,out of,Prep,G1537,Matthew 1,108,25
ἧς,whom,RelPro-GFS,G3739,Matthew 1,109,25
ἐγεννήθη,was born,V-AIP-3S,G1080,Matthew 1,110,25
Ἰησοῦς,Jesus,N-NMS,G2424,Matthew 1,111,25
ὁ,the One,Art-NMS,G3588,Matthew 1,112,25
λεγόμενος,being called,V-PPM/P-NMS,G3004,Matthew 1,113,25
Χριστός,Christ,N-NMS,G5547,Matthew 1,114,25
Πᾶσαι,All,Adj-NFP,G3956,Matthew 1,115,25
οὖν,therefore,Conj,G3767,Matthew 1,116,25
αἱ,the,Art-NFP,G3588,Matthew 1,117,25
γενεαὶ,generations,N-NFP,G1074,Matthew 1,118,25
ἀπὸ,from,Prep,G575,Matthew 1,119,25
Ἀβραὰμ,Abraham,N-GMS,G11,Matthew 1,120,25
ἕως,to,Prep,G2193,Matthew 1,121,25
δεκατέσσαρες,fourteen,Adj-NFP,G1180,Matthew 1,122,25
Τοῦ,-,Art-GMS,G3588,Matthew 1,123,25
ἡ,the,Art-NFS,G3588,Matthew 1,124,25
γένεσις,birth,N-NFS,G1078,Matthew 1,125,25
οὕτως,thus,Adv,G3779,Matthew 1,126,25
ἦν,came about,V-IIA-3S,G1510,Matthew 1,127,25
μνηστευθείσης,Having been pledged,V-APP-GFS,G3423,Matthew 1,128,25
μητρὸς,mother,N-GFS,G3384,Matthew 1,129,25
τῷ,-,Art-DMS,G3588,Matthew 1,130,25
Ἰωσήφ,to Joseph,N-DMS,G2501,Matthew 1,131,25
πρὶν,before,Adv,G4250,Matthew 1,132,25
ἢ,rather,Conj,G2228,Matthew 1,133,25
συνελθεῖν,coming together,V-ANA,G4905,Matthew 1,134,25
αὐτοὺς,of them,PPro-AM3P,G846,Matthew 1,135,25
εὑρέθη,she was found,V-AIP-3S,G2147,Matthew 1,136,25
ἐν,in,Prep,G1722,Matthew 1,137,25
γαστρὶ,womb,N-DFS,G1064,Matthew 1,138,25
ἔχουσα,having a child,V-PPA-NFS,G2192,Matthew 1,139,25
πνεύματος,the Spirit,N-GNS,G4151,Matthew 1,140,25
