Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Γαλατίας,of Galatia,N-GFS,G1053,Galatians 1,1,12
μεταστρέψαι,to pervert,V-ANA,G3344,Galatians 1,2,12
ἀνάθεμα,accursed,N-NNS,G331,Galatians 1,3,12
ἀναστροφήν,way of life,N-AFS,G391,Galatians 1,4,12
Ἰουδαϊσμῷ,Judaism,N-DMS,G2454,Galatians 1,5,12
ὑπερβολὴν,exceeding measure,N-AFS,G5236,Galatians 1,6,12
ἐπόρθουν,was destroying,V-IIA-1S,G4199,Galatians 1,7,12
συνηλικιώτας,contemporaries,N-AMP,G4915,Galatians 1,8,12
πατρικῶν,fathers,Adj-GFP,G3967,Galatians 1,9,12
προσανεθέμην,I consulted,V-AIM-1S,G4323,Galatians 1,10,12
Ἀραβίαν,Arabia,N-AFS,G688,Galatians 1,11,12
Δαμασκόν,Damascus,N-AFS,G1154,Galatians 1,12,12
ἱστορῆσαι,to make acquaintance with,V-ANA,G2477,Galatians 1,13,12
κλίματα,regions,N-ANP,G2824,Galatians 1,14,12
Κιλικίας,Cilicia,N-GFS,G2791,Galatians 1,15,12
Βαρνάβα,Barnabas,N-GMS,G921,Galatians 2,16,12
συμπαραλαβὼν,having taken with me,V-APA-NMS,G4838,Galatians 2,17,12
Τίτον,Titus,N-AMS,G5103,Galatians 2,18,12
ἀνεθέμην,set before,V-AIM-1S,G394,Galatians 2,19,12
παρεισάκτους,brought in secretly,Adj-AMP,G3920,Galatians 2,20,12
ψευδαδέλφους,false brothers,N-AMP,G5569,Galatians 2,21,12
παρεισῆλθον,came in by stealth,V-AIA-3P,G3922,Galatians 2,22,12
κατασκοπῆσαι,to spy out,V-ANA,G2684,Galatians 2,23,12
ἐλευθερίαν,freedom,N-AFS,G1657,Galatians 2,24,12
καταδουλώσουσιν,they will enslave,V-FIA-3P,G2615,Galatians 2,25,12
εἴξαμεν,did we yield,V-AIA-1P,G1502,Galatians 2,26,12
ὑποταγῇ,in subjection,N-DFS,G5292,Galatians 2,27,12
τοὐναντίον,on the contrary,Adv-C,G5121,Galatians 2,28,12
ἀκροβυστίας,uncircumcision,N-GFS,G203,Galatians 2,29,12
ἀποστολὴν,apostleship,N-AFS,G651,Galatians 2,30,12
στῦλοι,pillars,N-NMP,G4769,Galatians 2,31,12
Ἀντιόχειαν,Antioch,N-AFS,G490,Galatians 2,32,12
ὑπέστελλεν,he was drawing back,V-IIA-3S,G5288,Galatians 2,33,12
συνυπεκρίθησαν,acted hypocritically,V-AIP-3P,G4942,Galatians 2,34,12
συναπήχθη,was carried away,V-AIP-3S,G4879,Galatians 2,35,12
ὀρθοποδοῦσιν,they are walking uprightly,V-PIA-3P,G3716,Galatians 2,36,12
ἐθνικῶς,like a Gentile,Adv,G1483,Galatians 2,37,12
Ἰουδαϊκῶς,like a Jew,Adv,G2452,Galatians 2,38,12
ἰουδαΐζειν,to Judaize,V-PNA,G2450,Galatians 2,39,12
φύσει,by birth,N-DFS,G5449,Galatians 2,40,12
παραβάτην,a transgressor,N-AMS,G3848,Galatians 2,41,12
Γαλάται,Galatians,N-VMP,G1052,Galatians 3,42,12
ἐβάσκανεν,has bewitched,V-AIA-3S,G940,Galatians 3,43,12
ἐναρξάμενοι,Having begun,V-APM-NMP,G1728,Galatians 3,44,12
ἐπιτελεῖσθε,are you being perfected,V-PIM/P-2P,G2005,Galatians 3,45,12
εἰκῇ,in vain,Adv,G1500,Galatians 3,46,12
ἐπιχορηγῶν,supplying,V-PPA-NMS,G2023,Galatians 3,47,12
προϊδοῦσα,Having foreseen,V-APA-NFS,G4308,Galatians 3,48,12
προευηγγελίσατο,foretold the gospel,V-AIM-3S,G4283,Galatians 3,49,12
Ἐνευλογηθήσονται,Will be blessed,V-FIP-3P,G1757,Galatians 3,50,12
κατάραν,a curse,N-AFS,G2671,Galatians 3,51,12
ἐμμένει,does continue,V-PIA-3S,G1696,Galatians 3,52,12
ἐξηγόρασεν,redeemed,V-AIA-3S,G1805,Galatians 3,53,12
εὐλογία,blessing,N-NFS,G2129,Galatians 3,54,12
κεκυρωμένην,having been ratified,V-RPM/P-AFS,G2964,Galatians 3,55,12
ἐπιδιατάσσεται,adds thereto,V-PIM/P-3S,G1928,Galatians 3,56,12
προκεκυρωμένην,having been confirmed beforehand,V-RPM/P-AFS,G4300,Galatians 3,57,12
τετρακόσια,four hundred,Adj-ANP,G5071,Galatians 3,58,12
παραβάσεων,Transgressions,N-GFP,G3847,Galatians 3,59,12
μεσίτου,of a mediator,N-GMS,G3316,Galatians 3,60,12
ἐφρουρούμεθα,we were held in custody,V-IIM/P-1P,G5432,Galatians 3,61,12
παιδαγωγὸς,trainer,N-NMS,G3807,Galatians 3,62,12
ἔνι,there is,V-PIA-3S,G1762,Galatians 3,63,12
προθεσμίας,time appointed,N-GFS,G4287,Galatians 4,64,12
στοιχεῖα,basic principles,N-ANP,G4747,Galatians 4,65,12
δεδουλωμένοι,held in bondage,V-RPM/P-NMP,G1402,Galatians 4,66,12
υἱοθεσίαν,divine adoption as sons,N-AFS,G5206,Galatians 4,67,12
ἐξεπτύσατε,reject me with contempt,V-AIA-2P,G1609,Galatians 4,68,12
μακαρισμὸς,blessedness,N-NMS,G3108,Galatians 4,69,12
ἀληθεύων,speaking truth,V-PPA-NMS,G226,Galatians 4,70,12
Ζηλοῦσιν,They are zealous after,V-PIA-3P,G2206,Galatians 4,71,12
ἐκκλεῖσαι,to exclude,V-ANA,G1576,Galatians 4,72,12
ὠδίνω,I travail,V-PIA-1S,G5605,Galatians 4,73,12
μορφωθῇ,shall have been formed,V-ASP-3S,G3445,Galatians 4,74,12
ἀλλάξαι,to change,V-ANA,G236,Galatians 4,75,12
ἀλληγορούμενα,allegorized,V-PPM/P-NNP,G238,Galatians 4,76,12
Σινᾶ,Sinai,N-GNS,G4614,Galatians 4,77,12
δουλείαν,slavery,N-AFS,G1397,Galatians 4,78,12
Ἁγάρ,Hagar,N-NFS,G28,Galatians 4,79,12
συστοιχεῖ,she corresponds,V-PIA-3S,G4960,Galatians 4,80,12
ἐξεπέσατε,you have fallen away,V-AIA-2P,G1601,Galatians 5,81,12
ἀπεκδεχόμεθα,eagerly await,V-PIM/P-1P,G553,Galatians 5,82,12
πεισμονὴ,persuasion is,N-NFS,G3988,Galatians 5,83,12
φύραμα,lump,N-ANS,G5445,Galatians 5,84,12
Ὄφελον,I wish,I,G3785,Galatians 5,85,12
ἀναστατοῦντες,upsetting,V-PPA-NMP,G387,Galatians 5,86,12
ἀφορμὴν,an opportunity,N-AFS,G874,Galatians 5,87,12
δάκνετε,you bite,V-PIA-2P,G1143,Galatians 5,88,12
εἰδωλολατρία,idolatry,N-NFS,G1495,Galatians 5,89,12
φαρμακεία,sorcery,N-NFS,G5331,Galatians 5,90,12
ἔρις,strife,N-NFS,G2054,Galatians 5,91,12
ἐριθεῖαι,contentions,N-NFP,G2052,Galatians 5,92,12
διχοστασίαι,dissensions,N-NFP,G1370,Galatians 5,93,12
αἱρέσεις,factions,N-NFP,G139,Galatians 5,94,12
κῶμοι,carousing,N-NMP,G2970,Galatians 5,95,12
μακροθυμία,patience,N-NFS,G3115,Galatians 5,96,12
χρηστότης,kindness,N-NFS,G5544,Galatians 5,97,12
πραΰτης,gentleness,N-NFS,G4240,Galatians 5,98,12
ἐγκράτεια,self-control,N-NFS,G1466,Galatians 5,99,12
παθήμασιν,passions,N-DNP,G3804,Galatians 5,100,12
στοιχῶμεν,we should walk,V-PSA-1P,G4748,Galatians 5,101,12
κενόδοξοι,boastful,Adj-NMP,G2755,Galatians 5,102,12
προκαλούμενοι,provoking,V-PPM-NMP,G4292,Galatians 5,103,12
φθονοῦντες,envying,V-PPA-NMP,G5354,Galatians 5,104,12
πνευματικοὶ,spiritual ones,Adj-NMP,G4152,Galatians 6,105,12
φρεναπατᾷ,he deceives,V-PIA-3S,G5422,Galatians 6,106,12
καύχημα,ground of boasting,N-ANS,G2745,Galatians 6,107,12
μυκτηρίζεται,is mocked,V-PIM/P-3S,G3456,Galatians 6,108,12
φθοράν,decay,N-AFS,G5356,Galatians 6,109,12
οἰκείους,of the household,Adj-AMP,G3609,Galatians 6,110,12
πηλίκοις,in how large,Adj-DNP,G4080,Galatians 6,111,12
εὐπροσωπῆσαι,to have a fair appearance,V-ANA,G2146,Galatians 6,112,12
κανόνι,rule,N-DMS,G2583,Galatians 6,113,12
λοιποῦ,henceforth,Adj-GNS,G3064,Galatians 6,114,12
στίγματα,marks,N-ANP,G4742,Galatians 6,115,12
