Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Τὸν,The,Art-AMS,G3588,Acts 1,1,27
μὲν,indeed,Prtcl,G3303,Acts 1,2,27
πρῶτον,first,Adj-AMS,G4413,Acts 1,3,27
λόγον,account,N-AMS,G3056,Acts 1,4,27
ἐποιησάμην,I composed,V-AIM-1S,G4160,Acts 1,5,27
περὶ,concerning,Prep,G4012,Acts 1,6,27
πάντων,all the things,Adj-GNP,G3956,Acts 1,7,27
ὦ,O,I,G5599,Acts 1,8,27
Θεόφιλε,Theophilus,N-VMS,G2321,Acts 1,9,27
ὧν,which,RelPro-GNP,G3739,Acts 1,10,27
ἤρξατο,began,V-AIM-3S,G756,Acts 1,11,27
ὁ,-,Art-NMS,G3588,Acts 1,12,27
Ἰησοῦς,Jesus,N-NMS,G2424,Acts 1,13,27
ποιεῖν,to do,V-PNA,G4160,Acts 1,14,27
τε,both,Conj,G5037,Acts 1,15,27
καὶ,and,Conj,G2532,Acts 1,16,27
διδάσκειν,to teach,V-PNA,G1321,Acts 1,17,27
ἄχρι,until,Prep,G891,Acts 1,18,27
ἧς,the,RelPro-GFS,G3739,Acts 1,19,27
ἡμέρας,day,N-GFS,G2250,Acts 1,20,27
ἐντειλάμενος,having given orders,V-APM-NMS,G1781,Acts 1,21,27
τοῖς,to the,Art-DMP,G3588,Acts 1,22,27
ἀποστόλοις,apostles,N-DMP,G652,Acts 1,23,27
διὰ,by,Prep,G1223,Acts 1,24,27
Πνεύματος,the Spirit,N-GNS,G4151,Acts 1,25,27
Ἁγίου,Holy,Adj-GNS,G40,Acts 1,26,27
οὓς,whom,RelPro-AMP,G3739,Acts 1,27,27
ἐξελέξατο,He had chosen,V-AIM-3S,G1586,Acts 1,28,27
ἀνελήμφθη,He was taken up,V-AIP-3S,G353,Acts 1,29,27
οἷς,to whom,RelPro-DMP,G3739,Acts 1,30,27
παρέστησεν,He presented,V-AIA-3S,G3936,Acts 1,31,27
ἑαυτὸν,Himself,RefPro-AM3S,G1438,Acts 1,32,27
ζῶντα,alive,V-PPA-AMS,G2198,Acts 1,33,27
μετὰ,after,Prep,G3326,Acts 1,34,27
τὸ,the,Art-ANS,G3588,Acts 1,35,27
παθεῖν,suffering,V-ANA,G3958,Acts 1,36,27
αὐτὸν,of Him,PPro-AM3S,G846,Acts 1,37,27
ἐν,with,Prep,G1722,Acts 1,38,27
πολλοῖς,many,Adj-DNP,G4183,Acts 1,39,27
τεκμηρίοις,proofs,N-DNP,G5039,Acts 1,40,27
δι,during,Prep,G1223,Acts 1,41,27
ἡμερῶν,days,N-GFP,G2250,Acts 1,42,27
τεσσεράκοντα,forty,Adj-GFP,G5062,Acts 1,43,27
ὀπτανόμενος,being seen,V-PPM/P-NMS,G3700,Acts 1,44,27
αὐτοῖς,by them,PPro-DM3P,G846,Acts 1,45,27
λέγων,speaking,V-PPA-NMS,G3004,Acts 1,46,27
τὰ,the things,Art-ANP,G3588,Acts 1,47,27
τῆς,the,Art-GFS,G3588,Acts 1,48,27
βασιλείας,kingdom,N-GFS,G932,Acts 1,49,27
τοῦ,-,Art-GMS,G3588,Acts 1,50,27
Θεοῦ,of God,N-GMS,G2316,Acts 1,51,27
Καὶ,And,Conj,G2532,Acts 1,52,27
συναλιζόμενος,being assembled together,V-PPM/P-NMS,G4871,Acts 1,53,27
παρήγγειλεν,He instructed,V-AIA-3S,G3853,Acts 1,54,27
ἀπὸ,from,Prep,G575,Acts 1,55,27
Ἱεροσολύμων,Jerusalem,N-GNP,G2414,Acts 1,56,27
μὴ,not,Adv,G3361,Acts 1,57,27
χωρίζεσθαι,to depart,V-PNM/P,G5563,Acts 1,58,27
ἀλλὰ,but,Conj,G235,Acts 1,59,27
περιμένειν,to await,V-PNA,G4037,Acts 1,60,27
τὴν,the,Art-AFS,G3588,Acts 1,61,27
ἐπαγγελίαν,promise,N-AFS,G1860,Acts 1,62,27
Πατρὸς,Father,N-GMS,G3962,Acts 1,63,27
Ἣν,That which,RelPro-AFS,G3739,Acts 1,64,27
ἠκούσατέ,you heard,V-AIA-2P,G191,Acts 1,65,27
μου,of Me,PPro-G1S,G1473,Acts 1,66,27
ὅτι,for,Conj,G3754,Acts 1,67,27
Ἰωάννης,John,N-NMS,G2491,Acts 1,68,27
μὲν,indeed,Conj,G3303,Acts 1,69,27
ἐβάπτισεν,baptized,V-AIA-3S,G907,Acts 1,70,27
ὕδατι,with water,N-DNS,G5204,Acts 1,71,27
ὑμεῖς,you,PPro-N2P,G4771,Acts 1,72,27
δὲ,however,Conj,G1161,Acts 1,73,27
Πνεύματι,the Spirit,N-DNS,G4151,Acts 1,74,27
βαπτισθήσεσθε,will be baptized,V-FIP-2P,G907,Acts 1,75,27
Ἁγίῳ,Holy,Adj-DNS,G40,Acts 1,76,27
οὐ,not,Adv,G3756,Acts 1,77,27
πολλὰς,many,Adj-AFP,G4183,Acts 1,78,27
ταύτας,these,DPro-AFP,G3778,Acts 1,79,27
ἡμέρας,days,N-AFP,G2250,Acts 1,80,27
Οἱ,Those,Art-NMP,G3588,Acts 1,81,27
οὖν,therefore,Conj,G3767,Acts 1,82,27
συνελθόντες,having come together,V-APA-NMP,G4905,Acts 1,83,27
ἠρώτων,were asking,V-IIA-3P,G2065,Acts 1,84,27
λέγοντες,saying,V-PPA-NMP,G3004,Acts 1,85,27
Κύριε,Lord,N-VMS,G2962,Acts 1,86,27
εἰ,if,Conj,G1487,Acts 1,87,27
τῷ,the,Art-DMS,G3588,Acts 1,88,27
χρόνῳ,time,N-DMS,G5550,Acts 1,89,27
τούτῳ,this,DPro-DMS,G3778,Acts 1,90,27
ἀποκαθιστάνεις,are you restoring,V-PIA-2S,G600,Acts 1,91,27
βασιλείαν,kingdom,N-AFS,G932,Acts 1,92,27
Ἰσραήλ,to Israel,N-DMS,G2474,Acts 1,93,27
Εἶπεν,He said,V-AIA-3S,G2036,Acts 1,94,27
δὲ,then,Conj,G1161,Acts 1,95,27
πρὸς,to,Prep,G4314,Acts 1,96,27
αὐτούς,them,PPro-AM3P,G846,Acts 1,97,27
Οὐχ,Not,Adv,G3756,Acts 1,98,27
ὑμῶν,yours,PPro-G2P,G4771,Acts 1,99,27
ἐστιν,it is,V-PIA-3S,G1510,Acts 1,100,27
γνῶναι,to know,V-ANA,G1097,Acts 1,101,27
χρόνους,times,N-AMP,G5550,Acts 1,102,27
ἢ,or,Conj,G2228,Acts 1,103,27
καιροὺς,seasons,N-AMP,G2540,Acts 1,104,27
Πατὴρ,Father,N-NMS,G3962,Acts 1,105,27
ἔθετο,put in place,V-AIM-3S,G5087,Acts 1,106,27
τῇ,-,Art-DFS,G3588,Acts 1,107,27
ἰδίᾳ,His own,Adj-DFS,G2398,Acts 1,108,27
ἐξουσίᾳ,authority,N-DFS,G1849,Acts 1,109,27
λήμψεσθε,you will receive,V-FIM-2P,G2983,Acts 1,110,27
δύναμιν,power,N-AFS,G1411,Acts 1,111,27
ἐπελθόντος,having come,V-APA-GNS,G1904,Acts 1,112,27
τοῦ,the,Art-GNS,G3588,Acts 1,113,27
ἐφ,upon,Prep,G1909,Acts 1,114,27
ὑμᾶς,you,PPro-A2P,G4771,Acts 1,115,27
ἔσεσθέ,you will be,V-FIM-2P,G1510,Acts 1,116,27
μάρτυρες,witnesses,N-NMP,G3144,Acts 1,117,27
ἔν,in,Prep,G1722,Acts 1,118,27
Ἰερουσαλὴμ,Jerusalem,N-DFS,G2419,Acts 1,119,27
πάσῃ,all,Adj-DFS,G3956,Acts 1,120,27
Ἰουδαίᾳ,Judea,N-DFS,G2449,Acts 1,121,27
