Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Ἰάκωβος,James,N-NMS,G2385,James 1,1,18
Θεοῦ,of God,N-GMS,G2316,James 1,2,18
καὶ,and,Conj,G2532,James 1,3,18
Κυρίου,of the Lord,N-GMS,G2962,James 1,4,18
Ἰησοῦ,Jesus,N-GMS,G2424,James 1,5,18
Χριστοῦ,Christ,N-GMS,G5547,James 1,6,18
δοῦλος,a servant,N-NMS,G1401,James 1,7,18
Ταῖς,To the,Art-DFP,G3588,James 1,8,18
δώδεκα,twelve,Adj-DFP,G1427,James 1,9,18
φυλαῖς,tribes,N-DFP,G5443,James 1,10,18
ταῖς,-,Art-DFP,G3588,James 1,11,18
ἐν,in,Prep,G1722,James 1,12,18
τῇ,the,Art-DFS,G3588,James 1,13,18
Διασπορᾷ,Dispersion,N-DFS,G1290,James 1,14,18
Χαίρειν,Greetings,V-PNA,G5463,James 1,15,18
Πᾶσαν,All,Adj-AFS,G3956,James 1,16,18
χαρὰν,joy,N-AFS,G5479,James 1,17,18
ἡγήσασθε,esteem it,V-AMM-2P,G2233,James 1,18,18
ἀδελφοί,brothers,N-VMP,G80,James 1,19,18
μου,of me,PPro-G1S,G1473,James 1,20,18
ὅταν,when,Conj,G3752,James 1,21,18
πειρασμοῖς,trials,N-DMP,G3986,James 1,22,18
περιπέσητε,you might fall into,V-ASA-2P,G4045,James 1,23,18
ποικίλοις,various,Adj-DMP,G4164,James 1,24,18
γινώσκοντες,knowing,V-PPA-NMP,G1097,James 1,25,18
ὅτι,that,Conj,G3754,James 1,26,18
τὸ,the,Art-NNS,G3588,James 1,27,18
δοκίμιον,testing,N-NNS,G1383,James 1,28,18
ὑμῶν,of your,PPro-G2P,G4771,James 1,29,18
τῆς,-,Art-GFS,G3588,James 1,30,18
πίστεως,faith,N-GFS,G4102,James 1,31,18
κατεργάζεται,produces,V-PIM/P-3S,G2716,James 1,32,18
ὑπομονήν,endurance,N-AFS,G5281,James 1,33,18
ἡ,-,Art-NFS,G3588,James 1,34,18
δὲ,And,Conj,G1161,James 1,35,18
ὑπομονὴ,endurance,N-NFS,G5281,James 1,36,18
ἔργον,work,N-ANS,G2041,James 1,37,18
τέλειον,its perfect,Adj-ANS,G5046,James 1,38,18
ἐχέτω,let have,V-PMA-3S,G2192,James 1,39,18
ἵνα,so that,Conj,G2443,James 1,40,18
ἦτε,you may be,V-PSA-2P,G1510,James 1,41,18
τέλειοι,perfect,Adj-NMP,G5046,James 1,42,18
ὁλόκληροι,complete,Adj-NMP,G3648,James 1,43,18
μηδενὶ,nothing,Adj-DNS,G3367,James 1,44,18
λειπόμενοι,lacking,V-PPM/P-NMP,G3007,James 1,45,18
Εἰ,If,Conj,G1487,James 1,46,18
δέ,now,Conj,G1161,James 1,47,18
τις,any,IPro-NMS,G5100,James 1,48,18
λείπεται,lacks,V-PIM/P-3S,G3007,James 1,49,18
σοφίας,wisdom,N-GFS,G4678,James 1,50,18
αἰτείτω,let him ask,V-PMA-3S,G154,James 1,51,18
παρὰ,from,Prep,G3844,James 1,52,18
τοῦ,the One,Art-GMS,G3588,James 1,53,18
διδόντος,giving,V-PPA-GMS,G1325,James 1,54,18
πᾶσιν,to all,Adj-DMP,G3956,James 1,55,18
ἁπλῶς,generously,Adv,G574,James 1,56,18
μὴ,not,Adv,G3361,James 1,57,18
ὀνειδίζοντος,finding fault,V-PPA-GMS,G3679,James 1,58,18
δοθήσεται,it will be given,V-FIP-3S,G1325,James 1,59,18
αὐτῷ,to him,PPro-DM3S,G846,James 1,60,18
πίστει,faith,N-DFS,G4102,James 1,61,18
μηδὲν,nothing,Adj-ANS,G3367,James 1,62,18
διακρινόμενος,doubting,V-PPM-NMS,G1252,James 1,63,18
ὁ,The one,Art-NMS,G3588,James 1,64,18
γὰρ,for,Conj,G1063,James 1,65,18
ἔοικεν,is like,V-RIA-3S,G1503,James 1,66,18
κλύδωνι,a wave,N-DMS,G2830,James 1,67,18
θαλάσσης,of the sea,N-GFS,G2281,James 1,68,18
ἀνεμιζομένῳ,being blown by the wind,V-PPM/P-DMS,G416,James 1,69,18
ῥιπιζομένῳ,being tossed by the wind,V-PPM/P-DMS,G4494,James 1,70,18
οἰέσθω,let suppose,V-PMM/P-3S,G3633,James 1,71,18
ἄνθρωπος,man,N-NMS,G444,James 1,72,18
ἐκεῖνος,that,DPro-NMS,G1565,James 1,73,18
λήμψεταί,he will receive,V-FIM-3S,G2983,James 1,74,18
τι,anything,IPro-ANS,G5100,James 1,75,18
ἀνὴρ,He is a man,N-NMS,G435,James 1,76,18
δίψυχος,double-minded,Adj-NMS,G1374,James 1,77,18
ἀκατάστατος,unstable,Adj-NMS,G182,James 1,78,18
πάσαις,all,Adj-DFP,G3956,James 1,79,18
ὁδοῖς,ways,N-DFP,G3598,James 1,80,18
αὐτοῦ,of him,PPro-GM3S,G846,James 1,81,18
Καυχάσθω,Let boast,V-PMM/P-3S,G2744,James 1,82,18
ἀδελφὸς,brother,N-NMS,G80,James 1,83,18
ταπεινὸς,of low degree,Adj-NMS,G5011,James 1,84,18
τῷ,the,Art-DNS,G3588,James 1,85,18
ὕψει,exaltation,N-DNS,G5311,James 1,86,18
πλούσιος,rich,Adj-NMS,G4145,James 1,87,18
ταπεινώσει,humiliation,N-DFS,G5014,James 1,88,18
ὡς,like,Adv,G5613,James 1,89,18
ἄνθος,a flower,N-NNS,G438,James 1,90,18
χόρτου,of grass,N-GMS,G5528,James 1,91,18
παρελεύσεται,he will pass away,V-FIM-3S,G3928,James 1,92,18
ἀνέτειλεν,Has risen,V-AIA-3S,G393,James 1,93,18
ἥλιος,sun,N-NMS,G2246,James 1,94,18
σὺν,with,Prep,G4862,James 1,95,18
τῷ,its,Art-DMS,G3588,James 1,96,18
καύσωνι,burning heat,N-DMS,G2742,James 1,97,18
ἐξήρανεν,withered,V-AIA-3S,G3583,James 1,98,18
τὸν,the,Art-AMS,G3588,James 1,99,18
χόρτον,grass,N-AMS,G5528,James 1,100,18
ἐξέπεσεν,has fallen,V-AIA-3S,G1601,James 1,101,18
εὐπρέπεια,beauty,N-NFS,G2143,James 1,102,18
τοῦ,of the,Art-GNS,G3588,James 1,103,18
προσώπου,appearance,N-GNS,G4383,James 1,104,18
αὐτοῦ,of it,PPro-GN3S,G846,James 1,105,18
ἀπώλετο,has perished,V-AIM-3S,G622,James 1,106,18
οὕτως,Thus,Adv,G3779,James 1,107,18
πορείαις,pursuits,N-DFP,G4197,James 1,108,18
μαρανθήσεται,will fade away,V-FIP-3S,G3133,James 1,109,18
Μακάριος,Blessed is the,Adj-NMS,G3107,James 1,110,18
ὃς,who,RelPro-NMS,G3739,James 1,111,18
