hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
בַגַּבַּ֔חַת,H1372,"ḇag·gab·ba·ḥaṯ,",bald forehead,"Prep‑b, Art | N‑fs",H1372,Leviticus,13,4555,28
צָר֥וּעַ,H6879,ṣā·rū·a‘,a leprous,V‑Qal‑QalPassPrtcpl‑ms,H6879,Leviticus,13,4579,28
שָׂפָ֖ם,H8222,śā·p̄ām,his mustache,N‑ms,H8222,Leviticus,13,4597,28
יַעְטֶ֑ה,H5844,ya‘·ṭeh;,he shall cover,V‑Qal‑Imperf‑3ms,H5844,Leviticus,13,4598,28
בָּדָ֣ד,H909,bā·ḏāḏ,Alone,N‑ms,H909,Leviticus,13,4608,28
צֶ֔מֶר,H6785,"ṣe·mer,",woolen,N‑ms,H6785,Leviticus,13,4618,28
פִּשְׁתִּֽים׃,H6593,piš·tîm.,linen,N‑fp,H6593,Leviticus,13,4621,28
בִֽשְׁתִי֙,H8359,ḇiš·ṯî,in the warp,Prep‑b | N‑ms,H8359,Leviticus,13,4622,28
בְעֵ֔רֶב,H6154,"ḇə·‘ê·reḇ,",woof,Prep‑b | N‑ms,H6154,Leviticus,13,4624,28
יְרַקְרַ֣ק ׀,H3422,yə·raq·raq,greenish,Adj‑ms,H3422,Leviticus,13,4634,28
מַמְאֶ֛רֶת,H3992,mam·’e·reṯ,[is] an active,V‑Hifil‑Prtcpl‑fs,H3992,Leviticus,13,4682,28
פְּחֶ֣תֶת,H6356,pə·ḥe·ṯeṯ,continues eating away,N‑fs,H6356,Leviticus,13,4753,28
וְקָרַ֣ע,H7167,wə·qā·ra‘,then he shall tear,Conj‑w | V‑Qal‑ConjPerf‑3ms,H7167,Leviticus,13,4766,28
ע֜וֹד,H5750,‘ō·wḏ,again,Adv,H5750,Leviticus,13,4780,28
צִפֳּרִ֥ים,H6833,ṣip·po·rîm,birds,N‑cp,H6833,Leviticus,14,4859,28
אֶ֔רֶז,H730,"’e·rez,",cedar,N‑ms,H730,Leviticus,14,4863,28
וּשְׁנִ֥י,H8144,ū·šə·nî,and,Conj‑w | N‑msc,H8144,Leviticus,14,4864,28
תוֹלַ֖עַת,H8438,ṯō·w·la·‘aṯ,scarlet,N‑fs,H8438,Leviticus,14,4865,28
וְאֵזֹֽב׃,H231,wə·’ê·zōḇ.,and hyssop,Conj‑w | N‑ms,H231,Leviticus,14,4866,28
וְשִׁלַּ֛ח,H7971,wə·šil·laḥ,and shall let loose,Conj‑w | V‑Piel‑ConjPerf‑3ms,H7971,Leviticus,14,4908,28
הַשָּׂדֶֽה׃,H7704,haś·śā·ḏeh.,the field,Art | N‑ms,H7704,Leviticus,14,4914,28
גַּבֹּ֣ת,H1354,gab·bōṯ,-,N‑cpc,H1354,Leviticus,14,4945,28
וְכַבְשָׂ֥ה,H3535,wə·ḵaḇ·śāh,and ewe lamb,Conj‑w | N‑fs,H3535,Leviticus,14,4964,28
עֶשְׂרֹנִ֗ים,H6241,"‘eś·rō·nîm,",tenths[of an ephah],N‑mp,H6241,Leviticus,14,4970,28
וְלֹ֥ג,H3849,wə·lōḡ,and log,Conj‑w | N‑msc,H3849,Leviticus,14,4975,28
הַשְּׂמָאלִֽית׃,H8042,haś·śə·mā·lîṯ.,left,Art | Adj‑fs,H8042,Leviticus,14,5048,28
דַּ֣ל,H1800,dal,[is] poor,Adj‑msc,H1800,Leviticus,14,5124,28
כְּנַ֔עַן,H3667,"kə·na·‘an,",of Canaan,N‑proper‑ms,H3667,Leviticus,14,5306,28
לַאֲחֻזָּ֑ה,H272,la·’ă·ḥuz·zāh;,as a possession,Prep‑l | N‑fs,H272,Leviticus,14,5310,28
וּפִנּ֣וּ,H6437,ū·p̄in·nū,that they empty,Conj‑w | V‑Piel‑ConjPerf‑3cp,H6437,Leviticus,14,5326,28
בְּטֶ֨רֶם,H2962,bə·ṭe·rem,before,Prep‑b | Adv,H2962,Leviticus,14,5329,28
שְׁקַֽעֲרוּרֹת֙,H8258,šə·qa·‘ă·rū·rōṯ,with ingrained streaks,N‑fp,H8258,Leviticus,14,5353,28
וְחִלְּצוּ֙,H2502,wə·ḥil·lə·ṣū,that they take away,Conj‑w | V‑Piel‑ConjPerf‑3cp,H2502,Leviticus,14,5382,28
הָ֣אֲבָנִ֔ים,H68,"hā·’ă·ḇā·nîm,",the stones,Art | N‑fp,H68,Leviticus,14,5384,28
לָעִ֔יר,H5892,"lā·‘îr,",the city,"Prep‑l, Art | N‑fs",H5892,Leviticus,14,5391,28
יַקְצִ֥עַ,H7106,yaq·ṣi·a‘,to be scraped,V‑Hifil‑Imperf‑3ms,H7106,Leviticus,14,5396,28
הֶֽעָפָר֙,H6083,he·‘ā·p̄ār,the dust,Art | N‑ms,H6083,Leviticus,14,5401,28
הִקְצ֔וּ,H7096,"hiq·ṣū,",they scrape off,V‑Hifil‑Perf‑3cp,H7096,Leviticus,14,5403,28
וְטָ֥ח,H2902,wə·ṭāḥ,and plaster,Conj‑w | V‑Qal‑ConjPerf‑3ms,H2902,Leviticus,14,5419,28
זָ֣ב,H2100,zāḇ,a discharge,V‑Qal‑Prtcpl‑ms,H2100,Leviticus,15,5602,28
זוֹב֖וֹ,H2101,zō·w·ḇōw,his discharge,N‑msc | 3ms,H2101,Leviticus,15,5604,28
רָ֣ר,H7325,rār,runs,V‑Qal‑Perf‑3ms,H7325,Leviticus,15,5610,28
הֶחְתִּ֤ים,H2856,heḥ·tîm,is stopped up,V‑Hifil‑Perf‑3ms,H2856,Leviticus,15,5615,28
הַמִּשְׁכָּ֗ב,H4904,"ham·miš·kāḇ,",bed,Art | N‑ms,H4904,Leviticus,15,5620,28
יִשְׁכַּ֥ב,H7901,yiš·kaḇ,he lies,V‑Qal‑Imperf‑3ms,H7901,Leviticus,15,5622,28
יָרֹ֛ק,H7556,yā·rōq,spits,V‑Qal‑Imperf‑3ms,H7556,Leviticus,15,5664,28
הַמֶּרְכָּ֗ב,H4817,"ham·mer·kāḇ,",saddle,Art | N‑ms,H4817,Leviticus,15,5674,28
יִרְכַּ֥ב,H7392,yir·kaḇ,he rides,V‑Qal‑Imperf‑3ms,H7392,Leviticus,15,5676,28
וְסָ֨פַר,H5608,wə·sā·p̄ar,then he shall count,Conj‑w | V‑Qal‑ConjPerf‑3ms,H5608,Leviticus,15,5724,28
שִׁכְבַת־,H7902,šiḵ·ḇaṯ-,of copulation,N‑fsc,H7902,Leviticus,15,5768,28
רַבִּ֗ים,H7227,"rab·bîm,",for many,Adj‑mp,H7227,Leviticus,15,5885,28
עֶת־,H6256,‘eṯ-,the time of at,N‑csc,H6256,Leviticus,15,5887,28
עִם־,H5973,‘im-,with,Prep,H5973,Leviticus,15,5997,28
הַכַּפֹּ֜רֶת,H3727,hak·kap·pō·reṯ,the mercy seat,Art | N‑fs,H3727,Leviticus,16,6028,28
הָאָרֹן֙,H727,hā·’ā·rōn,the ark,Art | N‑cs,H727,Leviticus,16,6031,28
בֶּֽעָנָ֔ן,H6051,"be·‘ā·nān,",in the cloud,"Prep‑b, Art | N‑ms",H6051,Leviticus,16,6035,28
יִצְנֹ֑ף,H6801,yiṣ·nōp̄;,he shall be attired,V‑Qal‑Imperf‑3ms,H6801,Leviticus,16,6062,28
גּוֹרָל֑וֹת,H1486,gō·w·rā·lō·wṯ;,lots,N‑mp,H1486,Leviticus,16,6105,28
לַעֲזָאזֵֽל׃,H5799,la·‘ă·zā·zêl.,for the scapegoat,Prep‑l | N‑proper‑ms,H5799,Leviticus,16,6111,28
גַּֽחֲלֵי־,H1513,ga·ḥă·lê-,[burning] coals,N‑mpc,H1513,Leviticus,16,6153,28
חָפְנָ֔יו,H2651,"ḥā·p̄ə·nāw,",of with his hands,N‑mdc | 3ms,H2651,Leviticus,16,6160,28
הָעֵד֖וּת,H5715,hā·‘ê·ḏūṯ,the Testimony,Art | N‑fs,H5715,Leviticus,16,6180,28
וּמִפִּשְׁעֵיהֶ֖ם,H6588,ū·mip·piš·‘ê·hem,and because of their transgressions,"Conj‑w, Prep‑m | N‑mpc | 3mp",H6588,Leviticus,16,6228,28
הַשֹּׁכֵ֣ן,H7931,haš·šō·ḵên,which remains,Art | V‑Qal‑Prtcpl‑ms,H7931,Leviticus,16,6235,28
עִתִּ֖י,H6261,‘it·tî,suitable,Adj‑ms,H6261,Leviticus,16,6325,28
גְּזֵרָ֑ה,H1509,gə·zê·rāh;,uninhabited,N‑fs,H1509,Leviticus,16,6334,28
וּפָשַׁט֙,H6584,ū·p̄ā·šaṭ,and shall take off,Conj‑w | V‑Qal‑ConjPerf‑3ms,H6584,Leviticus,16,6343,28
בַּחֹ֣דֶשׁ,H2320,ba·ḥō·ḏeš,in the month,"Prep‑b, Art | N‑ms",H2320,Leviticus,16,6428,28
בֶּֽעָשׂ֨וֹר,H6218,be·‘ā·śō·wr,on the tenth [day],"Prep‑b, Art | N‑ms",H6218,Leviticus,16,6430,28
תְּעַנּ֣וּ,H6031,tə·‘an·nū,you shall afflict,V‑Piel‑Imperf‑2mp,H6031,Leviticus,16,6432,28
הָֽאֶזְרָ֔ח,H249,"hā·’ez·rāḥ,",[whether] a native of your own country,Art | N‑ms,H249,Leviticus,16,6439,28
וְהַגֵּ֖ר,H1616,wə·hag·gêr,or a stranger,"Conj‑w, Art | N‑ms",H1616,Leviticus,16,6440,28
הַגָּ֥ר,H1481,hag·gār,who dwells,Art | V‑Qal‑Prtcpl‑ms,H1481,Leviticus,16,6441,28
שַׁבָּת֥וֹן,H7677,šab·bā·ṯō·wn,of solemn rest,N‑ms,H7677,Leviticus,16,6454,28
אָבִ֑יו,H1,’ā·ḇîw;,of his father,N‑msc | 3ms,H1,Leviticus,16,6471,28
זֹנִ֖ים,H2181,zō·nîm,have prostituted,V‑Qal‑Prtcpl‑mp,H2181,Leviticus,17,6615,28
יָצ֜וּד,H6679,yā·ṣūḏ,hunts,V‑Qal‑Imperf‑3ms,H6679,Leviticus,17,6711,28
צֵ֥יד,H6718,ṣêḏ,and catches,N‑msc,H6718,Leviticus,17,6712,28
וּכְמַעֲשֵׂ֣ה,H4639,ū·ḵə·ma·‘ă·śêh,and according to the doings,"Conj‑w, Prep‑k | N‑msc",H4639,Leviticus,18,6786,28
וָחַ֣י,H2425,wā·ḥay,and he shall live,Conj‑w | V‑Qal‑ConjPerf‑3ms,H2425,Leviticus,18,6816,28
שְׁאֵ֣ר,H7607,šə·’êr,who is near,N‑msc,H7607,Leviticus,18,6822,28
לְגַלּ֣וֹת,H1540,lə·ḡal·lō·wṯ,to uncover,Prep‑l | V‑Piel‑Inf,H1540,Leviticus,18,6826,28
עֶרְוָ֑ה,H6172,‘er·wāh;,his nakedness,N‑fs,H6172,Leviticus,18,6827,28
אִמְּךָ֖,H517,’im·mə·ḵā,of your mother,N‑fsc | 2ms,H517,Leviticus,18,6832,28
אֲחֽוֹתְךָ֤,H269,’ă·ḥō·wṯ·ḵā,of your sister,N‑fsc | 2ms,H269,Leviticus,18,6847,28
מוֹלֶ֣דֶת,H4138,mō·w·le·ḏeṯ,[whether] born,N‑fsc,H4138,Leviticus,18,6853,28
דֹּדָֽתְךָ֖,H1733,dō·ḏā·ṯə·ḵā,[is] your aunt,N‑fsc | 2ms,H1733,Leviticus,18,6905,28
כַּלָּֽתְךָ֖,H3618,kal·lā·ṯə·ḵā,of your daughter-in-law,N‑fsc | 2ms,H3618,Leviticus,18,6907,28
שַׁאֲרָ֥ה,H7608,ša·’ă·rāh,[are] near of kin to her,N‑fs,H7608,Leviticus,18,6937,28
זִמָּ֥ה,H2154,zim·māh,[is] wickedness,N‑fs,H2154,Leviticus,18,6939,28
לִצְרֹ֗ר,H6887,"liṣ·rōr,",as a rival,Prep‑l | V‑Qal‑Inf,H6887,Leviticus,18,6945,28
שְׁכָבְתְּךָ֖,H7903,šə·ḵā·ḇə·tə·ḵā,carnally,N‑fsc | 2ms,H7903,Leviticus,18,6961,28
לְהַעֲבִ֣יר,H5674,lə·ha·‘ă·ḇîr,pass through [the fire],Prep‑l | V‑Hifil‑Inf,H5674,Leviticus,18,6966,28
לַמֹּ֑לֶךְ,H4432,lam·mō·leḵ;,to Molech,"Prep‑l, Art | N‑proper‑ms",H4432,Leviticus,18,6967,28
תְחַלֵּ֛ל,H2490,ṯə·ḥal·lêl,shall you profane,V‑Piel‑Imperf‑2ms,H2490,Leviticus,18,6969,28
שֵׁ֥ם,H8034,šêm,the name,N‑msc,H8034,Leviticus,18,6971,28
תּוֹעֵבָ֖ה,H8441,tō·w·‘ê·ḇāh,[is] an abomination,N‑fs,H8441,Leviticus,18,6980,28
לְרִבְעָ֖הּ,H7250,lə·riḇ·‘āh,to mate with it,Prep‑l | V‑Qal‑Inf | 3fs,H7250,Leviticus,18,6992,28
תֶּ֥בֶל,H8397,te·ḇel,[is] perversion,N‑ms,H8397,Leviticus,18,6993,28
הַגּוֹיִ֔ם,H1471,"hag·gō·w·yim,",the nations,Art | N‑mp,H1471,Leviticus,18,7002,28
וָאֶפְקֹ֥ד,H6485,wā·’ep̄·qōḏ,therefore I visit the punishment,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H6485,Leviticus,18,7008,28
וַתָּקִ֥א,H6958,wat·tā·qi,and vomits out,Conj‑w | V‑Hifil‑ConsecImperf‑3fs,H6958,Leviticus,18,7011,28
הָאֵ֔ל,H411,"hā·’êl,",these,Art | Pro‑cp,H411,Leviticus,18,7032,28
לְבִלְתִּ֨י,H1115,lə·ḇil·tî,not,Prep‑l,H1115,Leviticus,18,7064,28
תִּירָ֔אוּ,H3372,"tî·rā·’ū,",shall revere,V‑Qal‑Imperf‑2mp,H3372,Leviticus,19,7096,28
שַׁבְּתֹתַ֖י,H7676,šab·bə·ṯō·ṯay,My Sabbaths,N‑cpc | 1cs,H7676,Leviticus,19,7098,28
הָ֣אֱלִילִ֔ים,H457,"hā·’ĕ·lî·lîm,",idols,Art | N‑mp,H457,Leviticus,19,7105,28
מַסֵּכָ֔ה,H4541,"mas·sê·ḵāh,",molded,N‑fs,H4541,Leviticus,19,7107,28
קְצִ֣יר,H7105,qə·ṣîr,the harvest,N‑msc,H7105,Leviticus,19,7148,28
תְכַלֶּ֛ה,H3615,ṯə·ḵal·leh,you shall wholly reap,V‑Piel‑Imperf‑2ms,H3615,Leviticus,19,7151,28
לִקְצֹ֑ר,H7614,liq·ṣōr;,-,Prep‑l | V‑Qal‑Inf,H7614,Leviticus,19,7154,28
וְלֶ֥קֶט,H3951,wə·le·qeṭ,and the gleanings,Conj‑w | N‑msc,H3951,Leviticus,19,7155,28
תְלַקֵּֽט׃,H3950,ṯə·laq·qêṭ.,shall you gather,V‑Piel‑Imperf‑2ms,H3950,Leviticus,19,7158,28
תְעוֹלֵ֔ל,H5953,"ṯə·‘ō·w·lêl,",you shall glean,V‑Piel‑Imperf‑2ms,H5953,Leviticus,19,7160,28
וּפֶ֥רֶט,H6528,ū·p̄e·reṭ,and [every] grape,Conj‑w | N‑msc,H6528,Leviticus,19,7161,28
כַּרְמְךָ֖,H3754,kar·mə·ḵā,of your vineyard,N‑msc | 2ms,H3754,Leviticus,19,7162,28
לֶֽעָנִ֤י,H6041,le·‘ā·nî,For the poor,"Prep‑l, Art | Adj‑ms",H6041,Leviticus,19,7165,28
תַּעֲזֹ֣ב,H5800,ta·‘ă·zōḇ,you shall leave,V‑Qal‑Imperf‑2ms,H5800,Leviticus,19,7167,28
תִּגְנֹ֑בוּ,H1589,tiḡ·nō·ḇū;,You shall steal,V‑Qal‑Imperf‑2mp,H1589,Leviticus,19,7172,28
תְשַׁקְּר֖וּ,H8266,ṯə·šaq·qə·rū,lie,V‑Piel‑Imperf‑2mp,H8266,Leviticus,19,7176,28
רֵֽעֲךָ֖,H7453,rê·‘ă·ḵā,your neighbor,N‑msc | 2ms,H7453,Leviticus,19,7190,28
תָלִ֞ין,H3885,ṯā·lîn,shall remain all night,V‑Qal‑Imperf‑3fs,H3885,Leviticus,19,7194,28
פְּעֻלַּ֥ת,H6468,pə·‘ul·laṯ,the wages,N‑fsc,H6468,Leviticus,19,7195,28
שָׂכִ֛יר,H7916,śā·ḵîr,of him who is hired,Adj‑ms,H7916,Leviticus,19,7196,28
תְקַלֵּ֣ל,H7043,ṯə·qal·lêl,You shall curse,V‑Piel‑Imperf‑2ms,H7043,Leviticus,19,7200,28
חֵרֵ֔שׁ,H2795,"ḥê·rêš,",the deaf,Adj‑ms,H2795,Leviticus,19,7201,28
עִוֵּ֔ר,H5787,"‘iw·wêr,",the blind,Adj‑ms,H5787,Leviticus,19,7203,28
מִכְשֹׁ֑ל,H4383,miḵ·šōl;,a stumbling block,N‑ms,H4383,Leviticus,19,7206,28
עָ֙וֶל֙,H5766,‘ā·wel,injustice,N‑ms,H5766,Leviticus,19,7212,28
תֶהְדַּ֖ר,H1921,ṯeh·dar,honor,V‑Qal‑Imperf‑2ms,H1921,Leviticus,19,7219,28
גָד֑וֹל,H1419,ḡā·ḏō·wl;,of the mighty,Adj‑ms,H1419,Leviticus,19,7221,28
בְּצֶ֖דֶק,H6664,bə·ṣe·ḏeq,in righteousness,Prep‑b | N‑ms,H6664,Leviticus,19,7222,28
תִּשְׁפֹּ֥ט,H8199,tiš·pōṭ,you shall judge,V‑Qal‑Imperf‑2ms,H8199,Leviticus,19,7223,28
רָכִיל֙,H7400,rā·ḵîl,[as] a talebearer,N‑ms,H7400,Leviticus,19,7226,28
תִשְׂנָ֥א,H8130,ṯiś·nā,You shall hate,V‑Qal‑Imperf‑2ms,H8130,Leviticus,19,7235,28
בִּלְבָבֶ֑ךָ,H3824,bil·ḇā·ḇe·ḵā;,in your heart,Prep‑b | N‑msc | 2ms,H3824,Leviticus,19,7238,28
הוֹכֵ֤חַ,H3198,hō·w·ḵê·aḥ,surely,V‑Hifil‑InfAbs,H3198,Leviticus,19,7239,28
חֵֽטְא׃,H2399,ḥêṭ.,sin,N‑ms,H2399,Leviticus,19,7246,28
תִקֹּ֤ם,H5358,ṯiq·qōm,You shall take vengeance,V‑Qal‑Imperf‑2ms,H5358,Leviticus,19,7247,28
תִטֹּר֙,H5201,ṯiṭ·ṭōr,bear any grudge,V‑Qal‑Imperf‑2ms,H5201,Leviticus,19,7249,28
וְאָֽהַבְתָּ֥,H157,wə·’ā·haḇ·tā,but you shall love,Conj‑w | V‑Qal‑ConjPerf‑2ms,H157,Leviticus,19,7253,28
כָּמ֑וֹךָ,H3644,kā·mō·w·ḵā;,as yourself,Prep | 2ms,H3644,Leviticus,19,7255,28
כִּלְאַ֔יִם,H3610,"kil·’a·yim,",with another kind,N‑md,H3610,Leviticus,19,7263,28
שַֽׁעַטְנֵ֔ז,H8162,"ša·‘aṭ·nêz,",of linen and wool,N‑ms,H8162,Leviticus,19,7270,28
שִׁפְחָה֙,H8198,šip̄·ḥāh,[is] a concubine,N‑fs,H8198,Leviticus,19,7281,28
נֶחֱרֶ֣פֶת,H2778,ne·ḥĕ·re·p̄eṯ,betrothed,V‑Nifal‑Prtcpl‑fs,H2778,Leviticus,19,7282,28
וְהָפְדֵּה֙,H6299,wə·hā·p̄ə·dêh,and at all,Conj‑w | V‑Hofal‑InfAbs,H6299,Leviticus,19,7284,28
חֻפְשָׁ֖ה,H2668,ḥup̄·šāh,freedom,N‑fs,H2668,Leviticus,19,7288,28
בִּקֹּ֧רֶת,H1244,biq·qō·reṯ,scourging,N‑fs,H1244,Leviticus,19,7291,28
חֻפָּֽשָׁה׃,H2666,ḥup·pā·šāh.,she was free,V‑Pual‑Perf‑3fs,H2666,Leviticus,19,7297,28
וּנְטַעְתֶּם֙,H5193,ū·nə·ṭa‘·tem,and have planted,Conj‑w | V‑Qal‑ConjPerf‑2mp,H5193,Leviticus,19,7324,28
מַאֲכָ֔ל,H3978,"ma·’ă·ḵāl,",for food,N‑ms,H3978,Leviticus,19,7327,28
וַעֲרַלְתֶּ֥ם,H6188,wa·‘ă·ral·tem,then you shall count,Conj‑w | V‑Qal‑ConjPerf‑2mp,H6188,Leviticus,19,7328,28
פִּרְי֑וֹ,H6529,pir·yōw;,their fruit,N‑msc | 3ms,H6529,Leviticus,19,7331,28
עֲרֵלִ֖ים,H6189,‘ă·rê·lîm,as uncircumcised,Adj‑mp,H6189,Leviticus,19,7335,28
הָרְבִיעִ֔ת,H7243,"hā·rə·ḇî·‘iṯ,",fourth,Art | Number‑ofs,H7243,Leviticus,19,7338,28
הִלּוּלִ֖ים,H1974,hil·lū·lîm,a praise,N‑mp,H1974,Leviticus,19,7343,28
תְּבוּאָת֑וֹ,H8393,tə·ḇū·’ā·ṯōw;,its increase,N‑fsc | 3ms,H8393,Leviticus,19,7350,28
תְנַחֲשׁ֖וּ,H6049,ṯə·na·ḥă·šū,shall you practice divination,V‑Piel‑Imperf‑2mp,H6049,Leviticus,19,7358,28
תְעוֹנֵֽנוּ׃,H5172,ṯə·‘ō·w·nê·nū.,soothsaying,V‑Piel‑Imperf‑2mp,H5172,Leviticus,19,7360,28
תַקִּ֔פוּ,H5362,"ṯaq·qi·p̄ū,",You shall shave around,V‑Hifil‑Imperf‑2mp,H5362,Leviticus,19,7361,28
תַשְׁחִ֔ית,H7843,"ṯaš·ḥîṯ,",shall you disfigure,V‑Hifil‑Imperf‑2ms,H7843,Leviticus,19,7365,28
וּכְתֹ֣בֶת,H3793,ū·ḵə·ṯō·ḇeṯ,and,Conj‑w | N‑fsc,H3793,Leviticus,19,7373,28
קַֽעֲקַ֔ע,H7085,"qa·‘ă·qa‘,",any marks,N‑ms,H7085,Leviticus,19,7374,28
הָאֹבֹת֙,H178,hā·’ō·ḇōṯ,mediums,Art | N‑mp,H178,Leviticus,19,7397,28
הַיִּדְּעֹנִ֔ים,H3049,"hay·yid·də·‘ō·nîm,",familiar spirits,Art | N‑mp,H3049,Leviticus,19,7399,28
תְּבַקְשׁ֖וּ,H1245,tə·ḇaq·šū,do seek after them,V‑Piel‑Imperf‑2mp,H1245,Leviticus,19,7401,28
שֵׂיבָה֙,H7872,śê·ḇāh,the gray headed,N‑fs,H7872,Leviticus,19,7406,28
תָּק֔וּם,H6965,"tā·qūm,",You shall rise,V‑Qal‑Imperf‑2ms,H6965,Leviticus,19,7407,28
תוֹנ֖וּ,H3238,ṯō·w·nū,you shall mistreat,V‑Hifil‑Imperf‑2mp,H3238,Leviticus,19,7420,28
בַּמִּדָּ֕ה,H4060,bam·mid·dāh,in measurement of length,"Prep‑b, Art | N‑fs",H4060,Leviticus,19,7440,28
בַּמִּשְׁקָ֖ל,H4948,bam·miš·qāl,weight,"Prep‑b, Art | N‑ms",H4948,Leviticus,19,7441,28
וּבַמְּשׂוּרָֽה׃,H4884,ū·ḇam·mə·śū·rāh.,or volume,"Conj‑w, Prep‑b, Art | N‑fs",H4884,Leviticus,19,7442,28
וְהִ֥ין,H1969,wə·hîn,and an hin,Conj‑w | N‑msc,H1969,Leviticus,19,7448,28
יִרְגְּמֻ֥הוּ,H7275,yir·gə·mu·hū,shall stone him,V‑Qal‑Imperf‑3mp | 3ms,H7275,Leviticus,20,7492,28
לְמַ֗עַן,H4616,"lə·ma·‘an,",to,Conj,H4616,Leviticus,20,7507,28
וּבְמִשְׁפַּחְתּ֑וֹ,H4940,ū·ḇə·miš·paḥ·tōw;,and against his family,"Conj‑w, Prep‑b | N‑fsc | 3ms",H4940,Leviticus,20,7535,28
יִנְאַף֙,H5003,yin·’ap̄,commits adultery,V‑Qal‑Imperf‑3ms,H5003,Leviticus,20,7592,28
תַּהֲרֹֽגוּ׃,H2026,ta·hă·rō·ḡū.,you shall kill,V‑Qal‑Imperf‑2mp,H2026,Leviticus,20,7663,28
חֶ֣סֶד,H2617,ḥe·seḏ,[is] a wicked thing,N‑ms,H2617,Leviticus,20,7695,28
דָּוָ֗ה,H1739,"dā·wāh,",menstruating,Adj‑fs,H1739,Leviticus,20,7710,28
הֶֽעֱרָ֔ה,H6168,"he·‘ĕ·rāh,",he has exposed,V‑Hifil‑Perf‑3ms,H6168,Leviticus,20,7716,28
עֲרִירִ֥ים,H6185,‘ă·rî·rîm,Childless,Adj‑mp,H6185,Leviticus,20,7747,28
וָאָקֻ֖ץ,H6973,wā·’ā·quṣ,therefore I abhor,Conj‑w | V‑Qal‑ConsecImperf‑1cs,H6973,Leviticus,20,7791,28
תִּֽירְשׁ֣וּ,H3423,tî·rə·šū,shall inherit,V‑Qal‑Imperf‑2mp,H3423,Leviticus,20,7793,28
אַדְמָתָם֒,H127,’aḏ·mā·ṯām,their land,N‑fsc | 3mp,H127,Leviticus,20,7795,28
חָלָ֖ב,H2461,ḥā·lāḇ,with milk,N‑ms,H2461,Leviticus,20,7802,28
הַבְּתוּלָה֙,H1330,hab·bə·ṯū·lāh,virgin,Art | N‑fs,H1330,Leviticus,21,7879,28
בַּ֣עַל,H1167,ba·‘al,[being] a chief man,N‑ms,H1167,Leviticus,21,7888,28
(יִקְרְח֤וּ),H7139,yiq·rə·ḥū,they shall make,V‑Qal‑Imperf‑3mp,H7139,Leviticus,21,7891,28
קָרְחָה֙,H7144,qā·rə·ḥāh,any bald [place],N‑fs,H7144,Leviticus,21,7892,28
יִשְׂרְט֖וּ,H8295,yiś·rə·ṭū,make,V‑Qal‑Imperf‑3mp,H8295,Leviticus,21,7900,28
שָׂרָֽטֶת׃,H8296,śā·rā·ṭeṯ.,any cuttings,N‑fs,H8296,Leviticus,21,7901,28
וַחֲלָלָה֙,H2491,wa·ḥă·lā·lāh,or a defiled woman,Conj‑w | Adj‑fs,H2491,Leviticus,21,7919,28
גְּרוּשָׁ֥ה,H1644,gə·rū·šāh,divorced,V‑Qal‑QalPassPrtcpl‑fs,H1644,Leviticus,21,7923,28
בִבְתוּלֶ֖יהָ,H1331,ḇiḇ·ṯū·le·hā,in her virginity,Prep‑b | N‑mpc | 3fs,H1331,Leviticus,21,8002,28
מ֔וּם,H3971,"mūm,",[any] defect,N‑ms,H3971,Leviticus,21,8036,28
פִסֵּ֔חַ,H6455,"p̄is·sê·aḥ,",lame,Adj‑ms,H6455,Leviticus,21,8051,28
חָרֻ֖ם,H2763,ḥā·rum,disfigured,V‑Qal‑QalPassPrtcpl‑ms,H2763,Leviticus,21,8053,28
שָׂרֽוּעַ׃,H8311,śā·rū·a‘.,deformed,V‑Qal‑QalPassPrtcpl‑ms,H8311,Leviticus,21,8055,28
שֶׁ֣בֶר,H7667,še·ḇer,a broken,N‑msc,H7667,Leviticus,21,8059,28
גִבֵּ֣ן,H1384,ḡib·bên,is a hunchback,Adj‑ms,H1384,Leviticus,21,8064,28
תְּבַלֻּ֣ל,H8400,tə·ḇal·lul,a man who has a defect,N‑ms,H8400,Leviticus,21,8068,28
גָרָב֙,H1618,ḡā·rāḇ,eczema,N‑ms,H1618,Leviticus,21,8071,28
יַלֶּ֔פֶת,H3217,"yal·le·p̄eṯ,",scab,N‑fs,H3217,Leviticus,21,8073,28
מְר֥וֹחַ,H4790,mə·rō·w·aḥ,-,Adj‑msc,H4790,Leviticus,21,8075,28
אָֽשֶׁךְ׃,H810,’ā·šeḵ.,is a eunuch,N‑ms,H810,Leviticus,21,8076,28
וְיִנָּֽזְרוּ֙,H5144,wə·yin·nā·zə·rū,that they separate themselves,Conj‑w | V‑Nifal‑ConjImperf‑3mp,H5144,Leviticus,22,8137,28
הַשֶּׁ֖מֶשׁ,H8121,haš·še·meš,the sun,Art | N‑cs,H8121,Leviticus,22,8225,28
תּוֹשַׁ֥ב,H8453,tō·wō·šaḇ,one who dwells with,N‑msc,H8453,Leviticus,22,8256,28
יִקְנֶ֥ה,H7069,yiq·neh,buys,V‑Qal‑Imperf‑3ms,H7069,Leviticus,22,8263,28
קִנְיַ֣ן,H7075,qin·yan,with,N‑msc,H7075,Leviticus,22,8265,28
