hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
מוֹעֵ֖ד,H4150,mō·w·‘êḏ,at the time,N‑ms,H4150,Dueteronomy,16,6257,21
עֲצֶ֙רֶת֙,H6116,‘ă·ṣe·reṯ,there [shall be] a sacred assembly,N‑fs,H6116,Dueteronomy,16,6275,21
שָׁבֻעֹ֖ת,H7620,šā·ḇu·‘ōṯ,weeks,N‑mp,H7620,Dueteronomy,16,6281,21
תִּסְפָּר־,H5608,tis·pār-,You shall count,V‑Qal‑Imperf‑2ms,H5608,Dueteronomy,16,6282,21
חֶרְמֵשׁ֙,H2770,ḥer·mêš,the sickle,N‑ms,H2770,Dueteronomy,16,6284,21
בַּקָּמָ֔ה,H7054,"baq·qā·māh,",to the grain,"Prep‑b, Art | N‑fs",H7054,Dueteronomy,16,6285,21
חַ֤ג,H2282,ḥaḡ,the Feast,N‑msc,H2282,Dueteronomy,16,6290,21
מִסַּ֛ת,H4530,mis·saṯ,with the tribute,N‑fsc,H4530,Dueteronomy,16,6294,21
הַסֻּכֹּ֛ת,H5521,has·suk·kōṯ,of Tabernacles,Art | N‑fp,H5521,Dueteronomy,16,6336,21
תָּחֹג֙,H2287,tā·ḥōḡ,you shall keep a sacred feast,V‑Qal‑Imperf‑2ms,H2287,Dueteronomy,16,6356,21
אַ֥ךְ,H389,’aḵ,surely,Adv,H389,Dueteronomy,16,6373,21
שָׂמֵֽחַ׃,H8056,śā·mê·aḥ.,rejoice,Adj‑ms,H8056,Dueteronomy,16,6374,21
זְכוּרְךָ֜,H2138,zə·ḵū·rə·ḵā,your males,N‑msc | 2ms,H2138,Dueteronomy,16,6379,21
כְּמַתְּנַ֣ת,H4979,kə·mat·tə·naṯ,as,Prep‑k | N‑fsc,H4979,Dueteronomy,16,6399,21
יְעַוֵּר֙,H5786,yə·‘aw·wêr,blinds,V‑Piel‑Imperf‑3ms,H5786,Dueteronomy,16,6430,21
וִֽיסַלֵּ֖ף,H5557,wî·sal·lêp̄,and twists,Conj‑w | V‑Piel‑ConjImperf‑3ms,H5557,Dueteronomy,16,6433,21
וּסְקַלְתָּ֥ם,H5619,ū·sə·qal·tām,and shall stone,Conj‑w | V‑Qal‑ConjPerf‑2ms | 3mp,H5619,Dueteronomy,17,6544,21
יִפָּלֵא֩,H6381,yip·pā·lê,arises,V‑Nifal‑Imperf‑3ms,H6381,Dueteronomy,17,6572,21
דִּ֣ין,H1779,dîn,one judgment,N‑ms,H1779,Dueteronomy,17,6580,21
נֶ֙גַע֙,H5061,ne·ḡa‘,one punishment or,N‑ms,H5061,Dueteronomy,17,6583,21
הַכֹּהֲנִים֙,H3548,hak·kō·hă·nîm,the priests,Art | N‑mp,H3548,Dueteronomy,17,6597,21
יוֹרֽוּךָ׃,H3384,yō·w·rū·ḵā.,they order you,V‑Hifil‑Imperf‑3mp | 2ms,H3384,Dueteronomy,17,6625,21
בְזָד֗וֹן,H2087,"ḇə·zā·ḏō·wn,",presumptuously,Prep‑b | N‑ms,H2087,Dueteronomy,17,6645,21
כִּסֵּ֣א,H3678,kis·sê,the throne,N‑msc,H3678,Dueteronomy,17,6741,21
סֵ֔פֶר,H5612,"sê·p̄er,",a book,N‑ms,H5612,Dueteronomy,17,6749,21
אִשֵּׁ֧י,H801,’iš·šê,the offerings made by fire,N‑mpc,H801,Dueteronomy,18,6802,21
וְהַלְּחָיַ֖יִם,H3895,wə·hal·lə·ḥā·ya·yim,and the cheeks,"Conj‑w, Art | N‑fd",H3895,Dueteronomy,18,6830,21
וְהַקֵּבָֽה׃,H6896,wə·haq·qê·ḇāh.,and the stomach,"Conj‑w, Art | N‑fs",H6896,Dueteronomy,18,6831,21
גֵּ֥ז,H1488,gêz,of the fleece,N‑msc,H1488,Dueteronomy,18,6836,21
מִמְכָּרָ֖יו,H4465,mim·kā·rāw,what comes from the sale,N‑mpc | 3ms,H4465,Dueteronomy,18,6884,21
קֹסֵ֣ם,H7081,qō·sêm,[or one] who practices,V‑Qal‑Prtcpl‑ms,H7081,Dueteronomy,18,6906,21
קְסָמִ֔ים,H7080,"qə·sā·mîm,",witchcraft,N‑mp,H7080,Dueteronomy,18,6907,21
מְעוֹנֵ֥ן,H6049,mə·‘ō·w·nên,[or] a soothsayer,V‑Piel‑Prtcpl‑ms,H6049,Dueteronomy,18,6908,21
וּמְנַחֵ֖שׁ,H5172,ū·mə·na·ḥêš,or one who interprets omens,Conj‑w | V‑Piel‑Prtcpl‑ms,H5172,Dueteronomy,18,6909,21
וּמְכַשֵּֽׁף׃,H3784,ū·mə·ḵaš·šêp̄.,or a sorcerer,Conj‑w | V‑Piel‑Prtcpl‑ms,H3784,Dueteronomy,18,6910,21
חָ֑בֶר,H2267,ḥā·ḇer;,spells,N‑ms,H2267,Dueteronomy,18,6911,21
אוֹב֙,H178,’ō·wḇ,a medium,N‑ms,H178,Dueteronomy,18,6913,21
וְיִדְּעֹנִ֔י,H3049,"wə·yid·də·‘ō·nî,",or a spiritist,Conj‑w | N‑ms,H3049,Dueteronomy,18,6914,21
וְשִׁלַּשְׁתָּ֙,H8027,wə·šil·laš·tā,and divide into three parts,Conj‑w | V‑Piel‑ConjPerf‑2ms,H8027,Dueteronomy,19,7091,21
בַיַּעַר֮,H3293,ḇay·ya·‘ar,to the woods,"Prep‑b, Art | N‑ms",H3293,Dueteronomy,19,7124,21
לַחְטֹ֣ב,H2404,laḥ·ṭōḇ,to cut,Prep‑l | V‑Qal‑Inf,H2404,Dueteronomy,19,7125,21
בַגַּרְזֶן֙,H1631,ḇag·gar·zen,with the ax,"Prep‑b, Art | N‑ms",H1631,Dueteronomy,19,7129,21
גֹּאֵ֨ל,H1350,gō·’êl,the avenger,V‑Qal‑Prtcpl‑msc,H1350,Dueteronomy,19,7148,21
יֵחַם֮,H3179,yê·ḥam,is hot,V‑Qal‑Imperf‑3ms,H3179,Dueteronomy,19,7153,21
וְהִשִּׂיג֛וֹ,H5381,wə·hiś·śî·ḡōw,and overtake him,Conj‑w | V‑Hifil‑ConjPerf‑3ms | 3ms,H5381,Dueteronomy,19,7155,21
מָ֔וֶת,H4194,"mā·weṯ,",of death,N‑ms,H4194,Dueteronomy,19,7163,21
נָקִ֔י,H5355,"nā·qî,",innocent,Adj‑ms,H5355,Dueteronomy,19,7220,21
וְאָ֤רַב,H693,wə·’ā·raḇ,and lies in wait,Conj‑w | V‑Qal‑ConjPerf‑3ms,H693,Dueteronomy,19,7235,21
תַסִּיג֙,H5253,ṯas·sîḡ,You shall remove,V‑Hifil‑Imperf‑2ms,H5253,Dueteronomy,19,7265,21
גָּבְל֖וּ,H1379,gā·ḇə·lū,have set,V‑Qal‑Perf‑3cp,H1379,Dueteronomy,19,7269,21
חָמָ֖ס,H2555,ḥā·mās,FALSE,N‑ms,H2555,Dueteronomy,19,7305,21
שֶׁ֙קֶר֙,H8267,še·qer,FALSE,N‑ms,H8267,Dueteronomy,19,7327,21
זָמַ֖ם,H2161,zā·mam,he thought,V‑Qal‑Perf‑3ms,H2161,Dueteronomy,19,7333,21
שֵׁ֣ן,H8127,šên,tooth,N‑cs,H8127,Dueteronomy,19,7355,21
וְנִגַּ֥שׁ,H5066,wə·nig·gaš,that shall approach,Conj‑w | V‑Nifal‑ConjPerf‑3ms,H5066,Dueteronomy,20,7384,21
קְרֵבִ֥ים,H7131,qə·rê·ḇîm,are on the verge,Adj‑mp,H7131,Dueteronomy,20,7393,21
יֵרַ֣ךְ,H7401,yê·raḵ,do let faint,V‑Qal‑Imperf‑3ms,H7401,Dueteronomy,20,7399,21
תַּחְפְּז֛וּ,H2648,taḥ·pə·zū,do tremble,V‑Qal‑Imperf‑2mp,H2648,Dueteronomy,20,7404,21
לְהוֹשִׁ֥יעַ,H3467,lə·hō·wō·šî·a‘,to save,Prep‑l | V‑Hifil‑Inf,H3467,Dueteronomy,20,7415,21
חָדָשׁ֙,H2319,ḥā·ḏāš,new,Adj‑ms,H2319,Dueteronomy,20,7426,21
חֲנָכ֔וֹ,H2596,"ḥă·nā·ḵōw,",has dedicated it,V‑Qal‑Perf‑3ms | 3ms,H2596,Dueteronomy,20,7428,21
אֵרַ֤שׂ,H781,’ê·raś,who is betrothed to,V‑Piel‑Perf‑3ms,H781,Dueteronomy,20,7455,21
וְרַ֣ךְ,H7390,wə·raḵ,and,Conj‑w | Adj‑msc,H7390,Dueteronomy,20,7476,21
לָמַ֖ס,H4522,lā·mas,under tribute,Prep‑l | N‑ms,H4522,Dueteronomy,20,7514,21
הֵֽנָּה׃,H2007,hên·nāh.,are,Pro‑3fp,H2007,Dueteronomy,20,7562,21
נְשָׁמָֽה׃,H5397,nə·šā·māh.,that breathes,N‑fs,H5397,Dueteronomy,20,7574,21
לְתָפְשָׂ֗הּ,H8610,"lə·ṯā·p̄ə·śāh,",to take it,Prep‑l | V‑Qal‑Inf | 3fs,H8610,Dueteronomy,20,7607,21
בַּמָּצֽוֹר׃,H4692,bam·mā·ṣō·wr.,the siege,"Prep‑b, Art | N‑ms",H4692,Dueteronomy,20,7627,21
מַאֲכָל֙,H3978,ma·’ă·ḵāl,for food,N‑ms,H3978,Dueteronomy,20,7634,21
חָלָ֗ל,H2491,"ḥā·lāl,",[anyone] slain,N‑ms,H2491,Dueteronomy,21,7651,21
וּמָדְדוּ֙,H4058,ū·mā·ḏə·ḏū,and measure [the distance],Conj‑w | V‑Qal‑ConjPerf‑3cp,H4058,Dueteronomy,21,7666,21
עֶגְלַ֣ת,H5697,‘eḡ·laṯ,a heifer,N‑fsc,H5697,Dueteronomy,21,7680,21
מָשְׁכָ֖ה,H4900,mā·šə·ḵāh,has pulled,V‑Qal‑Perf‑3fs,H4900,Dueteronomy,21,7687,21
בְּעֹֽל׃,H5923,bə·‘ōl.,with a yoke,Prep‑b | N‑ms,H5923,Dueteronomy,21,7688,21
אֵיתָ֔ן,H386,"’ê·ṯān,",enduring,Adj‑ms,H386,Dueteronomy,21,7696,21
וְעָֽרְפוּ־,H6202,wə·‘ā·rə·p̄ū-,and they shall break neck,Conj‑w | V‑Qal‑ConjPerf‑3cp,H6202,Dueteronomy,21,7702,21
יִרְחֲצוּ֙,H7364,yir·ḥă·ṣū,shall wash,V‑Qal‑Imperf‑3mp,H7364,Dueteronomy,21,7731,21
וְנִכַּפֵּ֥ר,H3722,wə·nik·kap·pêr,and atonement shall be provided,Conj‑w | V‑Nithpael‑ConjPerf‑3ms,H3722,Dueteronomy,21,7760,21
וְשָׁבִ֥יתָ,H7617,wə·šā·ḇî·ṯā,and you take,Conj‑w | V‑Qal‑ConjPerf‑2ms,H7617,Dueteronomy,21,7780,21
בַּשִּׁבְיָ֔ה,H7633,"baš·šiḇ·yāh,",among the captives,"Prep‑b, Art | N‑fs",H7633,Dueteronomy,21,7782,21
יְפַת־,H3303,yə·p̄aṯ-,beautiful,Adj‑fsc,H3303,Dueteronomy,21,7784,21
תֹּ֑אַר,H8389,tō·’ar;,in appearance,N‑ms,H8389,Dueteronomy,21,7785,21
וְגִלְּחָה֙,H1548,wə·ḡil·lə·ḥāh,and she shall shave,Conj‑w | V‑Piel‑ConjPerf‑3fs,H1548,Dueteronomy,21,7792,21
צִפָּרְנֶֽיהָ׃,H6856,ṣip·pā·rə·ne·hā.,her nails,N‑mpc | 3fs,H6856,Dueteronomy,21,7797,21
יֶ֣רַח,H3391,ye·raḥ,a month,N‑msc,H3391,Dueteronomy,21,7809,21
חָפַ֣צְתָּ,H2654,ḥā·p̄aṣ·tā,you have delight,V‑Qal‑Perf‑2ms,H2654,Dueteronomy,21,7820,21
תִתְעַמֵּ֣ר,H6014,ṯiṯ·‘am·mêr,you shall treat brutally,V‑Hitpael‑Imperf‑2ms,H6014,Dueteronomy,21,7828,21
לַשְּׂנִיאָֽה׃,H8146,laś·śə·nî·’āh.,of her who is unloved,"Prep‑l, Art | Adj‑fs",H8146,Dueteronomy,21,7847,21
אֹנ֔וֹ,H202,"’ō·nōw,",of his strength,N‑msc | 3ms,H202,Dueteronomy,21,7880,21
סוֹרֵ֣ר,H5637,sō·w·rêr,stubborn,V‑Qal‑Prtcpl‑ms,H5637,Dueteronomy,21,7886,21
זוֹלֵ֖ל,H2151,zō·w·lêl,he is a glutton,V‑Qal‑Prtcpl‑ms,H2151,Dueteronomy,21,7919,21
וְסֹבֵֽא׃,H5435,wə·sō·ḇê.,and a drunkard,Conj‑w | V‑Qal‑Prtcpl‑ms,H5435,Dueteronomy,21,7920,21
וְתָלִ֥יתָ,H8518,wə·ṯā·lî·ṯā,and you hang,Conj‑w | V‑Qal‑ConjPerf‑2ms,H8518,Dueteronomy,21,7939,21
תְטַמֵּא֙,H2930,ṯə·ṭam·mê,you do defile,V‑Piel‑Imperf‑2ms,H2930,Dueteronomy,21,7957,21
וְהִתְעַלַּמְתָּ֖,H5956,wə·hiṯ·‘al·lam·tā,and hide yourself,Conj‑w | V‑Hitpael‑ConjPerf‑2ms,H5956,Dueteronomy,22,7973,21
אֲבֵדַ֥ת,H9,’ă·ḇê·ḏaṯ,lost thing,N‑fsc,H9,Dueteronomy,22,8003,21
גֶ֙בֶר֙,H1397,ḡe·ḇer,a man,N‑ms,H1397,Dueteronomy,22,8027,21
יִלְבַּ֥שׁ,H3847,yil·baš,shall put on,V‑Qal‑Imperf‑3ms,H3847,Dueteronomy,22,8031,21
יִקָּרֵ֣א,H7122,yiq·qā·rê,happens to be,V‑Nifal‑Imperf‑3ms,H7122,Dueteronomy,22,8042,21
קַן־,H7064,qan-,nest,N‑msc,H7064,Dueteronomy,22,8043,21
אֶפְרֹחִים֙,H667,’ep̄·rō·ḥîm,with chicks,N‑mp,H667,Dueteronomy,22,8052,21
בֵיצִ֔ים,H1000,"ḇê·ṣîm,",eggs,N‑fp,H1000,Dueteronomy,22,8054,21
רֹבֶ֙צֶת֙,H7257,rō·ḇe·ṣeṯ,sitting,V‑Qal‑Prtcpl‑fs,H7257,Dueteronomy,22,8056,21
מַעֲקֶ֖ה,H4624,ma·‘ă·qeh,a parapet,N‑ms,H4624,Dueteronomy,22,8081,21
לְגַגֶּ֑ךָ,H1406,lə·ḡag·ge·ḵā;,for your roof,Prep‑l | N‑msc | 2ms,H1406,Dueteronomy,22,8082,21
כִּלְאָ֑יִם,H3610,kil·’ā·yim;,different kinds of seed,N‑md,H3610,Dueteronomy,22,8093,21
הַֽמְלֵאָ֤ה,H4395,ham·lê·’āh,The yield,Art | N‑fs,H4395,Dueteronomy,22,8096,21
תַחֲרֹ֥שׁ,H2790,ṯa·ḥă·rōš,You shall plow,V‑Qal‑Imperf‑2ms,H2790,Dueteronomy,22,8102,21
שַֽׁעַטְנֵ֔ז,H8162,"ša·‘aṭ·nêz,",a garment of different sorts,N‑ms,H8162,Dueteronomy,22,8107,21
צֶ֥מֶר,H6785,ṣe·mer,[such as] wool,N‑ms,H6785,Dueteronomy,22,8108,21
וּפִשְׁתִּ֖ים,H6593,ū·p̄iš·tîm,and linen,Conj‑w | N‑fp,H6593,Dueteronomy,22,8109,21
כְּסוּתְךָ֖,H3682,kə·sū·ṯə·ḵā,of the clothing,N‑fsc | 2ms,H3682,Dueteronomy,22,8115,21
עֲלִילֹ֣ת,H5949,‘ă·lî·lōṯ,with conduct,N‑fpc,H5949,Dueteronomy,22,8124,21
בְּתוּלִֽים׃,H1331,bə·ṯū·lîm.,a virgin,N‑mp,H1331,Dueteronomy,22,8139,21
(הַֽנַּעֲרָ֖ה),H5291,han·na·‘ă·rāh,the young woman,Art | N‑fs,H5291,Dueteronomy,22,8141,21
וּפָֽרְשׂוּ֙,H6566,ū·p̄ā·rə·śū,and they shall spread,Conj‑w | V‑Qal‑ConjPerf‑3cp,H6566,Dueteronomy,22,8174,21
בְּתוּלַ֣ת,H1330,bə·ṯū·laṯ,a virgin,N‑fsc,H1330,Dueteronomy,22,8197,21
פֶּ֣תַח,H6607,pe·ṯaḥ,the door,N‑msc,H6607,Dueteronomy,22,8217,21
נְבָלָה֙,H5039,nə·ḇā·lāh,a disgraceful thing,N‑fs,H5039,Dueteronomy,22,8227,21
לִזְנ֖וֹת,H2181,liz·nō·wṯ,to play the harlot,Prep‑l | V‑Qal‑Inf,H2181,Dueteronomy,22,8229,21
בְעֻֽלַת־,H1166,ḇə·‘u·laṯ-,married,V‑Qal‑QalPassPrtcpl‑fsc,H1166,Dueteronomy,22,8240,21
צָעֲקָ֣ה,H6817,ṣā·‘ă·qāh,she did cry out,V‑Qal‑Perf‑3fs,H6817,Dueteronomy,22,8279,21
יְגַלֶּ֖ה,H1540,yə·ḡal·leh,uncover,V‑Piel‑Imperf‑3ms,H1540,Dueteronomy,22,8369,21
פְצֽוּעַ־,H6481,p̄ə·ṣū·a‘-,He who is emasculated by,V‑Qal‑QalPassPrtcpl‑msc,H6481,Dueteronomy,23,8373,21
דַּכָּ֛א,H1795,dak·kā,crushing,N‑ms,H1795,Dueteronomy,23,8374,21
שָׁפְכָ֖ה,H8212,šā·p̄ə·ḵāh,genitals,N‑fs,H8212,Dueteronomy,23,8376,21
מַמְזֵ֖ר,H4464,mam·zêr,one of illegitimate birth,N‑ms,H4464,Dueteronomy,23,8380,21
עֲשִׂירִ֔י,H6224,"‘ă·śî·rî,",to tenth,Number‑oms,H6224,Dueteronomy,23,8385,21
קִדְּמ֤וּ,H6923,qid·də·mū,they did meet,V‑Piel‑Perf‑3cp,H6923,Dueteronomy,23,8408,21
שָׂכַ֨ר,H7936,śā·ḵar,they hired,V‑Qal‑Perf‑3ms,H7936,Dueteronomy,23,8416,21
בִּלְעָ֣ם,H1109,bil·‘ām,Balaam,N‑proper‑ms,H1109,Dueteronomy,23,8419,21
בְּע֗וֹר,H1160,"bə·‘ō·wr,",of Beor,N‑proper‑ms,H1160,Dueteronomy,23,8421,21
מִפְּת֛וֹר,H6604,mip·pə·ṯō·wr,from Pethor,Prep‑m | N‑proper‑fs,H6604,Dueteronomy,23,8422,21
נַהֲרַ֖יִם,H763,na·hă·ra·yim,Mesopotamia,N‑proper‑fs,H763,Dueteronomy,23,8423,21
לְקַֽלְלֶֽךָּ׃,H7043,lə·qal·le·kā.,to curse you,Prep‑l | V‑Piel‑Inf | 2mse,H7043,Dueteronomy,23,8424,21
וַיַּהֲפֹךְ֩,H2015,way·ya·hă·p̄ōḵ,but turned,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H2015,Dueteronomy,23,8431,21
אֲדֹמִ֔י,H130,"’ă·ḏō·mî,",an Edomite,N‑proper‑ms,H130,Dueteronomy,23,8448,21
מִצְרִ֔י,H4713,"miṣ·rî,",an Egyptian,N‑proper‑ms,H4713,Dueteronomy,23,8454,21
שְׁלִישִׁ֑י,H7992,šə·lî·šî;,Third,Number‑oms,H7992,Dueteronomy,23,8462,21
מִקְּרֵה־,H7137,miq·qə·rêh-,by some occurrence,Prep‑m | N‑msc,H7137,Dueteronomy,23,8480,21
מִח֣וּץ,H2351,mi·ḥūṣ,outside,Prep‑m | N‑ms,H2351,Dueteronomy,23,8484,21
אֲזֵנֶ֑ךָ,H240,’ă·zê·ne·ḵā;,your equipment,N‑msc | 2ms,H240,Dueteronomy,23,8509,21
צֵאָתֶֽךָ׃,H6627,ṣê·’ā·ṯe·ḵā.,your refuse,N‑fsc | 2ms,H6627,Dueteronomy,23,8517,21
לְהַצִּֽילְךָ֙,H5337,lə·haṣ·ṣî·lə·ḵā,to deliver you,Prep‑l | V‑Hifil‑Inf | 2ms,H5337,Dueteronomy,23,8523,21
עֶרְוַ֣ת,H6172,‘er·waṯ,unclean,N‑fsc,H6172,Dueteronomy,23,8532,21
תַסְגִּ֥יר,H5462,ṯas·gîr,You shall give back,V‑Hifil‑Imperf‑2ms,H5462,Dueteronomy,23,8536,21
תּוֹנֶֽנּוּ׃,H3238,tō·w·nen·nū.,you shall oppress him,V‑Hifil‑Imperf‑2ms | 3mse,H3238,Dueteronomy,23,8554,21
קְדֵשָׁ֖ה,H6948,qə·ḏê·šāh,harlot,Adj‑fs,H6948,Dueteronomy,23,8556,21
קָדֵ֖שׁ,H6945,qā·ḏêš,a perverted one,Adj‑ms,H6945,Dueteronomy,23,8561,21
אֶתְנַ֨ן,H868,’eṯ·nan,the wages,N‑msc,H868,Dueteronomy,23,8565,21
וּמְחִ֣יר,H4242,ū·mə·ḥîr,or the price,Conj‑w | N‑msc,H4242,Dueteronomy,23,8567,21
כֶּ֗לֶב,H3611,"ke·leḇ,",of a dog,N‑ms,H3611,Dueteronomy,23,8568,21
תַשִּׁ֣יךְ,H5391,ṯaš·šîḵ,You shall charge interest,V‑Hifil‑Imperf‑2ms,H5391,Dueteronomy,23,8580,21
נֶ֥שֶׁךְ,H5392,ne·šeḵ,interest on,N‑msc,H5392,Dueteronomy,23,8582,21
אֹ֑כֶל,H400,’ō·ḵel;,[or] food,N‑ms,H400,Dueteronomy,23,8585,21
עֲנָבִ֛ים,H6025,‘ă·nā·ḇîm,grapes,N‑mp,H6025,Dueteronomy,23,8644,21
שָׂבְעֶ֑ךָ,H7648,śā·ḇə·‘e·ḵā;,your fill,N‑msc | 2ms,H7648,Dueteronomy,23,8646,21
וְקָטַפְתָּ֥,H6998,wə·qā·ṭap̄·tā,and you may pluck,Conj‑w | V‑Qal‑ConjPerf‑2ms,H6998,Dueteronomy,23,8654,21
מְלִילֹ֖ת,H4425,mə·lî·lōṯ,the heads,N‑fp,H4425,Dueteronomy,23,8655,21
תָנִ֔יף,H5130,"ṯā·nîp̄,",you shall use,V‑Hifil‑Imperf‑2ms,H5130,Dueteronomy,23,8659,21
חֵ֣ן,H2580,ḥên,favor,N‑ms,H2580,Dueteronomy,24,8671,21
כְּרִיתֻת֙,H3748,kə·rî·ṯuṯ,of divorce,N‑fs,H3748,Dueteronomy,24,8679,21
יַחֲבֹ֥ל,H2254,ya·ḥă·ḇōl,man shall take in pledge,V‑Qal‑Imperf‑3ms,H2254,Dueteronomy,24,8754,21
רֵחַ֖יִם,H7347,rê·ḥa·yim,the lower,N‑md,H7347,Dueteronomy,24,8755,21
הַגַּנָּ֣ב,H1590,hag·gan·nāḇ,kidnapper,Art | N‑ms,H1590,Dueteronomy,24,8771,21
הַצָּרַ֛עַת,H6883,haṣ·ṣā·ra·‘aṯ,of leprosy,Art | N‑fs,H6883,Dueteronomy,24,8777,21
לְמִרְיָ֑ם,H4813,lə·mir·yām;,to Miriam,Prep‑l | N‑proper‑fs,H4813,Dueteronomy,24,8796,21
מַשַּׁ֣את,H4859,maš·šaṯ,anything,N‑fsc,H4859,Dueteronomy,24,8802,21
עֲבֹטֽוֹ׃,H5667,‘ă·ḇō·ṭōw.,his pledge,N‑msc | 3ms,H5667,Dueteronomy,24,8809,21
בְּשַׂלְמָת֖וֹ,H8008,bə·śal·mā·ṯōw,in his own garment,Prep‑b | N‑fsc | 3ms,H8008,Dueteronomy,24,8832,21
תַעֲשֹׁ֥ק,H6231,ṯa·‘ă·šōq,You shall oppress,V‑Qal‑Imperf‑2ms,H6231,Dueteronomy,24,8839,21
בֶּ֖גֶד,H899,be·ḡeḏ,garment,N‑msc,H899,Dueteronomy,24,8888,21
תִקְצֹר֩,H7114,ṯiq·ṣōr,you reap,V‑Qal‑Imperf‑2ms,H7114,Dueteronomy,24,8906,21
קְצִֽירְךָ֨,H7105,qə·ṣî·rə·ḵā,your harvest,N‑msc | 2ms,H7105,Dueteronomy,24,8907,21
עֹ֣מֶר,H6016,‘ō·mer,a sheaf,N‑ms,H6016,Dueteronomy,24,8910,21
תַחְבֹּט֙,H2251,ṯaḥ·bōṭ,you beat,V‑Qal‑Imperf‑2ms,H2251,Dueteronomy,24,8926,21
תְפָאֵ֖ר,H6286,ṯə·p̄ā·’êr,you shall go over the boughs,V‑Piel‑Imperf‑2ms,H6286,Dueteronomy,24,8929,21
תְעוֹלֵ֖ל,H5953,ṯə·‘ō·w·lêl,you shall glean [it],V‑Piel‑Imperf‑2ms,H5953,Dueteronomy,24,8938,21
וְהִצְדִּ֙יקוּ֙,H6663,wə·hiṣ·dî·qū,and they justify,Conj‑w | V‑Hifil‑ConjPerf‑3cp,H6663,Dueteronomy,25,8965,21
וְהִרְשִׁ֖יעוּ,H7561,wə·hir·šî·‘ū,and condemn,Conj‑w | V‑Hifil‑ConjPerf‑3cp,H7561,Dueteronomy,25,8968,21
הָרָשָֽׁע׃,H7563,hā·rā·šā‘.,the wicked,Art | Adj‑ms,H7563,Dueteronomy,25,8970,21
מַכָּ֣ה,H4347,mak·kāh,blows,N‑fs,H4347,Dueteronomy,25,8990,21
וְנִקְלָ֥ה,H7034,wə·niq·lāh,and be humiliated,Conj‑w | V‑Nifal‑ConjPerf‑3ms,H7034,Dueteronomy,25,8992,21
תַחְסֹ֥ם,H2629,ṯaḥ·sōm,You shall muzzle,V‑Qal‑Imperf‑2ms,H2629,Dueteronomy,25,8995,21
בְּדִישֽׁוֹ׃,H1758,bə·ḏî·šōw.,while it treads out [the grain],Prep‑b | V‑Qal‑Inf | 3ms,H1758,Dueteronomy,25,8997,21
זָ֑ר,H2114,zār;,a stranger,Adj‑ms,H2114,Dueteronomy,25,9012,21
יְבָמָהּ֙,H2993,yə·ḇā·māh,Her husband's brother,N‑msc | 3fs,H2993,Dueteronomy,25,9013,21
וְיִבְּמָֽהּ׃,H2992,wə·yib·bə·māh.,and perform the duty of a brother-in-law to her,Conj‑w | V‑Piel‑ConjPerf‑3ms | 3fs,H2992,Dueteronomy,25,9018,21
יְבִמְתּ֑וֹ,H2994,yə·ḇim·tōw;,his brother's widow,N‑fsc | 3ms,H2994,Dueteronomy,25,9036,21
מֵאֵ֨ין,H3985,mê·’ên,refuses,V‑Piel‑Perf‑3ms,H3985,Dueteronomy,25,9043,21
נַעֲלוֹ֙,H5275,na·‘ă·lōw,his sandal,N‑fsc | 3ms,H5275,Dueteronomy,25,9066,21
וְיָרְקָ֖ה,H3417,wə·yā·rə·qāh,and spit,Conj‑w | V‑Qal‑ConjPerf‑3fs,H3417,Dueteronomy,25,9069,21
כָּ֚כָה,H3602,kā·ḵāh,so,Adv,H3602,Dueteronomy,25,9073,21
יִנָּצ֨וּ,H5327,yin·nā·ṣū,fight,V‑Nifal‑Imperf‑3mp,H5327,Dueteronomy,25,9087,21
בִּמְבֻשָֽׁיו׃,H4016,bim·ḇu·šāw.,by the genitals,Prep‑b | N‑mpc | 3ms,H4016,Dueteronomy,25,9103,21
בְּכִֽיסְךָ֖,H3599,bə·ḵî·sə·ḵā,in your bag,Prep‑b | N‑msc | 2ms,H3599,Dueteronomy,25,9110,21
אֵיפָ֣ה,H374,’ê·p̄āh,ephah,N‑fs,H374,Dueteronomy,25,9117,21
שְׁלֵמָ֤ה,H8003,šə·lê·māh,full,Adj‑fs,H8003,Dueteronomy,25,9121,21
עָֽוֶל׃,H5766,‘ā·wel.,unrighteously,N‑ms,H5766,Dueteronomy,25,9145,21
עֲמָלֵ֑ק,H6002,‘ă·mā·lêq;,Amalek,N‑proper‑ms,H6002,Dueteronomy,25,9149,21
קָֽרְךָ֜,H7136,qā·rə·ḵā,he met you,V‑Qal‑Perf‑3ms | 2ms,H7136,Dueteronomy,25,9153,21
וַיְזַנֵּ֤ב,H2179,way·zan·nêḇ,and attacked,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H2179,Dueteronomy,25,9155,21
הַנֶּחֱשָׁלִ֣ים,H2826,han·ne·ḥĕ·šā·lîm,the stragglers,Art | V‑Nifal‑Prtcpl‑mp,H2826,Dueteronomy,25,9157,21
עָיֵ֣ף,H5889,‘ā·yêp̄,tired,Adj‑ms,H5889,Dueteronomy,25,9160,21
וְיָגֵ֑עַ,H3023,wə·yā·ḡê·a‘;,and weary,Conj‑w | Adj‑ms,H3023,Dueteronomy,25,9161,21
