hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
צוֹפִ֖ים,H7436,ṣō·w·p̄îm,Zophim,N‑proper‑fs,H7436,1 Samuel,1,4,24
אֶ֠לְקָנָה,H511,’el·qā·nāh,Elkanah,N‑proper‑ms,H511,1 Samuel,1,8,24
יְרֹחָ֧ם,H3395,yə·rō·ḥām,of Jeroham,N‑proper‑ms,H3395,1 Samuel,1,10,24
תֹּ֥חוּ,H8459,tō·ḥū,of Tohu,N‑proper‑ms,H8459,1 Samuel,1,14,24
צ֖וּף,H6689,ṣūp̄,of Zuph,N‑proper‑ms,H6689,1 Samuel,1,16,24
חַנָּ֔ה,H2584,"ḥan·nāh,",[was] Hannah,N‑proper‑fs,H2584,1 Samuel,1,22,24
פְּנִנָּ֑ה,H6444,pə·nin·nāh;,Peninnah,N‑proper‑fs,H6444,1 Samuel,1,25,24
עֵלִ֗י,H5941,"‘ê·lî,",of Eli,N‑proper‑ms,H5941,1 Samuel,1,45,24
חָפְנִי֙,H2652,ḥā·p̄ə·nî,Hophni,N‑proper‑ms,H2652,1 Samuel,1,46,24
וּמוֹרָ֖ה,H4177,ū·mō·w·rāh,and razor,Conj‑w | N‑ms,H4177,1 Samuel,1,154,24
בִּ֣י,H994,bî,Oh,Prep | 1cs,H994,1 Samuel,1,346,24
מְצֻ֣קֵי,H4690,mə·ṣu·qê,the pillars,N‑mpc,H4690,1 Samuel,2,458,24
וְהַמַּזְלֵ֛ג,H4207,wə·ham·maz·lêḡ,and with a fleshhook,"Conj‑w, Art | N‑ms",H4207,1 Samuel,2,520,24
בַפָּר֔וּר,H6517,"ḇap·pā·rūr,",pot,"Prep‑b, Art | N‑ms",H6517,1 Samuel,2,530,24
בָּֽד׃,H906,bāḏ.,a linen,N‑ms,H906,1 Samuel,2,604,24
וְגָדֵ֖ל,H1432,wə·ḡā·ḏêl,and grew in stature,Conj‑w | V‑Qal‑Prtcpl‑ms,H1432,1 Samuel,2,717,24
וְלַאֲדִ֣יב,H109,wə·la·’ă·ḏîḇ,and grieve,"Conj‑w, Prep‑l | V‑Hifil‑Inf",H109,1 Samuel,2,834,24
מַרְבִּ֥ית,H4768,mar·bîṯ,the descendants,N‑fsc,H4768,1 Samuel,2,838,24
לַאֲג֥וֹרַת,H95,la·’ă·ḡō·w·raṯ,for a piece,Prep‑l | N‑fsc,H95,1 Samuel,2,874,24
הַכְּהֻנּ֖וֹת,H3550,hak·kə·hun·nō·wṯ,of the priestly positions,Art | N‑fp,H3550,1 Samuel,2,883,24
הַמַּרְאָ֖ה,H4759,ham·mar·’āh,the vision,Art | N‑fs,H4759,1 Samuel,3,1085,24
הָעֵ֔זֶר,H72,"hā·‘ê·zer,",Ebenezer,Art | N‑proper‑fs,H72,1 Samuel,4,1173,24
בַמַּֽעֲרָכָה֙,H4634,ḇam·ma·‘ă·rā·ḵāh,of the army,"Prep‑b, Art | N‑fs",H4634,1 Samuel,4,1187,24
מַפְרַקְתּוֹ֙,H4665,map̄·raq·tōw,his neck,N‑fsc | 3ms,H4665,1 Samuel,4,1439,24
חָמִ֖יהָ,H2524,ḥā·mî·hā,her father-in-law,N‑msc | 3fs,H2524,1 Samuel,4,1463,24
כָבוֹד֙,H350,ḵā·ḇō·wḏ,Ichabod,N‑proper‑ms,H350,1 Samuel,4,1486,24
דָּג֑וֹן,H1712,dā·ḡō·wn;,of Dagon,N‑proper‑ms,H1712,1 Samuel,5,1519,24
אַשְׁדּוֹדִים֙,H796,’aš·dō·w·ḏîm,the Ashdodites,N‑proper‑mp,H796,1 Samuel,5,1524,24
סַרְנֵ֨י,H5633,sar·nê,the lords,N‑mpc,H5633,1 Samuel,5,1611,24
וַיִּשָּׂתְר֥וּ,H8368,way·yiś·śā·ṯə·rū,broke out,Conj‑w | V‑Nifal‑ConsecImperf‑3mp,H8368,1 Samuel,5,1648,24
הָֽעֶקְרֹנִ֜ים,H6139,hā·‘eq·rō·nîm,the Ekronites,Art | N‑proper‑mp,H6139,1 Samuel,5,1660,24
בָאַרְגַּ֖ז,H712,ḇā·’ar·gaz,in a chest,"Prep‑b, Art | N‑ms",H712,1 Samuel,6,1837,24
טְחֹרֵיהֶֽם׃,H2914,ṭə·ḥō·rê·hem.,of their tumors,N‑mpc | 3mp,H2914,1 Samuel,6,1887,24
הַשִּׁמְשִׁי֙,H1030,haš·šim·šî,Beth Shemesh,N‑proper‑fs,H1030,1 Samuel,6,1926,24
אָבֵ֣ל,H59,’ā·ḇêl,[stone of] Abel,N‑proper‑fs,H59,1 Samuel,6,2002,24
