hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
וּבְמוֹשַׁ֥ב,H4186,ū·ḇə·mō·wō·šaḇ,and in the seat,"Conj‑w, Prep‑b | N‑msc",H4186,Psalms,1,11,18
רָגְשׁ֣וּ,H7283,rā·ḡə·šū,do rage,V‑Qal‑Perf‑3cp,H7283,Psalms,2,62,18
וַ֝אֲחֻזָּתְךָ֗,H272,"wa·’ă·ḥuz·zā·ṯə·ḵā,",and [for] Your possession,Conj‑w | N‑fsc | 2ms,H272,Psalms,2,110,18
אַבְשָׁל֬וֹם,H53,’aḇ·šā·lō·wm,Absalom,N‑proper‑ms,H53,Psalms,3,143,18
מִזְמ֥וֹר,H4210,miz·mō·wr,a Psalm,N‑ms,H4210,Psalms,4,202,18
הִפְלָ֣ה,H6395,hip̄·lāh,has set apart,V‑Hifil‑Perf‑3ms,H6395,Psalms,4,224,18
הַנְּחִיל֗וֹת,H5155,"han·nə·ḥî·lō·wṯ,",flutes,Art | N‑fp,H5155,Psalms,5,269,18
הֲגִֽיגִי׃,H1901,hă·ḡî·ḡî.,my meditation,N‑msc | 1cs,H1901,Psalms,5,276,18
שַׁוְעִ֗י,H7773,"šaw·‘î,",of my cry,N‑msc | 1cs,H7773,Psalms,5,278,18
שׁוֹרְרָ֑י,H8324,šō·wr·rāy;,of my enemies,N‑mpc | 1cs,H8324,Psalms,5,325,18
הַשְּׁמִינִ֗ית,H8067,"haš·šə·mî·nîṯ,",an eight-stringed harp,Art | N‑fs,H8067,Psalms,6,365,18
אַמְסֶֽה׃,H4529,’am·seh.,I drench,V‑Hifil‑Imperf‑1cs,H4529,Psalms,6,409,18
תְּחִנָּתִ֑י,H8467,tə·ḥin·nā·ṯî;,my supplication,N‑fsc | 1cs,H8467,Psalms,6,425,18
יְמִינִֽי׃,H1145,yə·mî·nî.,a Benjamite,N‑proper‑ms,H1145,Psalms,7,443,18
יִלְט֑וֹשׁ,H3913,yil·ṭō·wōš;,He will sharpen,V‑Qal‑Imperf‑3ms,H3913,Psalms,7,526,18
וַֽיַּחְפְּרֵ֑הוּ,H2658,way·yaḥ·pə·rê·hū;,and dug it out,Conj‑w | V‑Qal‑ConsecImperf‑3ms | 3ms,H2658,Psalms,7,543,18
וַ֝אֲזַמְּרָ֗ה,H2167,"wa·’ă·zam·mə·rāh,",and will sing praise,Conj‑w | V‑Piel‑ConjImperf.Cohort‑1cs,H2167,Psalms,7,555,18
הַגִּתִּ֗ית,H1665,"hag·git·tîṯ,",the instrument of Gath,Art | N‑fs,H1665,Psalms,8,560,18
לַבֵּ֗ן,H4192,"lab·bên,",to [the tune of] Death of the Son,Adv,H4192,Psalms,9,627,18
נוֹקֵ֣שׁ,H5367,nō·w·qêš,Is snared,V‑Qal‑Prtcpl‑ms,H5367,Psalms,9,734,18
שְׁכֵחֵ֥י,H7913,šə·ḵê·ḥê,that forget,Adj‑mpc,H7913,Psalms,9,742,18
וָתֹ֑ךְ,H8496,wā·ṯōḵ;,and oppression,Conj‑w | N‑ms,H8496,Psalms,10,818,18
בְּמַאְרַ֬ב,H3993,bə·ma’·raḇ,in the lurking places,Prep‑b | N‑msc,H3993,Psalms,10,823,18
לְֽחֵלְכָ֥ה,H2489,lə·ḥê·lə·ḵāh,on the helpless,Prep‑l | N‑fs,H2489,Psalms,10,829,18
בְסֻכֹּ֗ה,H5520,"ḇə·suk·kōh,",in his den,Prep‑b | N‑msc | 3ms,H5520,Psalms,10,833,18
לַחֲט֣וֹף,H2414,la·ḥă·ṭō·wp̄,to catch,Prep‑l | V‑Qal‑Inf,H2414,Psalms,10,835,18
(יִדְכֶּ֥ה),H1794,yiḏ·keh,So he crouches,V‑Qal‑Imperf‑3ms,H1794,Psalms,10,841,18
מְנָ֣ת,H4521,mə·nāṯ,[Shall be] the portion,N‑fsc,H4521,Psalms,11,964,18
גָמַ֣ר,H1584,ḡā·mar,ceases,V‑Qal‑Perf‑3ms,H1584,Psalms,12,980,18
פַ֥סּוּ,H6461,p̄as·sū,disappear,V‑Qal‑Perf‑3cp,H6461,Psalms,12,983,18
בַּעֲלִ֣יל,H5948,ba·‘ă·lîl,in a furnace,Prep‑b | N‑ms,H5948,Psalms,12,1025,18
זֻ֝לּ֗וּת,H2149,"zul·lūṯ,",Vileness,N‑fs,H2149,Psalms,12,1039,18
