hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
עֹֽבַדְיָ֑ה,H5662,‘ō·ḇaḏ·yāh;,of Obadiah,N‑proper‑ms,H5662,Obadiah,1,1,3
כֹּֽה־,H3541,kōh-,Thus,Adv,H3541,Obadiah,1,2,3
אָמַר֩,H559,’ā·mar,says,V‑Qal‑Perf‑3ms,H559,Obadiah,1,3,3
אֲדֹנָ֨י,H136,’ă·ḏō·nāy,the Lord,N‑proper‑ms,H136,Obadiah,1,4,3
יְהוִ֜ה,H3068,Yah·weh,from Yahweh,N‑proper‑ms,H3068,Obadiah,1,5,3
לֶאֱד֗וֹם,H123,"le·’ĕ·ḏō·wm,",concerning Edom,Prep‑l | N‑proper‑ms,H123,Obadiah,1,6,3
שְׁמוּעָ֨ה,H8052,šə·mū·‘āh,a report,N‑fs,H8052,Obadiah,1,7,3
שָׁמַ֜עְנוּ,H8085,šā·ma‘·nū,we have heard,V‑Qal‑Perf‑1cp,H8085,Obadiah,1,8,3
מֵאֵ֤ת,H853,mê·’êṯ,from,Prep‑m | DirObjM,H853,Obadiah,1,9,3
יְהוָה֙,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Obadiah,1,10,3
וְצִיר֙,H6735,wə·ṣîr,and a messenger,Conj‑w | N‑ms,H6735,Obadiah,1,11,3
בַּגּוֹיִ֣ם,H1471,bag·gō·w·yim,among the nations,"Prep‑b, Art | N‑mp",H1471,Obadiah,1,12,3
שֻׁלָּ֔ח,H7971,"šul·lāḥ,",has been sent [to say],V‑Pual‑Perf‑3ms,H7971,Obadiah,1,13,3
ק֛וּמוּ,H6965,qū·mū,Arise,V‑Qal‑Imp‑mp,H6965,Obadiah,1,14,3
עָלֶיהָ‪‬‪‬,H5921,‘ā·le·hā,against her,Prep | 3fs,H5921,Obadiah,1,16,3
לַמִּלְחָמָֽה׃,H4421,lam·mil·ḥā·māh.,for battle,"Prep‑l, Art | N‑fs",H4421,Obadiah,1,17,3
קָטֹ֛ן,H6996,qā·ṭōn,small,Adj‑ms,H6996,Obadiah,1,18,3
נְתַתִּ֖יךָ,H5414,nə·ṯat·tî·ḵā,I will make you,V‑Qal‑Perf‑1cs | 2ms,H5414,Obadiah,1,19,3
בָּז֥וּי,H959,bā·zui,shall be despised,V‑Qal‑QalPassPrtcpl‑ms,H959,Obadiah,1,21,3
אַתָּ֖ה,H859,’at·tāh,You,Pro‑2ms,H859,Obadiah,1,22,3
מְאֹֽד׃,H3966,mə·’ōḏ.,greatly,Adv,H3966,Obadiah,1,23,3
לִבְּךָ֙,H3820,lib·bə·ḵā,of your heart,N‑msc | 2ms,H3820,Obadiah,1,24,3
הִשִּׁיאֶ֔ךָ,H5377,"hiš·šî·’e·ḵā,",has deceived you,V‑Hifil‑Perf‑3ms | 2ms,H5377,Obadiah,1,25,3
שֹׁכְנִ֥י,H7931,šō·ḵə·nî,[You] who dwell,V‑Qal‑Prtcpl‑msc,H7931,Obadiah,1,26,3
בְחַגְוֵי־,H2288,ḇə·ḥaḡ·wê-,in the clefts,Prep‑b | N‑mpc,H2288,Obadiah,1,27,3
סֶּ֖לַע,H5553,se·la‘,of the rock,N‑ms,H5553,Obadiah,1,28,3
מְר֣וֹם,H4791,mə·rō·wm,high,N‑msc,H4791,Obadiah,1,29,3
שִׁבְתּ֑וֹ,H7674,šiḇ·tōw;,Whose habitation is,N‑msc | 3ms,H7674,Obadiah,1,30,3
מִ֥י,H4310,mî,who,Interrog,H4310,Obadiah,1,33,3
