hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
אֶל־,H413,’el-,to,Prep,H413,Leviticus,1,1,28
מֹשֶׁ֑ה,H4872,mō·šeh;,Moses,N‑proper‑ms,H4872,Leviticus,1,2,28
וַיְדַבֵּ֤ר,H1696,way·ḏab·bêr,and spoke,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H1696,Leviticus,1,3,28
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Leviticus,1,4,28
אֵלָ֔יו,H413,"’ê·lāw,",to him,Prep | 3ms,H413,Leviticus,1,5,28
מֵאֹ֥הֶל,H168,mê·’ō·hel,from the tabernacle,Prep‑m | N‑msc,H168,Leviticus,1,6,28
מוֹעֵ֖ד,H4150,mō·w·‘êḏ,of meeting,N‑ms,H4150,Leviticus,1,7,28
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Leviticus,1,8,28
אֶל־,H413,’el-,to,Prep,H413,Leviticus,1,9,28
בְּנֵ֤י,H1121,bə·nê,the sons,N‑mpc,H1121,Leviticus,1,10,28
יִשְׂרָאֵל֙,H3478,yiś·rā·’êl,of Israel,N‑proper‑ms,H3478,Leviticus,1,11,28
וְאָמַרְתָּ֣,H559,wə·’ā·mar·tā,and say,Conj‑w | V‑Qal‑ConjPerf‑2ms,H559,Leviticus,1,12,28
אֲלֵהֶ֔ם,H413,"’ă·lê·hem,",to them,Prep | 3mp,H413,Leviticus,1,13,28
אָדָ֗ם,H120,"’ā·ḏām,",any one,N‑ms,H120,Leviticus,1,14,28
כִּֽי־,H3588,kî-,when,Conj,H3588,Leviticus,1,15,28
יַקְרִ֥יב,H7126,yaq·rîḇ,brings,V‑Hifil‑Imperf‑3ms,H7126,Leviticus,1,16,28
מִכֶּ֛ם,H4480,mik·kem,of you,Prep | 2mp,H4480,Leviticus,1,17,28
קָרְבָּ֖ן,H7133,qār·bān,an offering,N‑ms,H7133,Leviticus,1,18,28
לַֽיהוָ֑ה,H3068,Yah·weh;,to Yahweh,Prep‑l | N‑proper‑ms,H3068,Leviticus,1,19,28
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,20,28
הַבְּהֵמָ֗ה,H929,"hab·bə·hê·māh,",the livestock,Art | N‑fs,H929,Leviticus,1,21,28
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,22,28
הַבָּקָר֙,H1241,hab·bā·qār,the herd,Art | N‑ms,H1241,Leviticus,1,23,28
וּמִן־,H4480,ū·min-,and,Conj‑w | Prep,H4480,Leviticus,1,24,28
הַצֹּ֔אן,H6629,"haṣ·ṣōn,",of the flock,Art | N‑cs,H6629,Leviticus,1,25,28
תַּקְרִ֖יבוּ,H7126,taq·rî·ḇū,You shall bring,V‑Hifil‑Imperf‑2mp,H7126,Leviticus,1,26,28
אֶת־,H853,’eṯ-,-,DirObjM,H853,Leviticus,1,27,28
קָרְבַּנְכֶֽם׃,H7133,qā·rə·ban·ḵem.,your offering,N‑msc | 2mp,H7133,Leviticus,1,28,28
עֹלָ֤ה,H5930,‘ō·lāh,[is] a burnt sacrifice,N‑fs,H5930,Leviticus,1,29,28
קָרְבָּנוֹ֙,H7133,qā·rə·bā·nōw,his offering,N‑msc | 3ms,H7133,Leviticus,1,30,28
מִן־,H4480,min-,of,Prep,H4480,Leviticus,1,31,28
הַבָּקָ֔ר,H1241,"hab·bā·qār,",the herd,Art | N‑ms,H1241,Leviticus,1,32,28
