hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
צְפַנְיָה֙,H6846,ṣə·p̄an·yāh,Zephaniah,N‑proper‑ms,H6846,Zephaniah,1,5,7
כּוּשִׁ֣י,H3569,kū·šî,Cushi,N‑proper‑ms,H3569,Zephaniah,1,7,7
גְּדַלְיָ֔ה,H1436,"gə·ḏal·yāh,",of Gedaliah,N‑proper‑ms,H1436,Zephaniah,1,9,7
אֲמַרְיָ֖ה,H568,’ă·mar·yāh,of Amariah,N‑proper‑ms,H568,Zephaniah,1,11,7
יֹאשִׁיָּ֥הוּ,H2977,yō·šî·yā·hū,of Josiah,N‑proper‑ms,H2977,Zephaniah,1,15,7
אָמ֖וֹן,H526,’ā·mō·wn,of Amon,N‑proper‑ms,H526,Zephaniah,1,17,7
הַבַּ֔עַל,H1168,"hab·ba·‘al,",of Baal,Art | N‑proper‑ms,H1168,Zephaniah,1,58,7
הַכְּמָרִ֖ים,H3649,hak·kə·mā·rîm,of the idolatrous priests,Art | N‑mp,H3649,Zephaniah,1,61,7
בְּמַלְכָּֽם׃,H4445,bə·mal·kām.,by Milcom,Prep‑b | N‑msc | 3mp,H4445,Zephaniah,1,74,7
הַמִּפְתָּ֖ן,H4670,ham·mip̄·tān,the threshold,Art | N‑ms,H4670,Zephaniah,1,116,7
הַמַּכְתֵּ֑שׁ,H4389,ham·maḵ·têš;,of Maktesh,Art | N‑ms,H4389,Zephaniah,1,139,7
נְטִ֥ילֵי,H5187,nə·ṭî·lê,those who handle,N‑mpc,H5187,Zephaniah,1,147,7
בַּנֵּר֑וֹת,H5216,ban·nê·rō·wṯ;,with lamps,"Prep‑b, Art | N‑mp",H5216,Zephaniah,1,154,7
הַקֹּֽפְאִים֙,H7087,haq·qō·p̄ə·’îm,who are settled,Art | V‑Qal‑Prtcpl‑mp,H7087,Zephaniah,1,158,7
וּמַהֵ֣ר,H4118,ū·ma·hêr,and hastens,Conj‑w | Adv,H4118,Zephaniah,1,186,7
וּמְצוּקָ֗ה,H4691,"ū·mə·ṣū·qāh,",and distress,Conj‑w | N‑fs,H4691,Zephaniah,1,200,7
וּמְשׁוֹאָ֔ה,H4875,"ū·mə·šō·w·’āh,",and desolation,Conj‑w | N‑fs,H4875,Zephaniah,1,203,7
וּתְרוּעָ֑ה,H8643,ū·ṯə·rū·‘āh;,and alarm,Conj‑w | N‑fs,H8643,Zephaniah,1,211,7
וּלְחֻמָ֖ם,H3894,ū·lə·ḥu·mām,and their flesh,Conj‑w | N‑msc | 3mp,H3894,Zephaniah,1,227,7
כַּגְּלָלִֽים׃,H1561,kag·gə·lā·lîm.,like refuse,"Prep‑k, Art | N‑mp",H1561,Zephaniah,1,228,7
וָק֑וֹשּׁוּ,H7197,wā·qō·wōš·šū;,and yes gather together,Conj‑w | V‑Qal‑Imp‑mp,H7197,Zephaniah,2,252,7
נִכְסָֽף׃,H3700,niḵ·sāp̄.,undesirable,V‑Nifal‑Perf‑3ms,H3700,Zephaniah,2,255,7
עֲנָוָ֔ה,H6038,"‘ă·nā·wāh,",humility,N‑fs,H6038,Zephaniah,2,286,7
עַזָּה֙,H5804,‘az·zāh,Gaza,N‑proper‑fs,H5804,Zephaniah,2,292,7
וְאַשְׁקְל֖וֹן,H831,wə·’aš·qə·lō·wn,and Ashkelon,Conj‑w | N‑proper‑fs,H831,Zephaniah,2,295,7
וְעֶקְר֖וֹן,H6138,wə·‘eq·rō·wn,and Ekron,Conj‑w | N‑proper‑fs,H6138,Zephaniah,2,300,7
תֵּעָקֵֽר׃,H6131,tê·‘ā·qêr.,shall be uprooted,V‑Nifal‑Imperf‑3fs,H6131,Zephaniah,2,301,7
כְּרֵתִ֑ים,H3774,kə·rê·ṯîm;,of the Cherethites,N‑proper‑mp,H3774,Zephaniah,2,306,7
כְּרֹ֥ת,H3741,kə·rōṯ,with shelters for,N‑fpc,H3741,Zephaniah,2,319,7
וְגִדְר֥וֹת,H1448,wə·ḡiḏ·rō·wṯ,and folds for,Conj‑w | N‑fpc,H1448,Zephaniah,2,321,7
מִמְשַׁ֥ק,H4476,mim·šaq,Overrun with,N‑msc,H4476,Zephaniah,2,365,7
חָר֛וּל,H2738,ḥā·rūl,weeds,N‑ms,H2738,Zephaniah,2,366,7
מֶ֥לַח,H4417,me·laḥ,saltpits,N‑ms,H4417,Zephaniah,2,368,7
בְּכַפְתֹּרֶ֖יהָ,H3730,bə·ḵap̄·tō·re·hā,on the capitals [of] her [pillars],Prep‑b | N‑mpc | 3fs,H3730,Zephaniah,2,428,7
אַרְזָ֖ה,H731,’ar·zāh,the cedar work,N‑fs,H731,Zephaniah,2,436,7
מַרְבֵּץ֙,H4769,mar·bêṣ,a resting place,N‑ms,H4769,Zephaniah,2,450,7
מֹרְאָ֖ה,H4754,mō·rə·’āh,to her who is rebellious,V‑Qal‑Prtcpl‑fs,H4754,Zephaniah,3,458,7
גָרְמ֖וּ,H1633,ḡā·rə·mū,that leave a bone,V‑Qal‑Perf‑3cp,H1633,Zephaniah,3,481,7
פֹּֽחֲזִ֔ים,H6348,"pō·ḥă·zîm,",insolent,V‑Qal‑Prtcpl‑mp,H6348,Zephaniah,3,483,7
בֹּֽגְד֑וֹת,H900,bō·ḡə·ḏō·wṯ;,treacherous,N‑fp,H900,Zephaniah,3,485,7
חָמְס֖וּ,H2554,ḥā·mə·sū,they have done violence to,V‑Qal‑Perf‑3cp,H2554,Zephaniah,3,489,7
עַוָּ֖ל,H5767,‘aw·wāl,the unjust,N‑ms,H5767,Zephaniah,3,505,7
נִצְדּ֧וּ,H6658,niṣ·dū,are destroyed,V‑Nifal‑Perf‑3cp,H6658,Zephaniah,3,514,7
מְעוֹנָ֔הּ,H4585,"mə·‘ō·w·nāh,",her dwelling,N‑msc | 3fs,H4585,Zephaniah,3,527,7
עֲתָרַי֙,H6282,‘ă·ṯā·ray,My worshipers,N‑mpc | 1cs,H6282,Zephaniah,3,576,7
תַּרְמִ֑ית,H8649,tar·mîṯ;,deceitful,N‑fs,H8649,Zephaniah,3,618,7
מַשְׂאֵ֥ת,H4864,maś·’êṯ,[is] a burden,N‑fs,H4864,Zephaniah,3,672,7
הַצֹּלֵעָ֗ה,H6760,"haṣ·ṣō·lê·‘āh,",the lame,Art | V‑Qal‑Prtcpl‑fs,H6760,Zephaniah,3,683,7
