hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
נְחֶמְיָ֖ה,H5166,nə·ḥem·yāh,of Nehemiah,N‑proper‑ms,H5166,Nehemiah,1,1,36
בֶּן־,H1121,ben-,son,N‑msc,H1121,Nehemiah,1,2,36
חֲכַלְיָ֑ה,H2446,ḥă·ḵal·yāh;,of Hachaliah,N‑proper‑ms,H2446,Nehemiah,1,3,36
וַיְהִ֤י,H1961,way·hî,And it came to pass,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1961,Nehemiah,1,4,36
בְחֹֽדֶשׁ־,H2320,ḇə·ḥō·ḏeš-,in the month,Prep‑b | N‑msc,H2320,Nehemiah,1,5,36
(כִּסְלֵיו֙),H3691,kis·lêw,Chislev,N‑proper‑fs,H3691,Nehemiah,1,6,36
שְׁנַ֣ת,H8141,šə·naṯ,[in] the year,N‑fsc,H8141,Nehemiah,1,7,36
עֶשְׂרִ֔ים,H6242,"‘eś·rîm,",twenty,Number‑cp,H6242,Nehemiah,1,8,36
וַאֲנִ֥י,H589,wa·’ă·nî,and as I,Conj‑w | Pro‑1cs,H589,Nehemiah,1,9,36
הָיִ֖יתִי,H1961,hā·yî·ṯî,was,V‑Qal‑Perf‑1cs,H1961,Nehemiah,1,10,36
בְּשׁוּשַׁ֥ן,H7800,bə·šū·šan,in Shushan,Prep‑b | N‑proper‑fs,H7800,Nehemiah,1,11,36
הַבִּירָֽה׃,H1002,hab·bî·rāh.,the citadel,Art | N‑fs,H1002,Nehemiah,1,12,36
חֲנָ֜נִי,H2607,ḥă·nā·nî,Hanani,N‑proper‑ms,H2607,Nehemiah,1,13,36
אֶחָ֧ד,H259,’e·ḥāḏ,one,Number‑ms,H259,Nehemiah,1,14,36
מֵאַחַ֛י,H251,mê·’a·ḥay,of my brothers,Prep‑m | N‑mpc | 1cs,H251,Nehemiah,1,15,36
ה֥וּא,H1931,hū,he,Pro‑3ms,H1931,Nehemiah,1,16,36
וַאֲנָשִׁ֖ים,H376,wa·’ă·nā·šîm,and men,Conj‑w | N‑mp,H376,Nehemiah,1,17,36
מִֽיהוּדָ֑ה,H3063,mî·hū·ḏāh;,from Judah,Prep‑m | N‑proper‑ms,H3063,Nehemiah,1,18,36
וָאֶשְׁאָלֵ֞ם,H7592,wā·’eš·’ā·lêm,and I asked them,Conj‑w | V‑Qal‑ConsecImperf‑1cs | 3mp,H7592,Nehemiah,1,19,36
עַל־,H5921,‘al-,concerning,Prep,H5921,Nehemiah,1,20,36
הַיְּהוּדִ֧ים,H3064,hay·yə·hū·ḏîm,the Jews,Art | N‑proper‑mp,H3064,Nehemiah,1,21,36
הַפְּלֵיטָ֛ה,H6413,hap·pə·lê·ṭāh,who had escaped,Art | N‑fs,H6413,Nehemiah,1,22,36
אֲשֶֽׁר־,H834,’ă·šer-,who,Pro‑r,H834,Nehemiah,1,23,36
נִשְׁאֲר֥וּ,H7604,niš·’ă·rū,had survived,V‑Nifal‑Perf‑3cp,H7604,Nehemiah,1,24,36
מִן־,H4480,min-,of my brothers,Prep,H4480,Nehemiah,1,25,36
הַשֶּׁ֖בִי,H7628,haš·še·ḇî,the captivity,Art | N‑ms,H7628,Nehemiah,1,26,36
וְעַל־,H5921,wə·‘al-,and concerning,Conj‑w | Prep,H5921,Nehemiah,1,27,36
יְרוּשָׁלִָֽם׃,H3389,yə·rū·šā·lim.,Jerusalem,N‑proper‑fs,H3389,Nehemiah,1,28,36
הַֽנִּשְׁאָרִ֞ים,H7604,han·niš·’ā·rîm,the survivors [are],Art | V‑Nifal‑Prtcpl‑mp,H7604,Nehemiah,1,29,36
אֲשֶֽׁר־,H834,’ă·šer-,who,Pro‑r,H834,Nehemiah,1,30,36
נִשְׁאֲר֤וּ,H7604,niš·’ă·rū,are left,V‑Nifal‑Perf‑3cp,H7604,Nehemiah,1,31,36
מִן־,H4480,min-,from,Prep,H4480,Nehemiah,1,32,36
הַשְּׁבִי֙,H7628,haš·šə·ḇî,the captivity,Art | N‑ms,H7628,Nehemiah,1,33,36
שָׁ֣ם,H8033,šām,there,Adv,H8033,Nehemiah,1,34,36
בַּמְּדִינָ֔ה,H4082,"bam·mə·ḏî·nāh,",in the province,"Prep‑b, Art | N‑fs",H4082,Nehemiah,1,35,36
בְּרָעָ֥ה,H7451,bə·rā·‘āh,in distress,Prep‑b | Adj‑fs,H7451,Nehemiah,1,36,36
גְדֹלָ֖ה,H1419,ḡə·ḏō·lāh,great,Adj‑fs,H1419,Nehemiah,1,37,36
וּבְחֶרְפָּ֑ה,H2781,ū·ḇə·ḥer·pāh;,and reproach,"Conj‑w, Prep‑b | N‑fs",H2781,Nehemiah,1,38,36
וְחוֹמַ֤ת,H2346,wə·ḥō·w·maṯ,and the wall,Conj‑w | N‑fsc,H2346,Nehemiah,1,39,36
יְרוּשָׁלִַ֙ם֙,H3389,yə·rū·šā·lim,of Jerusalem,N‑proper‑fs,H3389,Nehemiah,1,40,36
מְפֹרָ֔צֶת,H6555,"mə·p̄ō·rā·ṣeṯ,",[is] broken down,V‑Pual‑Prtcpl‑fs,H6555,Nehemiah,1,41,36
וּשְׁעָרֶ֖יהָ,H8179,ū·šə·‘ā·re·hā,and its gates,Conj‑w | N‑mpc | 3fs,H8179,Nehemiah,1,42,36
נִצְּת֥וּ,H3341,niṣ·ṣə·ṯū,[are burned],V‑Nifal‑Perf‑3cp,H3341,Nehemiah,1,43,36
בָאֵֽשׁ׃,H784,ḇā·’êš.,with fire,"Prep‑b, Art | N‑cs",H784,Nehemiah,1,44,36
כְּשָׁמְעִ֣י ׀,H8085,kə·šā·mə·‘î,when I heard,Prep‑k | V‑Qal‑Inf | 1cs,H8085,Nehemiah,1,45,36
אֶת־,H853,’eṯ-,-,DirObjM,H853,Nehemiah,1,46,36
הַדְּבָרִ֣ים,H1697,had·də·ḇā·rîm,words,Art | N‑mp,H1697,Nehemiah,1,47,36
הָאֵ֗לֶּה,H428,"hā·’êl·leh,",these,Art | Pro‑cp,H428,Nehemiah,1,48,36
יָשַׁ֙בְתִּי֙,H3427,yā·šaḇ·tî,that I sat down,V‑Qal‑Perf‑1cs,H3427,Nehemiah,1,49,36
