hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
אֲחַשְׁוֵר֑וֹשׁ,H325,’ă·ḥaš·wê·rō·wōš;,of Ahasuerus,N‑proper‑ms,H325,Esther,1,2,32
מֵהֹ֣דּוּ,H1912,mê·hōd·dū,from India,Prep‑m | N‑proper‑fs,H1912,Esther,1,6,32
בְּשׁוּשַׁ֥ן,H7800,bə·šū·šan,[was] in Shushan,Prep‑b | N‑proper‑ms,H7800,Esther,1,21,32
הַבִּירָֽה׃,H1002,hab·bî·rāh.,the citadel,Art | N‑fs,H1002,Esther,1,22,32
הַֽפַּרְתְּמִ֛ים,H6579,hap·par·tə·mîm,the nobles,Art | N‑mp,H6579,Esther,1,33,32
בִּיתַ֖ן,H1055,bî·ṯan,of palace,N‑msc,H1055,Esther,1,67,32
כַּרְפַּ֣ס,H3768,kar·pas,linen,N‑ms,H3768,Esther,1,69,32
בַּהַט־,H923,ba·haṭ-,of alabaster,N‑ms,H923,Esther,1,85,32
וְדַ֥ר,H1858,wə·ḏar,and white,Conj‑w | N‑ms,H1858,Esther,1,87,32
וְסֹחָֽרֶת׃,H5508,wə·sō·ḥā·reṯ.,and black marble,Conj‑w | N‑fs,H5508,Esther,1,88,32
כַדָּ֖ת,H1881,ḵad·dāṯ,in accordance with the law,"Prep‑k, Art | N‑fs",H1881,Esther,1,99,32
אֹנֵ֑ס,H597,’ō·nês;,compulsory,V‑Qal‑Prtcpl‑ms,H597,Esther,1,101,32
וַשְׁתִּ֣י,H2060,waš·tî,Vashti,N‑proper‑ms,H2060,Esther,1,114,32
לִ֠מְהוּמָן,H4104,lim·hū·mān,Mehuman,Prep‑l | N‑proper‑ms,H4104,Esther,1,130,32
בִּזְּתָ֨א,H968,biz·zə·ṯā,Biztha,N‑proper‑ms,H968,Esther,1,131,32
חַרְבוֹנָ֜א,H2726,ḥar·ḇō·w·nā,Harbona,N‑proper‑ms,H2726,Esther,1,132,32
