hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
הַשְּׁמִינִ֔י,H8066,"haš·šə·mî·nî,",the eighth,Art | Number‑oms,H8066,Zechariah,1,1,13
בִּשְׁנַ֥ת,H8141,biš·naṯ,in the year,Prep‑b | N‑fsc,H8141,Zechariah,1,2,13
שְׁתַּ֖יִם,H8147,šə·ta·yim,second,Number‑fd,H8147,Zechariah,1,3,13
לְדָרְיָ֑וֶשׁ,H1867,lə·ḏā·rə·yā·weš;,of Darius,Prep‑l | N‑proper‑ms,H1867,Zechariah,1,4,13
הָיָ֣ה,H1961,hā·yāh,came,V‑Qal‑Perf‑3ms,H1961,Zechariah,1,5,13
דְבַר־,H1697,ḏə·ḇar-,the word,N‑msc,H1697,Zechariah,1,6,13
יְהוָ֗ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Zechariah,1,7,13
אֶל־,H413,’el-,to,Prep,H413,Zechariah,1,8,13
זְכַרְיָה֙,H2148,zə·ḵar·yāh,Zechariah,N‑proper‑ms,H2148,Zechariah,1,9,13
בֶּן־,H1121,ben-,son,N‑msc,H1121,Zechariah,1,10,13
בֶּ֣רֶכְיָ֔ה,H1296,"be·reḵ·yāh,",of Berechiah,N‑proper‑ms,H1296,Zechariah,1,11,13
עִדּ֥וֹ,H5714,‘id·dōw,of Iddo,N‑proper‑ms,H5714,Zechariah,1,13,13
הַנָּבִ֖יא,H5030,han·nā·ḇî,the prophet,Art | N‑ms,H5030,Zechariah,1,14,13
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Zechariah,1,15,13
עַל־,H5921,‘al-,with,Prep,H5921,Zechariah,1,17,13
אֲבֽוֹתֵיכֶ֖ם,H1,’ă·ḇō·w·ṯê·ḵem,your fathers,N‑mpc | 2mp,H1,Zechariah,1,18,13
קָֽצֶף׃,H7110,qā·ṣep̄.,very,N‑ms,H7110,Zechariah,1,19,13
כֹּ֤ה,H3541,kōh,thus,Adv,H3541,Zechariah,1,21,13
צְבָא֔וֹת,H6635,"ṣə·ḇā·’ō·wṯ,",of hosts,N‑cp,H6635,Zechariah,1,24,13
שׁ֣וּבוּ,H7725,šū·ḇū,Return,V‑Qal‑Imp‑mp,H7725,Zechariah,1,25,13
נְאֻ֖ם,H5002,nə·’um,says,N‑msc,H5002,Zechariah,1,27,13
אֲשֶׁ֣ר,H834,’ă·šer,whom,Pro‑r,H834,Zechariah,1,37,13
קָרְאֽוּ־,H7121,qā·rə·’ū-,preached,V‑Qal‑Perf‑3cp,H7121,Zechariah,1,38,13
הָרִֽאשֹׁנִ֜ים,H7223,hā·ri·šō·nîm,former,Art | Adj‑mp,H7223,Zechariah,1,41,13
נָא֙,H4994,nā,now,Interjection,H4994,Zechariah,1,48,13
מִדַּרְכֵיכֶ֣ם,H1870,mid·dar·ḵê·ḵem,from your ways,Prep‑m | N‑cpc | 2mp,H1870,Zechariah,1,49,13
הָרָעִ֔ים,H7451,"hā·rā·‘îm,",evil,Art | Adj‑mp,H7451,Zechariah,1,50,13
(וּמַֽעֲלְלֵיכֶ֖ם‪‬),H4611,ū·ma·‘al·lê·ḵem,and your deeds,Conj‑w | N‑mpc | 2mp,H4611,Zechariah,1,51,13
וְלֹ֥א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Zechariah,1,53,13
שָׁמְע֛וּ,H8085,šā·mə·‘ū,they did hear,V‑Qal‑Perf‑3cp,H8085,Zechariah,1,54,13
הִקְשִׁ֥יבוּ,H7181,hiq·šî·ḇū,heed,V‑Hifil‑Perf‑3cp,H7181,Zechariah,1,56,13
אַיֵּה־,H346,’ay·yêh-,where [are],Interrog,H346,Zechariah,1,60,13
הֵ֑ם,H1992,hêm;,they,Pro‑3mp,H1992,Zechariah,1,61,13
הַלְעוֹלָ֖ם,H5769,hal·‘ō·w·lām,forever,"Art, Prep‑l | N‑ms",H5769,Zechariah,1,63,13
יִֽחְיֽוּ׃,H2421,yiḥ·yū.,do they live,V‑Qal‑Imperf‑3mp,H2421,Zechariah,1,64,13
וְחֻקַּ֗י,H2706,"wə·ḥuq·qay,",and My statutes,Conj‑w | N‑mpc | 1cs,H2706,Zechariah,1,66,13
צִוִּ֙יתִי֙,H6680,ṣiw·wî·ṯî,I commanded,V‑Piel‑Perf‑1cs,H6680,Zechariah,1,68,13
אֶת־,H853,’eṯ-,-,DirObjM,H853,Zechariah,1,69,13
עֲבָדַ֣י,H5650,‘ă·ḇā·ḏay,My servants,N‑mpc | 1cs,H5650,Zechariah,1,70,13
הִשִּׂ֖יגוּ,H5381,hiś·śî·ḡū,they overtake,V‑Hifil‑Perf‑3cp,H5381,Zechariah,1,73,13
זָמַ֜ם,H2161,zā·mam,determined,V‑Qal‑Perf‑3ms,H2161,Zechariah,1,78,13
לַעֲשׂ֣וֹת,H6213,la·‘ă·śō·wṯ,to do,Prep‑l | V‑Qal‑Inf,H6213,Zechariah,1,81,13
כֵּ֖ן,H3651,kên,so,Adv,H3651,Zechariah,1,84,13
אִתָּֽנוּ׃,H854,’it·tā·nū.,with us,Prep | 1cp,H854,Zechariah,1,86,13
עֶשְׂרִ֨ים,H6242,‘eś·rîm,twenty,Number‑cp,H6242,Zechariah,1,87,13
וְאַרְבָּעָ֜ה,H702,wə·’ar·bā·‘āh,and the four,Conj‑w | Number‑ms,H702,Zechariah,1,88,13
לְעַשְׁתֵּֽי־,H6249,lə·‘aš·tê-,of one,Prep‑l | Number‑csc,H6249,Zechariah,1,89,13
עָשָׂ֥ר,H6240,‘ā·śār,[and] ten,Number‑msc,H6240,Zechariah,1,90,13
חֹ֙דֶשׁ֙,H2320,ḥō·ḏeš,the month,N‑ms,H2320,Zechariah,1,91,13
הוּא־,H1931,hū-,that [is],Pro‑3ms,H1931,Zechariah,1,92,13
שְׁבָ֔ט,H7627,"šə·ḇāṭ,",Shebat,N‑proper‑fs,H7627,Zechariah,1,94,13
הַלַּ֗יְלָה,H3915,"hal·lay·lāh,",by night,Art | N‑ms,H3915,Zechariah,1,109,13
וְהִנֵּה־,H2009,wə·hin·nêh-,and behold,Conj‑w | Interjection,H2009,Zechariah,1,110,13
אִישׁ֙,H376,’îš,a man,N‑ms,H376,Zechariah,1,111,13
רֹכֵב֙,H7392,rō·ḵêḇ,riding,V‑Qal‑Prtcpl‑ms,H7392,Zechariah,1,112,13
ס֣וּס,H5483,sūs,a horse,N‑ms,H5483,Zechariah,1,114,13
אָדֹ֔ם,H122,"’ā·ḏōm,",red,Adj‑ms,H122,Zechariah,1,115,13
עֹמֵ֔ד,H5975,"‘ō·mêḏ,",stood,V‑Qal‑Prtcpl‑ms,H5975,Zechariah,1,117,13
בֵּ֥ין,H996,bên,among,Prep,H996,Zechariah,1,118,13
הַהֲדַסִּ֖ים,H1918,ha·hă·ḏas·sîm,the myrtle trees,Art | N‑mp,H1918,Zechariah,1,119,13
בַּמְּצֻלָ֑ה,H4699,bam·mə·ṣu·lāh;,in the hollow,"Prep‑b, Art | N‑fs",H4699,Zechariah,1,121,13
וְאַחֲרָיו֙,H310,wə·’a·ḥă·rāw,and behind him,Conj‑w | Prep | 3ms,H310,Zechariah,1,122,13
שְׂרֻקִּ֖ים,H8320,śə·ruq·qîm,sorrel,Adj‑mp,H8320,Zechariah,1,125,13
וּלְבָנִֽים׃,H3836,ū·lə·ḇā·nîm.,and white,Conj‑w | Adj‑mp,H3836,Zechariah,1,126,13
מָה־,H4100,māh-,what [are],Interrog,H4100,Zechariah,1,127,13
אֵ֣לֶּה,H428,’êl·leh,these,Pro‑cp,H428,Zechariah,1,128,13
אֲדֹנִ֑י,H113,’ă·ḏō·nî;,My lord,N‑msc | 1cs,H113,Zechariah,1,129,13
הַמַּלְאָךְ֙,H4397,ham·mal·’āḵ,the angel,Art | N‑ms,H4397,Zechariah,1,132,13
הַדֹּבֵ֣ר,H1696,had·dō·ḇêr,who talked,Art | V‑Qal‑Prtcpl‑ms,H1696,Zechariah,1,133,13
אֲנִ֥י,H589,’ă·nî,I,Pro‑1cs,H589,Zechariah,1,134,13
אַרְאֶ֖ךָּ,H7200,’ar·’e·kā,will show you,V‑Hifil‑Imperf‑1cs | 2mse,H7200,Zechariah,1,135,13
שָׁלַ֣ח,H7971,šā·laḥ,has sent,V‑Qal‑Perf‑3ms,H7971,Zechariah,1,146,13
לְהִתְהַלֵּ֖ךְ,H1980,lə·hiṯ·hal·lêḵ,to walk to and fro,Prep‑l | V‑Hitpael‑Inf,H1980,Zechariah,1,148,13
בָּאָֽרֶץ׃,H776,bā·’ā·reṣ.,throughout the earth,"Prep‑b, Art | N‑fs",H776,Zechariah,1,149,13
יְהוָ֗ה,H3069,Yah·weh,of Yahweh,N‑proper‑ms,H3069,Zechariah,1,152,13
כָל־,H3605,ḵāl,all,N‑msc,H3605,Zechariah,1,160,13
יֹשֶׁ֥בֶת,H3427,yō·še·ḇeṯ,is resting,V‑Qal‑Prtcpl‑fs,H3427,Zechariah,1,162,13
וְשֹׁקָֽטֶת׃,H8252,wə·šō·qā·ṭeṯ.,and quietly,Conj‑w | V‑Qal‑Prtcpl‑fs,H8252,Zechariah,1,163,13
עַד־,H5704,‘aḏ-,how,Prep,H5704,Zechariah,1,169,13
מָתַ֗י,H4970,"mā·ṯay,",long,Interrog,H4970,Zechariah,1,170,13
אַתָּה֙,H859,’at·tāh,You,Pro‑2ms,H859,Zechariah,1,171,13
תְרַחֵ֣ם,H7355,ṯə·ra·ḥêm,will have mercy,V‑Piel‑Imperf‑2ms,H7355,Zechariah,1,173,13
יְרוּשָׁלִַ֔ם,H3389,"yə·rū·šā·lim,",on Jerusalem,N‑proper‑fs,H3389,Zechariah,1,175,13
עָרֵ֣י,H5892,‘ā·rê,on the cities,N‑fpc,H5892,Zechariah,1,177,13
יְהוּדָ֑ה,H3063,yə·hū·ḏāh;,of Judah,N‑proper‑ms,H3063,Zechariah,1,178,13
זָעַ֔מְתָּה,H2194,"zā·‘am·tāh,",You were angry,V‑Qal‑Perf‑2ms,H2194,Zechariah,1,180,13
זֶ֖ה,H2088,zeh,this [is],Pro‑ms,H2088,Zechariah,1,181,13
שִׁבְעִ֥ים,H7657,šiḇ·‘îm,seventy,Number‑cp,H7657,Zechariah,1,182,13
טוֹבִ֑ים,H2896,ṭō·w·ḇîm;,good,Adj‑mp,H2896,Zechariah,1,189,13
נִחֻמִֽים׃,H5150,ni·ḥu·mîm.,[and] comforting,N‑mp,H5150,Zechariah,1,191,13
קִנֵּ֧אתִי,H7065,qin·nê·ṯî,I am zealous,V‑Piel‑Perf‑1cs,H7065,Zechariah,1,201,13
וּלְצִיּ֖וֹן,H6726,ū·lə·ṣî·yō·wn,and for Zion,"Conj‑w, Prep‑l | N‑proper‑fs",H6726,Zechariah,1,203,13
קִנְאָ֥ה,H7068,qin·’āh,with zeal,N‑fs,H7068,Zechariah,1,204,13
גְדוֹלָֽה׃,H1419,ḡə·ḏō·w·lāh.,great,Adj‑fs,H1419,Zechariah,1,205,13
קֹצֵ֔ף,H7107,"qō·ṣêp̄,",very displeased,V‑Qal‑Prtcpl‑ms,H7107,Zechariah,1,208,13
הַגּוֹיִ֖ם,H1471,hag·gō·w·yim,the nations,Art | N‑mp,H1471,Zechariah,1,210,13
הַשַּֽׁאֲנַנִּ֑ים,H7600,haš·ša·’ă·nan·nîm;,at ease,Art | Adj‑mp,H7600,Zechariah,1,211,13
מְּעָ֔ט,H4592,"mə·‘āṭ,",a little,Adj‑ms,H4592,Zechariah,1,215,13
עָזְר֥וּ,H5826,‘ā·zə·rū,helped,V‑Qal‑Perf‑3cp,H5826,Zechariah,1,217,13
בְּֽרַחֲמִ֔ים,H7356,"bə·ra·ḥă·mîm,",with mercy,Prep‑b | N‑mp,H7356,Zechariah,1,224,13
בֵּיתִי֙,H1004,bê·ṯî,My house,N‑msc | 1cs,H1004,Zechariah,1,225,13
יִבָּ֣נֶה,H1129,yib·bā·neh,shall be built,V‑Nifal‑Imperf‑3ms,H1129,Zechariah,1,226,13
(וְקָ֥ו),H6961,wə·qāw,and a [surveyor's] line,Conj‑w | N‑ms,H6961,Zechariah,1,230,13
יִנָּטֶ֖ה,H5186,yin·nā·ṭeh,shall be stretched out,V‑Nifal‑Imperf‑3ms,H5186,Zechariah,1,231,13
ע֛וֹד,H5750,‘ō·wḏ,again,Adv,H5750,Zechariah,1,240,13
תְּפוּצֶ֥ינָה,H6327,tə·p̄ū·ṣe·nāh,shall spread out,V‑Qal‑Imperf‑3fp,H6327,Zechariah,1,241,13
וְנִחַ֨ם,H5162,wə·ni·ḥam,and will comfort,Conj‑w | V‑Piel‑ConjPerf‑3ms,H5162,Zechariah,1,244,13
וּבָחַ֥ר,H977,ū·ḇā·ḥar,and will choose,Conj‑w | V‑Qal‑ConjPerf‑3ms,H977,Zechariah,1,249,13
עֵינַ֖י,H5869,‘ê·nay,my eyes,N‑cdc | 1cs,H5869,Zechariah,1,253,13
קְרָנֽוֹת׃,H7161,qə·rā·nō·wṯ.,horns,N‑fp,H7161,Zechariah,1,257,13
זֵר֣וּ,H2219,zê·rū,have scattered,V‑Piel‑Perf‑3cp,H2219,Zechariah,1,268,13
יִשְׂרָאֵ֖ל,H3478,yiś·rā·’êl,Israel,N‑proper‑ms,H3478,Zechariah,1,272,13
חָרָשִֽׁים׃,H2796,ḥā·rā·šîm.,craftsmen,N‑mp,H2796,Zechariah,1,276,13
בָאִ֖ים,H935,ḇā·’îm,coming,V‑Qal‑Prtcpl‑mp,H935,Zechariah,1,279,13
כְּפִי־,H6310,kə·p̄î-,so that,Prep‑k | N‑msc,H6310,Zechariah,1,289,13
נָשָׂ֣א,H5375,nā·śā,could lift up,V‑Qal‑Perf‑3ms,H5375,Zechariah,1,292,13
רֹאשׁ֔וֹ,H7218,"rō·šōw,",his head,N‑msc | 3ms,H7218,Zechariah,1,293,13
