hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
אֲחַזְיָ֜ה,H274,’ă·ḥaz·yāh,Ahaziah,N‑proper‑ms,H274,2 Kings,1,6,23
זְבוּב֙,H1176,zə·ḇūḇ,Baal-Zebub,Prep | N‑proper‑ms,H1176,2 Kings,1,19,23
הַתִּשְׁבִּ֔י,H8664,"hat·tiš·bî,",the Tishbite,Art | N‑proper‑ms,H8664,2 Kings,1,30,23
יְהוֹרָם֙,H3088,yə·hō·w·rām,Jehoram,N‑proper‑ms,H3088,2 Kings,1,311,23
וֶאֱלִישָׁ֖ע,H477,we·’ĕ·lî·šā‘,and with Elisha,Conj‑w | N‑proper‑ms,H477,2 Kings,2,345,23
וַיִּגְלֹם֙,H1563,way·yiḡ·lōm,and rolled [it] up,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1563,2 Kings,2,462,23
צְלֹחִ֣ית,H6746,ṣə·lō·ḥîṯ,a bowl,N‑fs,H6746,2 Kings,2,654,23
קֵרֵ֖חַ,H7142,qê·rê·aḥ,you baldhead,Adj‑ms,H7142,2 Kings,2,701,23
נְבָ֛ט,H5028,nə·ḇāṭ,of Nebat,N‑proper‑ms,H5028,2 Kings,3,759,23
שָׁפָ֔ט,H8202,"šā·p̄āṭ,",of Shaphat,N‑proper‑ms,H8202,2 Kings,3,876,23
מִבְח֔וֹר,H4004,"miḇ·ḥō·wr,",choice,N‑ms,H4004,2 Kings,3,987,23
הַקַּלָּעִ֖ים,H7051,haq·qal·lā·‘îm,the slingers,Art | N‑mp,H7051,2 Kings,3,1087,23
אָס֥וּךְ,H610,’ā·sūḵ,a jar,N‑msc,H610,2 Kings,4,1168,23
(נִשְׁיֵ֑ךְ),H5386,niš·yêḵ;,your debt,N‑msc | 2fs,H5386,2 Kings,4,1231,23
שׁוּנֵ֗ם,H7766,"šū·nêm,",Shunem,N‑proper‑fs,H7766,2 Kings,4,1240,23
גֵּחֲזִ֣י,H1522,gê·ḥă·zî,Gehazi,N‑proper‑ms,H1522,2 Kings,4,1291,23
לַשּׁוּנַמִּ֣ית,H7767,laš·šū·nam·mîṯ,woman Shunammitess,"Prep‑l, Art | N‑proper‑fs",H7767,2 Kings,4,1294,23
אֲבָ֛ל,H61,’ă·ḇāl,Truly,Adv,H61,2 Kings,4,1328,23
תַשְׁלֶ֖ה,H7952,ṯaš·leh,do deceive,V‑Hifil‑Imperf‑2ms,H7952,2 Kings,4,1496,23
וַיִּגְהַ֖ר,H1457,way·yiḡ·har,and he stretched out,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1457,2 Kings,4,1578,23
וַיְזוֹרֵ֤ר,H2237,way·zō·w·rêr,then sneezed,Conj‑w | V‑Piel‑ConsecImperf‑3ms,H2237,2 Kings,4,1592,23
פַּקֻּעֹ֥ת,H6498,paq·qu·‘ōṯ,gourds,N‑fpc,H6498,2 Kings,4,1650,23
שָׁלִ֗שָׁה,H1190,"šā·li·šāh,",Baal Shalisha,Prep | N‑proper‑fs,H1190,2 Kings,4,1692,23
בְּצִקְלֹנ֑וֹ,H6861,bə·ṣiq·lō·nōw;,in his knapsack,Prep‑b | N‑msc | 3ms,H6861,2 Kings,4,1702,23
מְצֹרָֽע׃,H6879,mə·ṣō·rā‘.,[but] a leper,V‑Pual‑Prtcpl‑ms,H6879,2 Kings,5,1749,23
נַעֲמָֽן׃,H5283,na·‘ă·mān.,of Naaman,N‑proper‑ms,H5283,2 Kings,5,1760,23
אַחֲלֵ֣י,H305,’a·ḥă·lê,if only,Interjection,H305,2 Kings,5,1763,23
(אֲמָנָ֨ה),H71,’ă·mā·nāh,the Abanah,N‑proper‑fs,H71,2 Kings,5,1913,23
וּפַרְפַּ֜ר,H6554,ū·p̄ar·par,and the Pharpar,Conj‑w | N‑proper‑fs,H6554,2 Kings,5,1914,23
וַיִּפְצַר־,H6484,way·yip̄·ṣar-,and he urged,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H6484,2 Kings,5,1991,23
כִּבְרַת־,H3530,kiḇ·raṯ-,some,N‑fsc,H3530,2 Kings,5,2045,23
קוֹרָ֣ה,H6982,qō·w·rāh,beam,N‑fs,H6982,2 Kings,6,2202,23
תַּחֲנֹתִֽי׃,H8466,ta·ḥă·nō·ṯî.,My camp [will be],N‑fpc | 1cs,H8466,2 Kings,6,2268,23
אֵיכֹ֣ה,H351,’ê·ḵōh,where,Interrog,H351,2 Kings,6,2337,23
בְדֹתָֽן׃,H1886,ḇə·ḏō·ṯān.,[he is] in Dothan,Prep‑b | N‑proper‑fs,H1886,2 Kings,6,2344,23
בַּסַּנְוֵרִ֑ים,H5575,bas·san·wê·rîm;,with blindness,"Prep‑b, Art | N‑mp",H5575,2 Kings,6,2415,23
כֵּרָ֣ה,H3740,kê·rāh,a feast,N‑fs,H3740,2 Kings,6,2484,23
וְרֹ֛בַע,H7255,wə·rō·ḇa‘,and one-fourth,Conj‑w | N‑msc,H7255,2 Kings,6,2525,23
הַקַּ֥ב,H6894,haq·qaḇ,of a kab,Art | N‑ms,H6894,2 Kings,6,2526,23
(דִּבְיוֹנִ֖ים‪‬),H2755,diḇ·yō·w·nîm,of dove droppings,N‑mp,H2755,2 Kings,6,2527,23
סְאָֽה־,H5429,sə·’āh-,a seah,N‑fs,H5429,2 Kings,7,2677,23
סֹ֣לֶת,H5560,sō·leṯ,of fine flour [shall be sold],N‑fs,H5560,2 Kings,7,2678,23
